model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi2,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='liblinear')",0.84,0.02,2.67,pi3,0.02,0.8228995057660626,0.8228995057660626,0.03,1.0,0.1798534393310547,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.82,0.08,3.28,pi2,0.02,0.8424092409240924,0.8432343234323433,0.03,0.96,0.1798534393310547,False
pi2,LogisticRegression(max_iter=100000),0.87,0.06,2.58,pi3,0.01,0.8668407310704961,0.8798955613577023,0.1,0.98,0.5097026824951172,True
pi3,LogisticRegression(max_iter=100000),0.88,0.02,2.13,pi2,0.01,0.8858695652173914,0.8722826086956522,0.1,0.95,0.5097026824951172,True
pi4,LogisticRegression(max_iter=100000),0.72,0.03,2.09,pi5,0.01,0.7292134831460674,0.7314606741573034,0.33,0.08,0.5097026824951172,True
pi5,LogisticRegression(max_iter=100000),0.73,0.03,2.14,pi4,0.0,0.7269874476987448,0.7238493723849372,0.33,0.02,0.5097026824951172,True
