model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi3,0.0,0.9855222337125129,0.9855222337125129,38.52,0.99,47.868489583333336,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi7,0.0,0.983971044467425,0.983971044467425,48.54,0.0,47.868489583333336,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.35,pi8,0.32,0.6621831350232799,0.6901189860320744,38.87,0.0,47.868489583333336,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.78,pi1,0.0,0.9834625322997416,0.9834625322997416,38.52,0.96,47.868489583333336,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.78,pi4,0.0,0.9880952380952381,0.9880952380952381,48.27,0.0,47.868489583333336,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.78,pi5,0.01,0.9777547853078117,0.9777547853078117,38.44,0.0,47.868489583333336,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.78,pi6,0.0,0.9855222337125129,0.9855222337125129,50.0,0.0,47.868489583333336,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.78,pi7,0.0,0.983971044467425,0.983971044467425,40.92,0.0,47.868489583333336,False
pi3,LogisticRegression(max_iter=100000),0.99,0.08,4.78,pi8,0.39,0.5969994826694258,0.6901189860320744,33.3,0.0,47.868489583333336,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi1,0.0,0.9834625322997416,0.9834625322997416,48.54,0.0,47.868489583333336,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi3,0.0,0.9855222337125129,0.9855222337125129,40.92,0.0,47.868489583333336,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi4,0.0,0.9880952380952381,0.9880952380952381,43.67,0.99,47.868489583333336,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi6,0.0,0.9855222337125129,0.9855222337125129,33.31,0.98,47.868489583333336,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi8,0.3,0.6849456802897051,0.6901189860320744,47.53,0.99,47.868489583333336,False
