model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.06,2.35,pi2,0.01,0.8356729975227085,0.8340214698596201,0.07,0.01,0.15595531463623047,False
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.06,2.35,pi3,0.01,0.8342951360263808,0.8384171475680132,0.03,0.01,0.15595531463623047,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.05,2.99,pi1,0.0,0.8369028006589786,0.8434925864909391,0.07,0.08,0.15595531463623047,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.05,2.99,pi3,0.0,0.830997526793075,0.8384171475680132,0.12,0.99,0.15595531463623047,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.04,2.86,pi1,0.01,0.8467874794069192,0.8434925864909391,0.03,0.05,0.15595531463623047,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.04,2.86,pi2,0.0,0.8373245251857968,0.8340214698596201,0.12,0.99,0.15595531463623047,False
pi1,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.87,0.01,1.71,pi2,0.0,0.8708791208791209,0.8791208791208791,0.26,0.02,0.3483905792236328,True
pi2,LogisticRegression(max_iter=100000),0.88,0.02,3.0,pi1,0.01,0.8680555555555556,0.8726851851851852,0.26,0.12,0.3483905792236328,True
pi2,LogisticRegression(max_iter=100000),0.88,0.02,3.0,pi3,0.02,0.8596938775510204,0.8622448979591837,0.21,0.98,0.3483905792236328,True
pi3,LogisticRegression(max_iter=100000),0.86,0.02,2.17,pi2,0.0,0.8598901098901099,0.8791208791208791,0.21,0.97,0.3483905792236328,True
pi4,LogisticRegression(max_iter=100000),0.71,0.03,1.96,pi5,0.0,0.7131952017448201,0.7088331515812432,0.34,0.07,0.3483905792236328,True
pi5,LogisticRegression(max_iter=100000),0.71,0.04,2.06,pi4,0.01,0.7010309278350515,0.7123711340206186,0.34,0.01,0.3483905792236328,True
