model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.92,0.08,9.21,pi2,0.01,0.9102141680395387,0.9168039538714992,0.04,0.01,0.09337186813354492,False
pi1,LogisticRegression(max_iter=100000),0.92,0.08,9.21,pi3,0.0,0.9192085737840066,0.9175597691673537,0.06,0.0,0.09337186813354492,False
pi2,LogisticRegression(max_iter=100000),0.92,0.09,3.35,pi1,0.0,0.9184514003294892,0.9233937397034596,0.04,0.06,0.09337186813354492,False
pi2,LogisticRegression(max_iter=100000),0.92,0.09,3.35,pi3,0.0,0.9134377576257213,0.9175597691673537,0.03,0.99,0.09337186813354492,False
pi3,LogisticRegression(max_iter=100000),0.92,0.08,3.47,pi1,0.0,0.9192751235584844,0.9233937397034596,0.06,0.05,0.09337186813354492,False
pi3,LogisticRegression(max_iter=100000),0.92,0.08,3.47,pi2,0.01,0.9102141680395387,0.9168039538714992,0.03,0.98,0.09337186813354492,False
pi1,LogisticRegression(max_iter=100000),0.86,0.06,1.9,pi2,0.02,0.8778054862842892,0.8778054862842892,0.34,0.02,0.4702351888020833,True
pi2,LogisticRegression(max_iter=100000),0.88,0.03,2.28,pi1,0.03,0.8494623655913979,0.8575268817204301,0.34,0.09,0.4702351888020833,True
pi2,LogisticRegression(max_iter=100000),0.88,0.03,2.28,pi3,0.02,0.8543417366946778,0.8515406162464986,0.2,0.99,0.4702351888020833,True
pi3,LogisticRegression(max_iter=100000),0.85,0.03,2.26,pi2,0.03,0.8778054862842892,0.8778054862842892,0.2,0.97,0.4702351888020833,True
pi4,LogisticRegression(max_iter=100000),0.72,0.04,2.29,pi5,0.01,0.7069716775599129,0.710239651416122,0.25,0.09,0.4702351888020833,True
pi5,LogisticRegression(max_iter=100000),0.71,0.04,2.17,pi4,0.01,0.7182377049180327,0.7182377049180327,0.25,0.01,0.4702351888020833,True
