model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.04,2.64,pi3,0.0,0.8337448559670781,0.8222222222222222,0.08,0.01,0.12307071685791016,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.82,0.06,2.46,pi1,0.0,0.8256578947368421,0.837171052631579,0.08,0.02,0.12307071685791016,False
pi1,LogisticRegression(max_iter=100000),0.86,0.04,2.04,pi2,0.0,0.8555555555555555,0.8611111111111112,0.13,0.03,0.9414703845977783,True
pi2,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.86,0.01,1.64,pi1,0.01,0.8534278959810875,0.8605200945626478,0.13,0.15,0.9414703845977783,True
pi4,LogisticRegression(max_iter=100000),0.7,0.03,1.92,pi5,0.01,0.7056892778993435,0.7078774617067833,0.26,0.08,0.9414703845977783,True
pi5,LogisticRegression(max_iter=100000),0.71,0.04,2.03,pi4,0.0,0.7057591623036649,0.7005235602094241,0.26,0.01,0.9414703845977783,True
