model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.2,pi3,0.0,0.9844800827728919,0.9844800827728919,52.19,0.99,53.85966796875,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.2,pi5,0.0,0.9798449612403101,0.9798449612403101,53.67,0.0,53.85966796875,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.2,pi6,0.01,0.9901758014477766,0.9901758014477766,39.19,0.0,53.85966796875,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.2,pi7,0.0,0.9824107604759441,0.9824107604759441,37.96,0.0,53.85966796875,False
pi1,LogisticRegression(max_iter=100000),0.98,0.07,3.2,pi8,0.34,0.6385729058945191,0.6970010341261634,40.62,0.0,53.85966796875,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi1,0.0,0.9798241076047595,0.9798241076047595,52.19,0.99,53.85966796875,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi4,0.0,0.983971044467425,0.983971044467425,45.0,0.0,53.85966796875,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi5,0.0,0.9798449612403101,0.9798449612403101,43.82,0.0,53.85966796875,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi7,0.0,0.9824107604759441,0.9824107604759441,54.31,0.0,53.85966796875,False
pi3,LogisticRegression(max_iter=100000),0.98,0.08,3.4,pi8,0.33,0.6551189245087901,0.6970010341261634,36.34,0.0,53.85966796875,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,2.99,pi1,0.0,0.9798241076047595,0.9798241076047595,53.67,0.0,53.85966796875,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,2.99,pi3,0.0,0.9844800827728919,0.9844800827728919,43.82,0.0,53.85966796875,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,2.99,pi4,0.0,0.983971044467425,0.983971044467425,41.2,0.99,53.85966796875,False
