model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.56,pi3,0.0,0.9870600414078675,0.9870600414078675,41.14,0.98,45.97666015625,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.56,pi4,0.0,0.9865354738477473,0.9865354738477473,42.89,0.0,45.97666015625,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.56,pi5,0.0,0.9850051706308169,0.9850051706308169,39.29,0.0,45.97666015625,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.56,pi7,0.0,0.9824107604759441,0.9824107604759441,32.97,0.0,45.97666015625,False
pi1,LogisticRegression(max_iter=100000),0.98,0.08,3.56,pi8,0.32,0.6652871184687015,0.6989136057941024,40.74,0.0,45.97666015625,False
pi3,LogisticRegression(max_iter=100000),0.99,0.15,3.49,pi1,0.0,0.983971044467425,0.983971044467425,41.14,0.97,45.97666015625,False
pi3,LogisticRegression(max_iter=100000),0.99,0.15,3.49,pi4,0.0,0.9865354738477473,0.9865354738477473,34.03,0.0,45.97666015625,False
pi3,LogisticRegression(max_iter=100000),0.99,0.15,3.49,pi5,0.0,0.9850051706308169,0.9850051706308169,35.66,0.0,45.97666015625,False
pi3,LogisticRegression(max_iter=100000),0.99,0.15,3.49,pi7,0.0,0.9824107604759441,0.9824107604759441,45.85,0.0,45.97666015625,False
pi3,LogisticRegression(max_iter=100000),0.99,0.15,3.49,pi8,0.31,0.6766683911019141,0.6989136057941024,33.16,0.0,45.97666015625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.09,4.11,pi1,0.0,0.983971044467425,0.983971044467425,42.89,0.0,45.97666015625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.09,4.11,pi3,0.0,0.9870600414078675,0.9870600414078675,34.03,0.0,45.97666015625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.09,4.11,pi5,0.0,0.9850051706308169,0.9850051706308169,33.96,0.98,45.97666015625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.09,4.11,pi8,0.34,0.6420072426280393,0.6989136057941024,34.25,0.97,45.97666015625,False
pi5,LogisticRegression(max_iter=100000),0.99,0.07,3.57,pi1,0.0,0.983971044467425,0.983971044467425,39.29,0.0,45.97666015625,False
