model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.04,2.93,pi2,0.0,0.8448844884488449,0.8308580858085809,0.11,0.01,0.10972023010253906,False
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.84,0.04,2.93,pi3,0.0,0.8424092409240924,0.8391089108910891,0.1,0.0,0.10972023010253906,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.05,2.51,pi1,0.01,0.8216350123864574,0.8439306358381503,0.11,0.08,0.10972023010253906,False
pi2,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.83,0.05,2.51,pi3,0.01,0.8168316831683168,0.8391089108910891,0.05,0.98,0.10972023010253906,False
pi3,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='saga')",0.84,0.04,5.01,pi1,0.0,0.8348472336911643,0.8439306358381503,0.1,0.06,0.10972023010253906,False
pi3,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='saga')",0.84,0.04,5.01,pi2,0.0,0.8432343234323433,0.8308580858085809,0.05,0.99,0.10972023010253906,False
pi2,LogisticRegression(max_iter=100000),0.89,0.03,1.97,pi3,0.01,0.9014778325123153,0.8866995073891626,0.12,0.94,0.36899566650390625,True
pi3,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.89,0.01,2.07,pi2,0.01,0.8743016759776536,0.888268156424581,0.12,0.98,0.36899566650390625,True
pi4,LogisticRegression(max_iter=100000),0.72,0.04,2.19,pi5,0.01,0.7297297297297297,0.7340540540540541,0.28,0.08,0.36899566650390625,True
pi5,LogisticRegression(max_iter=100000),0.73,0.05,1.88,pi4,0.02,0.7142857142857143,0.7183967112024666,0.28,0.0,0.36899566650390625,True
