model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.08,3.34,pi3,0.01,0.8415841584158416,0.8523102310231023,0.06,0.01,0.12332582473754883,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.05,2.86,pi1,0.02,0.8689200329760923,0.8516075845012366,0.06,0.08,0.12332582473754883,False
pi3,"LogisticRegression(class_weight='balanced', max_iter=100000)",0.85,0.05,2.86,pi2,0.0,0.8552631578947368,0.8314144736842105,0.08,0.99,0.12332582473754883,False
pi2,"LogisticRegression(C=0.01, class_weight='balanced', max_iter=100000,
                   solver='liblinear')",0.83,0.02,2.59,pi3,0.0,0.8308580858085809,0.8523102310231023,0.08,0.98,0.12332582473754883,False
pi1,LogisticRegression(max_iter=100000),0.9,0.05,1.74,pi3,0.01,0.8976377952755905,0.89501312335958,0.23,0.02,1.0589152574539185,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,2.34,pi1,0.0,0.8987341772151899,0.9037974683544304,0.23,0.11,1.0589152574539185,True
pi4,LogisticRegression(max_iter=100000),0.73,0.04,2.29,pi5,0.01,0.7152173913043478,0.7119565217391305,0.29,0.08,1.0589152574539185,True
pi5,LogisticRegression(max_iter=100000),0.71,0.04,2.32,pi4,0.02,0.7360248447204969,0.7298136645962733,0.29,0.01,1.0589152574539185,True
