model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.99,0.07,4.65,pi3,0.0,0.9849818746763335,0.9849818746763335,39.64,0.99,47.39918154761905,False
pi1,LogisticRegression(max_iter=100000),0.99,0.07,4.65,pi4,0.0,0.9906832298136646,0.9906832298136646,48.6,0.0,47.39918154761905,False
pi1,LogisticRegression(max_iter=100000),0.99,0.07,4.65,pi6,0.0,0.9849974133471289,0.9849974133471289,32.57,0.0,47.39918154761905,False
pi1,LogisticRegression(max_iter=100000),0.99,0.07,4.65,pi7,0.0,0.9819027921406411,0.9819027921406411,32.44,0.0,47.39918154761905,False
pi1,LogisticRegression(max_iter=100000),0.99,0.07,4.65,pi8,0.32,0.6695966907962771,0.704756980351603,42.83,0.0,47.39918154761905,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,4.63,pi1,0.0,0.9860176074572761,0.9860176074572761,39.64,0.98,47.39918154761905,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,4.63,pi4,0.01,0.9906832298136646,0.9906832298136646,38.79,0.0,47.39918154761905,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,4.63,pi5,0.0,0.9813857290589452,0.9813857290589452,48.05,0.0,47.39918154761905,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,4.63,pi6,0.0,0.9849974133471289,0.9849974133471289,47.0,0.0,47.39918154761905,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,4.63,pi7,0.0,0.9819027921406411,0.9819027921406411,35.2,0.0,47.39918154761905,False
pi3,LogisticRegression(max_iter=100000),0.98,0.06,4.63,pi8,0.4,0.5842812823164426,0.704756980351603,33.24,0.0,47.39918154761905,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,3.1,pi1,0.0,0.9860176074572761,0.9860176074572761,48.6,0.0,47.39918154761905,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,3.1,pi3,0.01,0.9849818746763335,0.9849818746763335,38.79,0.0,47.39918154761905,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,3.1,pi5,0.01,0.9813857290589452,0.9813857290589452,45.84,0.98,47.39918154761905,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,3.1,pi7,0.01,0.9819027921406411,0.9819027921406411,45.49,0.99,47.39918154761905,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,3.1,pi8,0.3,0.687693898655636,0.704756980351603,45.58,0.97,47.39918154761905,False
pi6,LogisticRegression(max_iter=100000),0.98,0.06,5.53,pi1,0.0,0.9860176074572761,0.9860176074572761,32.57,0.0,47.39918154761905,False
pi6,LogisticRegression(max_iter=100000),0.98,0.06,5.53,pi3,0.0,0.9849818746763335,0.9849818746763335,47.0,0.0,47.39918154761905,False
pi6,LogisticRegression(max_iter=100000),0.98,0.06,5.53,pi7,0.0,0.9819027921406411,0.9819027921406411,36.76,0.99,47.39918154761905,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.91,pi1,0.0,0.9860176074572761,0.9860176074572761,32.44,0.0,47.39918154761905,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.91,pi3,0.0,0.9849818746763335,0.9849818746763335,35.2,0.0,47.39918154761905,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.91,pi4,0.01,0.9906832298136646,0.9906832298136646,45.49,1.0,47.39918154761905,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.91,pi6,0.0,0.9849974133471289,0.9849974133471289,36.76,0.99,47.39918154761905,False
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.91,pi8,0.31,0.6768355739400207,0.704756980351603,36.56,0.98,47.39918154761905,False
pi8,"LogisticRegression(C=0.01, max_iter=100000)",0.7,0.07,97.14,pi1,0.28,0.9860176074572761,0.9860176074572761,42.83,0.0,47.39918154761905,False
pi8,"LogisticRegression(C=0.01, max_iter=100000)",0.7,0.07,97.14,pi3,0.28,0.9849818746763335,0.9849818746763335,33.24,0.0,47.39918154761905,False
pi8,"LogisticRegression(C=0.01, max_iter=100000)",0.7,0.07,97.14,pi4,0.29,0.9906832298136646,0.9906832298136646,45.58,1.0,47.39918154761905,False
pi8,"LogisticRegression(C=0.01, max_iter=100000)",0.7,0.07,97.14,pi7,0.28,0.9819027921406411,0.9819027921406411,36.56,0.99,47.39918154761905,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,2.88,pi3,0.0,0.9849818746763335,0.9849818746763335,48.05,0.0,47.39918154761905,False
pi5,LogisticRegression(max_iter=100000),0.98,0.09,2.88,pi4,0.01,0.9906832298136646,0.9906832298136646,45.84,0.99,47.39918154761905,False
pi1,LogisticRegression(max_iter=100000),0.85,0.02,0.79,pi3,0.07,0.9230769230769231,0.9230769230769231,1646.19,0.99,1860.290625,True
pi1,LogisticRegression(max_iter=100000),0.85,0.02,0.79,pi4,0.0,0.8529411764705882,0.8529411764705882,867.54,0.0,1860.290625,True
pi1,LogisticRegression(max_iter=100000),0.85,0.02,0.79,pi5,0.03,0.8208955223880597,0.8208955223880597,1309.27,0.0,1860.290625,True
pi1,LogisticRegression(max_iter=100000),0.85,0.02,0.79,pi6,0.03,0.88,0.88,1092.08,0.0,1860.290625,True
pi1,LogisticRegression(max_iter=100000),0.85,0.02,0.79,pi7,0.04,0.8064516129032258,0.8387096774193549,1751.86,0.0,1860.290625,True
pi1,LogisticRegression(max_iter=100000),0.85,0.02,0.79,pi8,0.46,0.3880597014925373,0.7027363184079602,1001.51,0.0,1860.290625,True
pi3,LogisticRegression(max_iter=100000),0.92,0.02,1.01,pi1,0.07,0.851063829787234,0.851063829787234,1646.19,0.98,1860.290625,True
pi3,LogisticRegression(max_iter=100000),0.92,0.02,1.01,pi6,0.04,0.88,0.88,1329.19,0.0,1860.290625,True
pi3,LogisticRegression(max_iter=100000),0.92,0.02,1.01,pi7,0.12,0.8064516129032258,0.8387096774193549,1406.71,0.0,1860.290625,True
pi3,LogisticRegression(max_iter=100000),0.92,0.02,1.01,pi8,0.41,0.513681592039801,0.7027363184079602,1376.4,0.0,1860.290625,True
pi4,LogisticRegression(max_iter=100000),0.85,0.01,0.69,pi1,0.0,0.851063829787234,0.851063829787234,867.54,0.0,1860.290625,True
pi4,LogisticRegression(max_iter=100000),0.85,0.01,0.69,pi6,0.03,0.88,0.88,1115.37,0.91,1860.290625,True
pi4,LogisticRegression(max_iter=100000),0.85,0.01,0.69,pi7,0.05,0.8064516129032258,0.8387096774193549,1930.26,0.88,1860.290625,True
pi4,LogisticRegression(max_iter=100000),0.85,0.01,0.69,pi8,0.42,0.43656716417910446,0.7027363184079602,994.78,0.9,1860.290625,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi1,0.03,0.851063829787234,0.851063829787234,1309.27,0.0,1860.290625,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi6,0.06,0.88,0.88,1296.04,0.91,1860.290625,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi8,0.31,0.513681592039801,0.7027363184079602,1563.94,0.8,1860.290625,True
pi6,LogisticRegression(max_iter=100000),0.88,0.01,1.19,pi1,0.05,0.8297872340425532,0.851063829787234,1092.08,0.0,1860.290625,True
pi6,LogisticRegression(max_iter=100000),0.88,0.01,1.19,pi3,0.04,0.9230769230769231,0.9230769230769231,1329.19,0.0,1860.290625,True
pi6,LogisticRegression(max_iter=100000),0.88,0.01,1.19,pi4,0.06,0.8235294117647058,0.8529411764705882,1115.37,0.83,1860.290625,True
pi6,LogisticRegression(max_iter=100000),0.88,0.01,1.19,pi5,0.04,0.835820895522388,0.8208955223880597,1296.04,0.77,1860.290625,True
pi6,LogisticRegression(max_iter=100000),0.88,0.01,1.19,pi7,0.04,0.8387096774193549,0.8387096774193549,1587.25,0.9,1860.290625,True
pi6,LogisticRegression(max_iter=100000),0.88,0.01,1.19,pi8,0.51,0.3650497512437811,0.7027363184079602,853.45,0.78,1860.290625,True
pi7,LogisticRegression(max_iter=100000),0.84,0.01,0.75,pi1,0.01,0.8297872340425532,0.851063829787234,1751.86,0.0,1860.290625,True
pi7,LogisticRegression(max_iter=100000),0.84,0.01,0.75,pi3,0.08,0.9230769230769231,0.9230769230769231,1406.71,0.0,1860.290625,True
pi7,LogisticRegression(max_iter=100000),0.84,0.01,0.75,pi4,0.02,0.8235294117647058,0.8529411764705882,1930.26,0.85,1860.290625,True
pi7,LogisticRegression(max_iter=100000),0.84,0.01,0.75,pi6,0.06,0.9,0.88,1587.25,0.76,1860.290625,True
pi7,LogisticRegression(max_iter=100000),0.84,0.01,0.75,pi8,0.47,0.3650497512437811,0.7027363184079602,1673.06,0.94,1860.290625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,14.85,pi1,0.23,0.46808510638297873,0.851063829787234,1001.51,0.0,1860.290625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,14.85,pi3,0.22,0.4807692307692308,0.9230769230769231,1376.4,0.0,1860.290625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,14.85,pi4,0.2,0.5,0.8529411764705882,994.78,0.88,1860.290625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,14.85,pi5,0.21,0.4925373134328358,0.8208955223880597,1563.94,0.92,1860.290625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,14.85,pi6,0.22,0.48,0.88,853.45,0.91,1860.290625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,14.85,pi7,0.19,0.5161290322580645,0.8387096774193549,1673.06,0.87,1860.290625,True
pi2,LogisticRegression(max_iter=100000),0.78,0.01,0.82,pi10,0.28,0.4931506849315068,0.6832191780821918,687.34,0.0,1860.290625,True
pi10,LogisticRegression(max_iter=100000),0.68,0.02,1.53,pi2,0.2,0.4861111111111111,0.7777777777777778,687.34,0.55,1860.290625,True
