model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,145.69,pi4,0.3,0.9849896480331263,0.9849896480331263,36.54,0.99,42.17629523026316,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,145.69,pi5,0.3,0.9803414381789963,0.9803414381789963,42.23,0.98,42.17629523026316,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.68,0.03,145.69,pi6,0.31,0.9901758014477766,0.9901758014477766,32.15,0.99,42.17629523026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.1,5.32,pi3,0.0,0.9891360579410243,0.9891360579410243,39.42,0.0,42.17629523026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.1,5.32,pi5,0.0,0.9803414381789963,0.9803414381789963,38.04,0.98,42.17629523026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.1,5.32,pi6,0.01,0.9901758014477766,0.9901758014477766,41.36,0.99,42.17629523026316,False
pi4,LogisticRegression(max_iter=100000),0.98,0.1,5.32,pi8,0.41,0.578375581996896,0.6808070356958096,36.54,0.99,42.17629523026316,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,2.85,pi4,0.0,0.9849896480331263,0.9849896480331263,38.04,0.99,42.17629523026316,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,2.85,pi7,0.0,0.9850129198966409,0.9850129198966409,42.99,0.99,42.17629523026316,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,2.85,pi8,0.31,0.6699430936368339,0.6808070356958096,42.23,0.99,42.17629523026316,False
pi7,LogisticRegression(max_iter=100000),0.99,0.08,2.89,pi5,0.0,0.9803414381789963,0.9803414381789963,42.99,0.98,42.17629523026316,False
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.7,pi4,0.05,0.8269230769230769,0.8076923076923077,1052.89,0.0,1651.2855009191176,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.7,pi5,0.08,0.6911764705882353,0.6911764705882353,798.33,0.0,1651.2855009191176,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.7,pi6,0.05,0.8285714285714286,0.8285714285714286,811.92,0.0,1651.2855009191176,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.7,pi7,0.07,0.8461538461538461,0.8461538461538461,1609.83,0.0,1651.2855009191176,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.7,pi8,0.26,0.516245487364621,0.6835138387484958,1378.06,0.0,1651.2855009191176,True
pi4,LogisticRegression(max_iter=100000),0.81,0.01,0.89,pi1,0.03,0.7741935483870968,0.7741935483870968,1052.89,0.0,1651.2855009191176,True
pi4,LogisticRegression(max_iter=100000),0.81,0.01,0.89,pi5,0.12,0.6911764705882353,0.6911764705882353,1056.51,0.87,1651.2855009191176,True
pi4,LogisticRegression(max_iter=100000),0.81,0.01,0.89,pi6,0.02,0.8285714285714286,0.8285714285714286,1501.29,0.9,1651.2855009191176,True
pi5,LogisticRegression(max_iter=100000),0.69,0.01,0.69,pi1,0.08,0.7741935483870968,0.7741935483870968,798.33,0.0,1651.2855009191176,True
pi5,LogisticRegression(max_iter=100000),0.69,0.01,0.69,pi4,0.14,0.8269230769230769,0.8076923076923077,1056.51,0.86,1651.2855009191176,True
pi5,LogisticRegression(max_iter=100000),0.69,0.01,0.69,pi6,0.14,0.8285714285714286,0.8285714285714286,898.54,0.92,1651.2855009191176,True
pi5,LogisticRegression(max_iter=100000),0.69,0.01,0.69,pi8,0.17,0.516245487364621,0.6835138387484958,1544.41,0.91,1651.2855009191176,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,0.8,pi1,0.05,0.7741935483870968,0.7741935483870968,811.92,0.0,1651.2855009191176,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,0.8,pi3,0.01,0.8421052631578947,0.8421052631578947,1036.7,0.0,1651.2855009191176,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,0.8,pi4,0.0,0.8269230769230769,0.8076923076923077,1501.29,0.81,1651.2855009191176,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,0.8,pi5,0.14,0.6911764705882353,0.6911764705882353,898.54,0.79,1651.2855009191176,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,0.8,pi7,0.02,0.8461538461538461,0.8461538461538461,1417.19,0.91,1651.2855009191176,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,0.8,pi8,0.31,0.516245487364621,0.6835138387484958,931.78,0.8,1651.2855009191176,True
pi7,LogisticRegression(max_iter=100000),0.85,0.01,0.78,pi1,0.09,0.7580645161290323,0.7741935483870968,1609.83,0.0,1651.2855009191176,True
pi7,LogisticRegression(max_iter=100000),0.85,0.01,0.78,pi6,0.02,0.8285714285714286,0.8285714285714286,1417.19,0.92,1651.2855009191176,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,13.23,pi1,0.18,0.5,0.7741935483870968,1378.06,0.0,1651.2855009191176,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,13.23,pi3,0.24,0.4473684210526316,0.8421052631578947,1046.19,0.0,1651.2855009191176,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,13.23,pi5,0.18,0.5,0.6911764705882353,1544.41,0.92,1651.2855009191176,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,13.23,pi6,0.17,0.5142857142857142,0.8285714285714286,931.78,0.96,1651.2855009191176,True
pi2,LogisticRegression(max_iter=100000),0.77,0.01,0.76,pi10,0.27,0.4929078014184397,0.6932624113475178,732.05,0.0,1651.2855009191176,True
pi10,LogisticRegression(max_iter=100000),0.69,0.03,1.79,pi2,0.21,0.484375,0.765625,732.05,0.61,1651.2855009191176,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,1.14,pi6,0.02,0.8571428571428571,0.8285714285714286,1036.7,0.0,1651.2855009191176,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,1.14,pi8,0.33,0.516245487364621,0.6835138387484958,1046.19,0.0,1651.2855009191176,True
