model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.98,0.06,3.49,pi3,0.01,0.986046511627907,0.986046511627907,41.57,0.99,45.35078125,False
pi1,LogisticRegression(max_iter=100000),0.98,0.06,3.49,pi5,0.0,0.9834625322997416,0.9834625322997416,38.66,0.0,45.35078125,False
pi1,LogisticRegression(max_iter=100000),0.98,0.06,3.49,pi8,0.32,0.6611570247933884,0.6921487603305785,39.86,0.0,45.35078125,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.64,pi1,0.01,0.9808587687532333,0.9808587687532333,41.57,0.99,45.35078125,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.64,pi4,0.0,0.9881136950904392,0.9881136950904392,36.01,0.0,45.35078125,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.64,pi5,0.0,0.9834625322997416,0.9834625322997416,32.82,0.0,45.35078125,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.64,pi7,0.01,0.9793067770305225,0.9793067770305225,36.77,0.0,45.35078125,False
pi3,LogisticRegression(max_iter=100000),0.99,0.1,3.64,pi8,0.33,0.6590909090909091,0.6921487603305785,36.58,0.0,45.35078125,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.57,pi1,0.0,0.9808587687532333,0.9808587687532333,38.66,0.0,45.35078125,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.57,pi3,0.0,0.986046511627907,0.986046511627907,32.82,0.0,45.35078125,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.57,pi4,0.0,0.9881136950904392,0.9881136950904392,37.3,1.0,45.35078125,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.57,pi7,0.0,0.9793067770305225,0.9793067770305225,40.85,0.99,45.35078125,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.57,pi8,0.33,0.6575413223140496,0.6921487603305785,38.15,0.99,45.35078125,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,113.24,pi1,0.29,0.9808587687532333,0.9808587687532333,39.86,0.0,45.35078125,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,113.24,pi3,0.29,0.986046511627907,0.986046511627907,36.58,0.0,45.35078125,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,113.24,pi4,0.3,0.9881136950904392,0.9881136950904392,46.17,1.0,45.35078125,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,113.24,pi5,0.29,0.9834625322997416,0.9834625322997416,38.15,0.98,45.35078125,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,113.24,pi6,0.3,0.9896533885152613,0.9896533885152613,43.56,0.98,45.35078125,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,113.24,pi7,0.29,0.9793067770305225,0.9793067770305225,35.81,0.99,45.35078125,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.99,pi3,0.0,0.986046511627907,0.986046511627907,36.01,0.0,45.35078125,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.99,pi5,0.0,0.9834625322997416,0.9834625322997416,37.3,0.97,45.35078125,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.99,pi7,0.01,0.9793067770305225,0.9793067770305225,39.31,0.98,45.35078125,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.99,pi8,0.32,0.6694214876033058,0.6921487603305785,46.17,0.98,45.35078125,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.75,pi3,0.01,0.986046511627907,0.986046511627907,36.77,0.0,45.35078125,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.75,pi4,0.01,0.9881136950904392,0.9881136950904392,39.31,0.99,45.35078125,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.75,pi5,0.0,0.9834625322997416,0.9834625322997416,40.85,0.98,45.35078125,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.75,pi6,0.01,0.9896533885152613,0.9896533885152613,46.33,0.98,45.35078125,False
pi7,LogisticRegression(max_iter=100000),0.98,0.08,3.75,pi8,0.32,0.6554752066115702,0.6921487603305785,35.81,0.99,45.35078125,False
pi6,LogisticRegression(max_iter=100000),0.99,0.09,6.13,pi7,0.01,0.9793067770305225,0.9793067770305225,46.33,1.0,45.35078125,False
pi6,LogisticRegression(max_iter=100000),0.99,0.09,6.13,pi8,0.38,0.6136363636363636,0.6921487603305785,43.56,1.0,45.35078125,False
pi1,LogisticRegression(max_iter=100000),0.82,0.02,1.73,pi3,0.05,0.7659574468085106,0.7659574468085106,809.07,0.99,1545.3682291666667,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,1.73,pi4,0.12,0.7,0.7,1272.65,0.0,1545.3682291666667,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,1.73,pi5,0.03,0.8448275862068966,0.8275862068965517,1148.15,0.0,1545.3682291666667,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,1.73,pi6,0.02,0.8333333333333334,0.8333333333333334,1077.91,0.0,1545.3682291666667,True
pi1,LogisticRegression(max_iter=100000),0.82,0.02,1.73,pi8,0.45,0.3722627737226277,0.694647201946472,597.7,0.0,1545.3682291666667,True
pi3,LogisticRegression(max_iter=100000),0.77,0.03,1.03,pi1,0.08,0.8484848484848485,0.8181818181818182,809.07,0.99,1545.3682291666667,True
pi3,LogisticRegression(max_iter=100000),0.77,0.03,1.03,pi4,0.04,0.725,0.7,1012.39,0.0,1545.3682291666667,True
pi3,LogisticRegression(max_iter=100000),0.77,0.03,1.03,pi5,0.08,0.8448275862068966,0.8275862068965517,1245.13,0.0,1545.3682291666667,True
pi3,LogisticRegression(max_iter=100000),0.77,0.03,1.03,pi6,0.04,0.8055555555555556,0.8333333333333334,862.35,0.0,1545.3682291666667,True
pi3,LogisticRegression(max_iter=100000),0.77,0.03,1.03,pi8,0.39,0.3722627737226277,0.694647201946472,735.47,0.0,1545.3682291666667,True
pi4,LogisticRegression(max_iter=100000),0.7,0.02,0.98,pi1,0.15,0.8484848484848485,0.8181818181818182,1272.65,0.0,1545.3682291666667,True
pi4,LogisticRegression(max_iter=100000),0.7,0.02,0.98,pi3,0.07,0.7659574468085106,0.7659574468085106,1012.39,0.0,1545.3682291666667,True
pi4,LogisticRegression(max_iter=100000),0.7,0.02,0.98,pi5,0.13,0.8275862068965517,0.8275862068965517,1551.85,0.83,1545.3682291666667,True
pi4,LogisticRegression(max_iter=100000),0.7,0.02,0.98,pi6,0.13,0.8333333333333334,0.8333333333333334,1547.48,0.78,1545.3682291666667,True
pi4,LogisticRegression(max_iter=100000),0.7,0.02,0.98,pi7,0.07,0.7746478873239436,0.7746478873239436,1622.48,0.88,1545.3682291666667,True
pi4,LogisticRegression(max_iter=100000),0.7,0.02,0.98,pi8,0.19,0.5085158150851582,0.694647201946472,1239.89,0.89,1545.3682291666667,True
pi5,LogisticRegression(max_iter=100000),0.83,0.02,1.03,pi1,0.02,0.8484848484848485,0.8181818181818182,1148.15,0.0,1545.3682291666667,True
pi5,LogisticRegression(max_iter=100000),0.83,0.02,1.03,pi3,0.06,0.7659574468085106,0.7659574468085106,1245.13,0.0,1545.3682291666667,True
pi5,LogisticRegression(max_iter=100000),0.83,0.02,1.03,pi4,0.13,0.7,0.7,1551.85,0.83,1545.3682291666667,True
pi5,LogisticRegression(max_iter=100000),0.83,0.02,1.03,pi6,0.01,0.8333333333333334,0.8333333333333334,1391.35,0.93,1545.3682291666667,True
pi5,LogisticRegression(max_iter=100000),0.83,0.02,1.03,pi8,0.32,0.5085158150851582,0.694647201946472,1319.95,0.94,1545.3682291666667,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,1.06,pi1,0.02,0.8484848484848485,0.8181818181818182,1077.91,0.0,1545.3682291666667,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,1.06,pi3,0.07,0.7659574468085106,0.7659574468085106,862.35,0.0,1545.3682291666667,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,1.06,pi4,0.13,0.7,0.7,1547.48,0.85,1545.3682291666667,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,1.06,pi5,0.01,0.8275862068965517,0.8275862068965517,1391.35,0.96,1545.3682291666667,True
pi6,LogisticRegression(max_iter=100000),0.83,0.01,1.06,pi8,0.32,0.5085158150851582,0.694647201946472,838.69,0.92,1545.3682291666667,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.04,13.77,pi1,0.26,0.4393939393939394,0.8181818181818182,597.7,0.0,1545.3682291666667,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.04,13.77,pi3,0.21,0.48936170212765956,0.7659574468085106,735.47,0.0,1545.3682291666667,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.04,13.77,pi4,0.19,0.5,0.7,1239.89,0.84,1545.3682291666667,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.04,13.77,pi5,0.21,0.4827586206896552,0.8275862068965517,1319.95,0.96,1545.3682291666667,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.04,13.77,pi6,0.22,0.4722222222222222,0.8333333333333334,838.69,0.93,1545.3682291666667,True
pi2,LogisticRegression(max_iter=100000),0.68,0.03,1.01,pi10,0.03,0.6455696202531646,0.6882911392405063,669.34,0.0,1545.3682291666667,True
pi10,LogisticRegression(max_iter=100000),0.69,0.04,1.98,pi2,0.22,0.4666666666666667,0.68,669.34,0.53,1545.3682291666667,True
pi7,LogisticRegression(max_iter=100000),0.77,0.01,0.79,pi4,0.07,0.7,0.7,1622.48,0.92,1545.3682291666667,True
