model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi5,LogisticRegression(max_iter=100000),0.83,0.01,0.72,pi8,0.32,0.5071513706793802,0.6835518474374255,1103.0,0.69,1403.092578125,True
pi6,LogisticRegression(max_iter=100000),0.9,0.02,1.81,pi1,0.08,0.8235294117647058,0.8235294117647058,1029.0,0.0,1403.092578125,True
pi6,LogisticRegression(max_iter=100000),0.9,0.02,1.81,pi3,0.11,0.7884615384615384,0.7884615384615384,769.93,0.0,1403.092578125,True
pi6,LogisticRegression(max_iter=100000),0.9,0.02,1.81,pi4,0.02,0.8793103448275862,0.8793103448275862,1262.4,0.84,1403.092578125,True
pi6,LogisticRegression(max_iter=100000),0.9,0.02,1.81,pi8,0.39,0.5143027413587604,0.6835518474374255,1214.04,0.73,1403.092578125,True
pi7,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.86,0.0,1.01,pi1,0.02,0.8382352941176471,0.8235294117647058,1003.42,0.0,1403.092578125,True
pi7,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.86,0.0,1.01,pi5,0.03,0.8307692307692308,0.8307692307692308,1034.12,0.96,1403.092578125,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.68,0.02,24.18,pi1,0.2,0.4852941176470588,0.8235294117647058,1291.37,0.0,1403.092578125,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.68,0.02,24.18,pi3,0.18,0.5,0.7884615384615384,1298.05,0.0,1403.092578125,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.68,0.02,24.18,pi4,0.18,0.5,0.8793103448275862,974.7,0.96,1403.092578125,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.68,0.02,24.18,pi5,0.21,0.47692307692307695,0.8307692307692308,1103.0,0.9,1403.092578125,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.68,0.02,24.18,pi6,0.17,0.5098039215686274,0.9019607843137255,1214.04,0.97,1403.092578125,True
pi2,LogisticRegression(max_iter=100000),0.77,0.02,0.72,pi10,0.13,0.6426116838487973,0.7216494845360825,1268.92,0.0,1403.092578125,True
pi10,LogisticRegression(max_iter=100000),0.72,0.02,1.67,pi2,0.22,0.5,0.7682926829268293,1268.92,0.5,1403.092578125,True
