model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.97,pi8,0.33,0.6506459948320413,0.6888888888888889,36.88,0.98,40.827752976190474,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,7.0,pi1,0.0,0.9844800827728919,0.9844800827728919,37.38,0.0,40.827752976190474,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,7.0,pi3,0.01,0.9834368530020704,0.9834368530020704,41.49,0.0,40.827752976190474,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,7.0,pi8,0.41,0.5813953488372093,0.6888888888888889,34.62,0.99,40.827752976190474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,4.16,pi1,0.0,0.9844800827728919,0.9844800827728919,36.19,0.0,40.827752976190474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,4.16,pi3,0.0,0.9834368530020704,0.9834368530020704,36.35,0.0,40.827752976190474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,4.16,pi5,0.0,0.9793174767321613,0.9793174767321613,35.51,0.99,40.827752976190474,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,4.16,pi8,0.36,0.6242894056847546,0.6888888888888889,38.43,0.99,40.827752976190474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.09,121.98,pi1,0.3,0.9844800827728919,0.9844800827728919,31.84,0.0,40.827752976190474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.09,121.98,pi3,0.29,0.9834368530020704,0.9834368530020704,34.39,0.0,40.827752976190474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.09,121.98,pi5,0.29,0.9793174767321613,0.9793174767321613,36.88,0.99,40.827752976190474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.09,121.98,pi6,0.3,0.9891360579410243,0.9891360579410243,34.62,0.99,40.827752976190474,False
pi8,LogisticRegression(max_iter=100000),0.69,0.09,121.98,pi7,0.29,0.9829104091144485,0.9829104091144485,38.43,1.0,40.827752976190474,False
pi4,LogisticRegression(max_iter=100000),0.98,0.09,3.73,pi3,0.0,0.9834368530020704,0.9834368530020704,39.83,0.0,40.827752976190474,False
pi4,LogisticRegression(max_iter=100000),0.98,0.09,3.73,pi5,0.0,0.9793174767321613,0.9793174767321613,38.76,0.99,40.827752976190474,False
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.8,pi3,0.11,0.7241379310344828,0.7586206896551724,838.97,0.99,1699.4108723958334,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.8,pi4,0.08,0.9076923076923077,0.9076923076923077,1381.18,0.0,1699.4108723958334,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.8,pi5,0.04,0.7916666666666666,0.8194444444444444,850.92,0.0,1699.4108723958334,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.8,pi6,0.04,0.8717948717948718,0.8717948717948718,1535.69,0.0,1699.4108723958334,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.8,pi7,0.1,0.9322033898305084,0.9322033898305084,1211.97,0.0,1699.4108723958334,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.8,pi8,0.34,0.4918032786885246,0.6806314511232544,1684.43,0.0,1699.4108723958334,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.75,pi1,0.09,0.8490566037735849,0.8301886792452831,838.97,0.97,1699.4108723958334,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.75,pi4,0.15,0.9076923076923077,0.9076923076923077,1257.16,0.0,1699.4108723958334,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.75,pi5,0.07,0.8333333333333334,0.8194444444444444,754.62,0.0,1699.4108723958334,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.75,pi6,0.09,0.8461538461538461,0.8717948717948718,1026.7,0.0,1699.4108723958334,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.75,pi7,0.17,0.9322033898305084,0.9322033898305084,1113.43,0.0,1699.4108723958334,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.87,pi1,0.08,0.8301886792452831,0.8301886792452831,1381.18,0.0,1699.4108723958334,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.87,pi3,0.18,0.7241379310344828,0.7586206896551724,1257.16,0.0,1699.4108723958334,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.87,pi7,0.02,0.9322033898305084,0.9322033898305084,1322.39,0.82,1699.4108723958334,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.87,pi8,0.53,0.38129933211900424,0.6806314511232544,1441.88,0.85,1699.4108723958334,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.87,pi1,0.01,0.8113207547169812,0.8301886792452831,850.92,0.0,1699.4108723958334,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.87,pi3,0.13,0.6896551724137931,0.7586206896551724,754.62,0.0,1699.4108723958334,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.87,pi6,0.03,0.8461538461538461,0.8717948717948718,1198.17,0.88,1699.4108723958334,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.87,pi7,0.01,0.8135593220338984,0.9322033898305084,1342.21,0.86,1699.4108723958334,True
pi5,LogisticRegression(max_iter=100000),0.82,0.01,0.87,pi8,0.44,0.38129933211900424,0.6806314511232544,1404.42,0.74,1699.4108723958334,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,1.09,pi1,0.04,0.8301886792452831,0.8301886792452831,1535.69,0.0,1699.4108723958334,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,1.09,pi3,0.15,0.7241379310344828,0.7586206896551724,1026.7,0.0,1699.4108723958334,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,1.09,pi5,0.08,0.7916666666666666,0.8194444444444444,1198.17,0.88,1699.4108723958334,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,1.09,pi7,0.06,0.9322033898305084,0.9322033898305084,1445.34,0.83,1699.4108723958334,True
pi7,LogisticRegression(max_iter=100000),0.93,0.02,0.91,pi1,0.1,0.8301886792452831,0.8301886792452831,1211.97,0.0,1699.4108723958334,True
pi7,LogisticRegression(max_iter=100000),0.93,0.02,0.91,pi3,0.21,0.7241379310344828,0.7586206896551724,1113.43,0.0,1699.4108723958334,True
pi7,LogisticRegression(max_iter=100000),0.93,0.02,0.91,pi4,0.02,0.9076923076923077,0.9076923076923077,1322.39,0.92,1699.4108723958334,True
pi7,LogisticRegression(max_iter=100000),0.93,0.02,0.91,pi5,0.14,0.7916666666666666,0.8194444444444444,1342.21,0.98,1699.4108723958334,True
pi7,LogisticRegression(max_iter=100000),0.93,0.02,0.91,pi6,0.06,0.8717948717948718,0.8717948717948718,1445.34,0.89,1699.4108723958334,True
pi8,LogisticRegression(max_iter=100000),0.68,0.08,32.16,pi1,0.19,0.49056603773584906,0.8301886792452831,1684.43,0.0,1699.4108723958334,True
pi8,LogisticRegression(max_iter=100000),0.68,0.08,32.16,pi4,0.17,0.5076923076923077,0.9076923076923077,1441.88,0.95,1699.4108723958334,True
pi8,LogisticRegression(max_iter=100000),0.68,0.08,32.16,pi5,0.22,0.4583333333333333,0.8194444444444444,1404.42,0.98,1699.4108723958334,True
pi2,LogisticRegression(max_iter=100000),0.81,0.01,0.84,pi10,0.23,0.5733113673805601,0.7265238879736409,625.39,0.0,1699.4108723958334,True
pi10,LogisticRegression(max_iter=100000),0.73,0.04,2.03,pi2,0.25,0.4794520547945205,0.8082191780821918,625.39,0.51,1699.4108723958334,True
