model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,LogisticRegression(max_iter=100000),0.69,0.09,123.68,pi7,0.28,0.9787564766839378,0.9787564766839378,38.09,0.99,53.655324835526315,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,4.88,pi3,0.0,0.992764857881137,0.992764857881137,50.04,0.0,53.655324835526315,False
pi6,LogisticRegression(max_iter=100000),0.99,0.08,4.88,pi7,0.01,0.9787564766839378,0.9787564766839378,45.64,0.99,53.655324835526315,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.09,pi4,0.01,0.9891360579410243,0.9891360579410243,38.7,0.99,53.655324835526315,False
pi5,LogisticRegression(max_iter=100000),0.98,0.08,3.09,pi8,0.31,0.677369238736406,0.6944588296219575,54.15,0.99,53.655324835526315,False
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi3,0.09,0.92,0.92,2697.79,0.99,2573.5950520833335,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi5,0.06,0.7719298245614035,0.7719298245614035,2051.11,0.0,2573.5950520833335,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi6,0.01,0.8421052631578947,0.8421052631578947,724.12,0.0,2573.5950520833335,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi7,0.1,0.7297297297297297,0.8108108108108109,1608.65,0.0,2573.5950520833335,True
pi1,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi8,0.32,0.5122549019607843,0.696078431372549,1112.63,0.0,2573.5950520833335,True
pi3,LogisticRegression(max_iter=100000),0.92,0.01,0.9,pi1,0.09,0.8333333333333334,0.8333333333333334,2697.79,0.96,2573.5950520833335,True
pi3,LogisticRegression(max_iter=100000),0.92,0.01,0.9,pi5,0.15,0.7719298245614035,0.7719298245614035,1982.4,0.0,2573.5950520833335,True
pi3,LogisticRegression(max_iter=100000),0.92,0.01,0.9,pi6,0.08,0.8421052631578947,0.8421052631578947,1792.32,0.0,2573.5950520833335,True
pi3,LogisticRegression(max_iter=100000),0.92,0.01,0.9,pi7,0.19,0.7297297297297297,0.8108108108108109,1334.4,0.0,2573.5950520833335,True
pi3,LogisticRegression(max_iter=100000),0.92,0.01,0.9,pi8,0.41,0.5122549019607843,0.696078431372549,1476.61,0.0,2573.5950520833335,True
pi5,LogisticRegression(max_iter=100000),0.77,0.01,0.69,pi1,0.06,0.8333333333333334,0.8333333333333334,2051.11,0.0,2573.5950520833335,True
pi5,LogisticRegression(max_iter=100000),0.77,0.01,0.69,pi3,0.15,0.92,0.92,1982.4,0.0,2573.5950520833335,True
pi5,LogisticRegression(max_iter=100000),0.77,0.01,0.69,pi4,0.18,0.9473684210526315,0.9473684210526315,1857.36,0.95,2573.5950520833335,True
pi5,LogisticRegression(max_iter=100000),0.77,0.01,0.69,pi6,0.07,0.8421052631578947,0.8421052631578947,2049.18,0.97,2573.5950520833335,True
pi5,LogisticRegression(max_iter=100000),0.77,0.01,0.69,pi7,0.04,0.7297297297297297,0.8108108108108109,1427.86,1.0,2573.5950520833335,True
pi5,LogisticRegression(max_iter=100000),0.77,0.01,0.69,pi8,0.26,0.5122549019607843,0.696078431372549,1373.9,0.89,2573.5950520833335,True
pi6,LogisticRegression(max_iter=100000),0.84,0.01,0.98,pi1,0.01,0.8333333333333334,0.8333333333333334,724.12,0.0,2573.5950520833335,True
pi6,LogisticRegression(max_iter=100000),0.84,0.01,0.98,pi3,0.08,0.92,0.92,1792.32,0.0,2573.5950520833335,True
pi6,LogisticRegression(max_iter=100000),0.84,0.01,0.98,pi4,0.11,0.9473684210526315,0.9473684210526315,2119.05,0.95,2573.5950520833335,True
pi6,LogisticRegression(max_iter=100000),0.84,0.01,0.98,pi5,0.07,0.7719298245614035,0.7719298245614035,2049.18,0.92,2573.5950520833335,True
pi6,LogisticRegression(max_iter=100000),0.84,0.01,0.98,pi7,0.11,0.7297297297297297,0.8108108108108109,1477.73,0.91,2573.5950520833335,True
pi6,LogisticRegression(max_iter=100000),0.84,0.01,0.98,pi8,0.33,0.5122549019607843,0.696078431372549,901.93,0.84,2573.5950520833335,True
pi7,LogisticRegression(max_iter=100000),0.81,0.01,0.77,pi1,0.01,0.7962962962962963,0.8333333333333334,1608.65,0.0,2573.5950520833335,True
pi7,LogisticRegression(max_iter=100000),0.81,0.01,0.77,pi3,0.01,0.8,0.92,1334.4,0.0,2573.5950520833335,True
pi7,LogisticRegression(max_iter=100000),0.81,0.01,0.77,pi4,0.0,0.8157894736842105,0.9473684210526315,1842.29,0.92,2573.5950520833335,True
pi7,LogisticRegression(max_iter=100000),0.81,0.01,0.77,pi5,0.06,0.7543859649122807,0.7719298245614035,1427.86,0.88,2573.5950520833335,True
pi7,LogisticRegression(max_iter=100000),0.81,0.01,0.77,pi6,0.1,0.7105263157894737,0.8421052631578947,1477.73,0.92,2573.5950520833335,True
pi7,LogisticRegression(max_iter=100000),0.81,0.01,0.77,pi8,0.43,0.37683823529411764,0.696078431372549,1903.41,0.79,2573.5950520833335,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,18.97,pi1,0.2,0.5,0.8333333333333334,1112.63,0.0,2573.5950520833335,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,18.97,pi3,0.18,0.52,0.92,1476.61,0.0,2573.5950520833335,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,18.97,pi5,0.2,0.49122807017543857,0.7719298245614035,1373.9,0.88,2573.5950520833335,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,18.97,pi6,0.2,0.5,0.8421052631578947,901.93,0.97,2573.5950520833335,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,18.97,pi7,0.2,0.5,0.8108108108108109,1903.41,0.98,2573.5950520833335,True
pi2,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi10,0.33,0.49744463373083475,0.696763202725724,674.88,0.0,2573.5950520833335,True
pi10,LogisticRegression(max_iter=100000),0.7,0.02,1.6,pi2,0.2,0.49333333333333335,0.8266666666666667,674.88,0.56,2573.5950520833335,True
pi4,LogisticRegression(max_iter=100000),0.95,0.02,1.06,pi5,0.18,0.7719298245614035,0.7719298245614035,1857.36,0.72,2573.5950520833335,True
pi4,LogisticRegression(max_iter=100000),0.95,0.02,1.06,pi6,0.11,0.8421052631578947,0.8421052631578947,2119.05,0.82,2573.5950520833335,True
pi4,LogisticRegression(max_iter=100000),0.95,0.02,1.06,pi7,0.22,0.7297297297297297,0.8108108108108109,1842.29,0.72,2573.5950520833335,True
