model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi4,LogisticRegression(max_iter=100000),0.99,0.09,6.07,pi5,0.01,0.9819027921406411,0.9819027921406411,40.91,0.98,39.70244140625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.09,6.07,pi6,0.0,0.986046511627907,0.986046511627907,41.3,0.99,39.70244140625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.09,6.07,pi7,0.01,0.9824107604759441,0.9824107604759441,33.58,0.99,39.70244140625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.09,6.07,pi8,0.42,0.5706156233833419,0.7051215726849457,33.64,0.98,39.70244140625,False
pi6,LogisticRegression(max_iter=100000),0.99,0.07,10.25,pi1,0.01,0.9803108808290155,0.9803108808290155,37.7,0.0,39.70244140625,False
pi6,LogisticRegression(max_iter=100000),0.99,0.07,10.25,pi3,0.0,0.9844800827728919,0.9844800827728919,35.88,0.0,39.70244140625,False
pi6,LogisticRegression(max_iter=100000),0.99,0.07,10.25,pi4,0.0,0.988089073019161,0.988089073019161,41.3,0.99,39.70244140625,False
pi6,LogisticRegression(max_iter=100000),0.99,0.07,10.25,pi7,0.0,0.9824107604759441,0.9824107604759441,40.67,0.99,39.70244140625,False
pi6,LogisticRegression(max_iter=100000),0.99,0.07,10.25,pi8,0.43,0.5550957061562338,0.7051215726849457,35.18,0.99,39.70244140625,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,3.51,pi1,0.0,0.9803108808290155,0.9803108808290155,34.25,0.0,39.70244140625,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,3.51,pi3,0.0,0.9844800827728919,0.9844800827728919,33.44,0.0,39.70244140625,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,3.51,pi4,0.01,0.988089073019161,0.988089073019161,33.58,0.99,39.70244140625,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,3.51,pi6,0.0,0.986046511627907,0.986046511627907,40.67,0.99,39.70244140625,False
pi7,LogisticRegression(max_iter=100000),0.98,0.09,3.51,pi8,0.31,0.6730470770822555,0.7051215726849457,33.32,0.99,39.70244140625,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,60.96,pi1,0.28,0.9803108808290155,0.9803108808290155,33.9,0.0,39.70244140625,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,60.96,pi3,0.28,0.9844800827728919,0.9844800827728919,31.76,0.0,39.70244140625,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,60.96,pi4,0.28,0.988089073019161,0.988089073019161,33.64,0.99,39.70244140625,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,60.96,pi6,0.28,0.986046511627907,0.986046511627907,35.18,0.99,39.70244140625,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,60.96,pi7,0.28,0.9824107604759441,0.9824107604759441,33.32,0.99,39.70244140625,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.22,pi4,0.01,0.988089073019161,0.988089073019161,40.91,1.0,39.70244140625,False
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.03,pi3,0.07,0.9038461538461539,0.9038461538461539,700.71,0.99,1636.838107638889,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.03,pi4,0.03,0.8095238095238095,0.8095238095238095,895.67,0.0,1636.838107638889,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.03,pi6,0.02,0.8541666666666666,0.875,1441.16,0.0,1636.838107638889,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.03,pi7,0.01,0.847457627118644,0.847457627118644,1486.48,0.0,1636.838107638889,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.03,pi8,0.47,0.37186544342507644,0.6984709480122324,770.03,0.0,1636.838107638889,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,0.97,pi1,0.05,0.8529411764705882,0.8382352941176471,700.71,0.94,1636.838107638889,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,0.97,pi4,0.09,0.8095238095238095,0.8095238095238095,834.69,0.0,1636.838107638889,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,0.97,pi6,0.03,0.875,0.875,1708.47,0.0,1636.838107638889,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,0.97,pi8,0.39,0.5143730886850153,0.6984709480122324,748.46,0.0,1636.838107638889,True
pi4,LogisticRegression(max_iter=100000),0.81,0.02,1.29,pi1,0.04,0.8529411764705882,0.8382352941176471,895.67,0.0,1636.838107638889,True
pi4,LogisticRegression(max_iter=100000),0.81,0.02,1.29,pi3,0.09,0.9038461538461539,0.9038461538461539,834.69,0.0,1636.838107638889,True
pi4,LogisticRegression(max_iter=100000),0.81,0.02,1.29,pi7,0.04,0.847457627118644,0.847457627118644,1300.81,0.97,1636.838107638889,True
pi4,LogisticRegression(max_iter=100000),0.81,0.02,1.29,pi8,0.3,0.5143730886850153,0.6984709480122324,854.05,0.83,1636.838107638889,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,2.32,pi1,0.02,0.8529411764705882,0.8382352941176471,1441.16,0.0,1636.838107638889,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,2.32,pi3,0.03,0.9038461538461539,0.9038461538461539,1708.47,0.0,1636.838107638889,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,2.32,pi7,0.03,0.847457627118644,0.847457627118644,1230.4,0.92,1636.838107638889,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,2.32,pi8,0.36,0.5143730886850153,0.6984709480122324,1242.59,0.88,1636.838107638889,True
pi7,LogisticRegression(max_iter=100000),0.85,0.03,0.84,pi1,0.01,0.8382352941176471,0.8382352941176471,1486.48,0.0,1636.838107638889,True
pi7,LogisticRegression(max_iter=100000),0.85,0.03,0.84,pi4,0.04,0.8095238095238095,0.8095238095238095,1300.81,0.88,1636.838107638889,True
pi7,LogisticRegression(max_iter=100000),0.85,0.03,0.84,pi5,0.09,0.7619047619047619,0.7936507936507936,1298.16,0.94,1636.838107638889,True
pi7,LogisticRegression(max_iter=100000),0.85,0.03,0.84,pi6,0.01,0.8541666666666666,0.875,1230.4,0.95,1636.838107638889,True
pi7,LogisticRegression(max_iter=100000),0.85,0.03,0.84,pi8,0.48,0.37186544342507644,0.6984709480122324,1457.58,0.88,1636.838107638889,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,6.93,pi1,0.23,0.47058823529411764,0.8382352941176471,770.03,0.0,1636.838107638889,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,6.93,pi3,0.22,0.4807692307692308,0.9038461538461539,748.46,0.0,1636.838107638889,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,6.93,pi4,0.22,0.47619047619047616,0.8095238095238095,854.05,0.9,1636.838107638889,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,6.93,pi6,0.2,0.5,0.875,1242.59,0.93,1636.838107638889,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,6.93,pi7,0.22,0.4745762711864407,0.847457627118644,1457.58,0.95,1636.838107638889,True
pi2,LogisticRegression(max_iter=100000),0.81,0.02,0.77,pi10,0.25,0.5644067796610169,0.6796610169491526,815.06,0.0,1636.838107638889,True
pi10,LogisticRegression(max_iter=100000),0.68,0.03,1.88,pi2,0.19,0.4927536231884058,0.8115942028985508,815.06,0.5,1636.838107638889,True
pi5,LogisticRegression(max_iter=100000),0.79,0.02,1.12,pi7,0.0,0.7966101694915254,0.847457627118644,1298.16,0.94,1636.838107638889,True
