model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.1,1.49,pi3,0.07,0.9264526542468329,0.9844171582354461,0.04,0.76,rbf,1,True,0.052971323331197105
pi3,SVR(C=10),0.98,0.15,2.18,pi2,0.03,0.9546875683263567,0.9925764845455047,0.04,0.68,rbf,1,True,0.052971323331197105
pi3,SVR(C=10),0.98,0.15,2.18,pi4,0.06,0.92521551940976,0.9598031176857773,0.04,0.34,rbf,1,True,0.052971323331197105
pi4,SVR(C=10),0.96,0.14,1.7,pi3,0.0,0.9549485558672351,0.9844171582354461,0.04,0.94,rbf,1,True,0.052971323331197105
pi2,SVR(kernel='linear'),0.99,0.06,1.32,pi3,0.05,0.9402714590686212,0.940754778889487,0.04,0.76,linear,1,True,0.052971323331197105
pi3,SVR(kernel='linear'),0.94,0.1,1.73,pi2,0.05,0.9869885368229608,0.9894468837546124,0.04,0.68,linear,1,True,0.052971323331197105
pi3,SVR(kernel='linear'),0.94,0.1,1.73,pi4,0.02,0.92119051462657,0.9142444867710006,0.04,0.34,linear,1,True,0.052971323331197105
pi4,SVR(kernel='linear'),0.91,0.08,1.69,pi3,0.02,0.9329052760404005,0.940754778889487,0.04,0.94,linear,1,True,0.052971323331197105
pi2,SVR(C=10),0.33,0.1,1.34,pi3,0.0,0.33219000188538295,0.7081436346265771,0.03,0.31,rbf,2,True,0.04384378592173258
pi2,SVR(C=10),0.33,0.1,1.34,pi5,0.26,0.5855928092289172,0.9133969213805023,0.04,0.42,rbf,2,True,0.04384378592173258
pi3,"SVR(C=10, epsilon=0.5)",0.71,0.07,2.05,pi2,2.64,-1.9301172835149605,0.32975968735614125,0.03,0.8,rbf,2,True,0.04384378592173258
pi3,"SVR(C=10, epsilon=0.5)",0.71,0.07,2.05,pi5,0.73,-0.017808557395844193,0.9133969213805023,0.05,0.82,rbf,2,True,0.04384378592173258
pi5,SVR(C=10),0.91,0.13,1.51,pi2,0.84,0.07611661484974008,0.32975968735614125,0.04,0.8,rbf,2,True,0.04384378592173258
pi5,SVR(C=10),0.91,0.13,1.51,pi3,0.39,0.526056603876194,0.7081436346265771,0.05,0.79,rbf,2,True,0.04384378592173258
pi2,"SVR(C=0.1, kernel='linear')",0.3,0.05,2.32,pi3,0.02,0.3139402122186802,0.5010873897708082,0.03,0.31,linear,2,True,0.04384378592173258
pi2,"SVR(C=0.1, kernel='linear')",0.3,0.05,2.32,pi5,0.26,0.5565705167905559,0.7925867939462938,0.04,0.42,linear,2,True,0.04384378592173258
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.5,0.07,1.66,pi2,0.43,0.07360391974754232,0.2964289219055668,0.03,0.8,linear,2,True,0.04384378592173258
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.5,0.07,1.66,pi5,0.3,0.7983273782975234,0.7925867939462938,0.05,0.82,linear,2,True,0.04384378592173258
pi5,SVR(kernel='linear'),0.79,0.08,2.41,pi2,0.59,0.20280272726411874,0.2964289219055668,0.04,0.8,linear,2,True,0.04384378592173258
pi5,SVR(kernel='linear'),0.79,0.08,2.41,pi3,0.31,0.48389455245369895,0.5010873897708082,0.05,0.79,linear,2,True,0.04384378592173258
pi2,SVR(),0.96,0.05,0.86,pi4,0.02,0.9784478902785907,0.990869180327457,0.01,0.94,rbf,3,True,0.01100921630859375
pi4,SVR(C=10),0.99,0.02,0.73,pi2,0.03,0.9604593903554419,0.9621052547304912,0.01,0.79,rbf,3,True,0.01100921630859375
pi2,SVR(kernel='linear'),0.96,0.01,0.73,pi4,0.02,0.987514585535833,0.9886124260104674,0.01,0.94,linear,3,True,0.01100921630859375
pi4,SVR(kernel='linear'),0.99,0.01,0.67,pi2,0.02,0.9640542364190334,0.9640203229494644,0.01,0.79,linear,3,True,0.01100921630859375
