model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.09,1.39,pi3,0.06,0.9306029288724105,0.9837748831559783,0.04,0.71,rbf,1,True,0.05981177091598511
pi3,SVR(C=10),0.98,0.17,1.83,pi2,0.04,0.9447301065204516,0.9928485580682547,0.04,0.68,rbf,1,True,0.05981177091598511
pi3,SVR(C=10),0.98,0.17,1.83,pi4,0.06,0.9277678196849974,0.9543614094474974,0.04,0.31,rbf,1,True,0.05981177091598511
pi4,SVR(),0.95,0.08,1.56,pi3,0.01,0.9677369204415338,0.9837748831559783,0.04,0.96,rbf,1,True,0.05981177091598511
pi2,"SVR(C=10, kernel='linear')",0.99,0.14,1.37,pi3,0.05,0.9421466135837985,0.9420761285591904,0.04,0.71,linear,1,True,0.05981177091598511
pi3,SVR(kernel='linear'),0.94,0.09,1.81,pi2,0.05,0.9881495331556067,0.9889822945607071,0.04,0.68,linear,1,True,0.05981177091598511
pi3,SVR(kernel='linear'),0.94,0.09,1.81,pi4,0.02,0.9214852124875269,0.9135646730635563,0.04,0.31,linear,1,True,0.05981177091598511
pi4,"SVR(C=10, kernel='linear')",0.91,0.18,1.53,pi3,0.02,0.9359037684370266,0.9420761285591904,0.04,0.96,linear,1,True,0.05981177091598511
pi2,"SVR(C=0.1, epsilon=0.5)",0.29,0.02,1.53,pi3,0.14,0.4317778710250829,0.7646403026114017,0.03,0.38,rbf,2,True,0.04326711098353068
pi3,SVR(C=10),0.76,0.14,1.64,pi2,0.67,0.08996124508826697,0.29324631325049044,0.03,0.74,rbf,2,True,0.04326711098353068
pi3,SVR(C=10),0.76,0.14,1.64,pi5,0.09,0.8516336904893846,0.9320177266446847,0.04,0.77,rbf,2,True,0.04326711098353068
pi5,SVR(C=10),0.93,0.12,1.4,pi3,0.3,0.6356501807246308,0.7646403026114017,0.04,0.82,rbf,2,True,0.04326711098353068
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.24,0.02,1.61,pi3,0.46,0.6948855528004839,0.7032206012652159,0.03,0.38,linear,2,True,0.04326711098353068
pi3,SVR(kernel='linear'),0.7,0.06,1.5,pi2,0.46,0.23960772468435676,0.23810565840369857,0.03,0.74,linear,2,True,0.04326711098353068
pi3,SVR(kernel='linear'),0.7,0.06,1.5,pi5,0.05,0.7552942698273788,0.833162345563587,0.04,0.77,linear,2,True,0.04326711098353068
pi5,"SVR(C=10, kernel='linear')",0.83,0.17,1.57,pi3,0.16,0.6696909278402456,0.7032206012652159,0.04,0.82,linear,2,True,0.04326711098353068
pi2,SVR(),0.96,0.04,0.84,pi4,0.02,0.974262989140869,0.9878526294576754,0.01,0.95,rbf,3,True,0.01010894775390625
pi4,SVR(C=10),0.99,0.03,0.8,pi2,0.04,0.9517040599012885,0.9585174193315122,0.01,0.78,rbf,3,True,0.01010894775390625
pi2,"SVR(C=10, kernel='linear')",0.96,0.03,0.75,pi4,0.02,0.9838346291207533,0.9845222399919852,0.01,0.95,linear,3,True,0.01010894775390625
pi4,SVR(kernel='linear'),0.98,0.02,0.98,pi2,0.02,0.9601478612456934,0.9606806875507515,0.01,0.78,linear,3,True,0.01010894775390625
