model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.11,1.63,pi3,0.06,0.9374218891096652,0.9826877943227305,0.03,0.77,rbf,1,True,0.04942323764165243
pi3,SVR(C=10),0.98,0.16,1.75,pi2,0.03,0.9512966887924442,0.9929375113141303,0.03,0.67,rbf,1,True,0.04942323764165243
pi3,SVR(C=10),0.98,0.16,1.75,pi4,0.07,0.9123880053391471,0.9602786252158712,0.04,0.34,rbf,1,True,0.04942323764165243
pi4,SVR(C=10),0.96,0.12,1.58,pi3,0.02,0.9451298783455192,0.9826877943227305,0.04,0.96,rbf,1,True,0.04942323764165243
pi2,"SVR(C=0.1, kernel='linear')",0.99,0.04,1.27,pi3,0.04,0.9489719618461772,0.949170050124936,0.03,0.77,linear,1,True,0.04942323764165243
pi3,"SVR(C=10, kernel='linear')",0.95,0.2,1.58,pi2,0.04,0.9897485825618466,0.9903503978498488,0.03,0.67,linear,1,True,0.04942323764165243
pi3,"SVR(C=10, kernel='linear')",0.95,0.2,1.58,pi4,0.03,0.9240484223825368,0.9168393608544128,0.04,0.34,linear,1,True,0.04942323764165243
pi4,SVR(kernel='linear'),0.92,0.07,1.59,pi3,0.03,0.9426728120936982,0.949170050124936,0.04,0.96,linear,1,True,0.04942323764165243
pi2,SVR(),0.84,0.09,1.13,pi3,0.68,0.16005310682384188,0.5674359419037318,0.03,0.35,rbf,2,True,0.03312945365905762
pi3,"SVR(C=10, epsilon=0.5)",0.57,0.03,1.58,pi2,0.8,-0.22792042446564542,0.8437345925435025,0.03,0.81,rbf,2,True,0.03312945365905762
pi3,"SVR(C=10, epsilon=0.5)",0.57,0.03,1.58,pi5,0.29,0.2803561210286729,0.5311385737848267,0.02,0.84,rbf,2,True,0.03312945365905762
pi5,SVR(),0.53,0.1,1.64,pi3,0.16,0.3702703083756518,0.5674359419037318,0.02,0.81,rbf,2,True,0.03312945365905762
pi2,"SVR(C=0.1, kernel='linear')",0.78,0.02,1.05,pi3,0.59,0.1897688610496283,0.41474788903318816,0.03,0.35,linear,2,True,0.03312945365905762
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.41,0.05,1.47,pi2,0.52,-0.1031689923126553,0.778872532855265,0.03,0.81,linear,2,True,0.03312945365905762
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.41,0.05,1.47,pi5,0.02,0.43918302175471013,0.44075960578115414,0.02,0.84,linear,2,True,0.03312945365905762
pi5,"SVR(C=10, kernel='linear')",0.44,0.19,2.03,pi3,0.05,0.3948018373227541,0.41474788903318816,0.02,0.81,linear,2,True,0.03312945365905762
