model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.1,1.42,pi3,0.07,0.924019262746765,0.9818838808765911,0.03,0.71,rbf,1,True,0.04321626822153727
pi3,SVR(C=10),0.98,0.17,1.73,pi2,0.03,0.9568453516546424,0.99236659612515,0.03,0.61,rbf,1,True,0.04321626822153727
pi3,SVR(C=10),0.98,0.17,1.73,pi4,0.08,0.9064328668184659,0.9614084199377146,0.03,0.33,rbf,1,True,0.04321626822153727
pi4,SVR(C=10),0.96,0.15,1.56,pi3,0.02,0.9435438167069721,0.9818838808765911,0.03,0.95,rbf,1,True,0.04321626822153727
pi2,"SVR(C=0.1, kernel='linear')",0.99,0.04,1.27,pi3,0.05,0.936581130486408,0.936806835436993,0.03,0.71,linear,1,True,0.04321626822153727
pi3,"SVR(C=10, kernel='linear')",0.94,0.17,1.62,pi2,0.05,0.9884546530070867,0.9889053508100557,0.03,0.61,linear,1,True,0.04321626822153727
pi3,"SVR(C=10, kernel='linear')",0.94,0.17,1.62,pi4,0.01,0.9239711742220418,0.9181050702029473,0.03,0.33,linear,1,True,0.04321626822153727
pi4,"SVR(C=10, kernel='linear')",0.92,0.13,1.44,pi3,0.01,0.9273130574774021,0.936806835436993,0.03,0.95,linear,1,True,0.04321626822153727
pi2,"SVR(C=1, epsilon=0.5)",0.32,0.03,1.41,pi3,0.0,0.3241693456504713,0.7636741471932085,0.03,0.37,rbf,2,True,0.04589406649271647
pi3,SVR(C=10),0.76,0.13,1.42,pi2,0.76,0.004057264898689961,0.32445197672328885,0.03,0.78,rbf,2,True,0.04589406649271647
pi3,SVR(C=10),0.76,0.13,1.42,pi5,0.47,0.2982646178837116,0.4128592989277705,0.04,0.75,rbf,2,True,0.04589406649271647
pi5,"SVR(C=10, epsilon=0.5)",0.41,0.03,1.49,pi3,0.13,0.28385824751356636,0.7636741471932085,0.04,0.92,rbf,2,True,0.04589406649271647
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.24,0.01,1.63,pi3,0.42,0.6669340137057838,0.6775459225760365,0.03,0.37,linear,2,True,0.04589406649271647
pi3,SVR(kernel='linear'),0.68,0.05,1.31,pi2,0.43,0.2436129737326972,0.24483648983650563,0.03,0.78,linear,2,True,0.04589406649271647
pi3,SVR(kernel='linear'),0.68,0.05,1.31,pi5,0.35,0.3254232869017476,0.3321868655288496,0.04,0.75,linear,2,True,0.04589406649271647
pi5,"SVR(C=0.01, kernel='linear')",0.33,0.03,1.69,pi3,0.34,0.6752200131183279,0.6775459225760365,0.04,0.92,linear,2,True,0.04589406649271647
pi2,SVR(C=10),0.96,0.04,0.85,pi4,0.02,0.9796531302855076,0.9886653404516256,0.02,0.96,rbf,3,True,0.02351135015487671
pi4,SVR(C=10),0.99,0.02,0.67,pi2,0.04,0.9526549682732474,0.9598393379727344,0.02,0.76,rbf,3,True,0.02351135015487671
pi2,SVR(kernel='linear'),0.96,0.01,0.64,pi4,0.02,0.9825713856524452,0.981949472711744,0.02,0.96,linear,3,True,0.02351135015487671
pi4,"SVR(C=0.1, kernel='linear')",0.98,0.01,0.68,pi2,0.02,0.9593536984552583,0.9597060974804638,0.02,0.76,linear,3,True,0.02351135015487671
