model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.14,1.63,pi3,0.08,0.9114589103775627,0.982026503594773,0.04,0.72,rbf,1,True,0.041986048221588135
pi3,SVR(),0.98,0.13,1.93,pi2,0.06,0.9172869054991164,0.9914104072493303,0.04,0.69,rbf,1,True,0.041986048221588135
pi3,SVR(),0.98,0.13,1.93,pi4,0.12,0.865545501646259,0.9616211760259599,0.03,0.37,rbf,1,True,0.041986048221588135
pi4,SVR(C=10),0.96,0.16,1.61,pi3,0.04,0.919567256226832,0.982026503594773,0.03,0.96,rbf,1,True,0.041986048221588135
pi2,SVR(kernel='linear'),0.99,0.07,1.45,pi3,0.06,0.9243707140380084,0.9235227018496319,0.04,0.72,linear,1,True,0.041986048221588135
pi3,"SVR(C=10, kernel='linear')",0.92,0.17,1.9,pi2,0.06,0.9874063259445381,0.9882869600345144,0.04,0.69,linear,1,True,0.041986048221588135
pi3,"SVR(C=10, kernel='linear')",0.92,0.17,1.9,pi4,0.01,0.932429359527083,0.9262587607590967,0.03,0.37,linear,1,True,0.041986048221588135
pi4,"SVR(C=10, kernel='linear')",0.93,0.19,1.54,pi3,0.01,0.9158668928354359,0.9235227018496319,0.03,0.96,linear,1,True,0.041986048221588135
pi2,SVR(C=10),0.84,0.07,1.11,pi3,0.67,0.1768288106750171,0.554068072199038,0.03,0.35,rbf,2,True,0.03310199578603109
pi3,"SVR(C=1, epsilon=0.5)",0.55,0.03,1.72,pi2,1.06,-0.5099514476536937,0.8420039258969888,0.03,0.84,rbf,2,True,0.03310199578603109
pi3,"SVR(C=1, epsilon=0.5)",0.55,0.03,1.72,pi5,0.38,0.17261447728315515,0.4594285192423311,0.02,0.8,rbf,2,True,0.03310199578603109
pi5,SVR(),0.46,0.08,1.56,pi3,0.07,0.38766509423787987,0.554068072199038,0.02,0.85,rbf,2,True,0.03310199578603109
pi2,"SVR(C=0.1, kernel='linear')",0.79,0.05,2.09,pi3,0.59,0.202717120448075,0.40586523016763343,0.03,0.35,linear,2,True,0.03310199578603109
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.41,0.04,1.63,pi2,0.48,-0.07814693081037771,0.79276579460303,0.03,0.84,linear,2,True,0.03310199578603109
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.41,0.04,1.63,pi5,0.0,0.40550615067455287,0.40837718810247314,0.02,0.8,linear,2,True,0.03310199578603109
pi5,"SVR(C=0.01, kernel='linear')",0.41,0.03,3.02,pi3,0.01,0.3976515993568911,0.40586523016763343,0.02,0.85,linear,2,True,0.03310199578603109
pi2,SVR(C=10),0.96,0.03,0.82,pi4,0.02,0.9813344431153884,0.9882528215415062,0.02,0.98,rbf,3,True,0.027379006147384644
pi4,SVR(C=10),0.99,0.02,0.7,pi2,0.04,0.9438477345573478,0.9600350871083576,0.02,0.75,rbf,3,True,0.027379006147384644
pi2,SVR(kernel='linear'),0.96,0.01,0.65,pi4,0.02,0.9831567171838232,0.9826911730434191,0.02,0.98,linear,3,True,0.027379006147384644
pi4,SVR(kernel='linear'),0.98,0.02,0.73,pi2,0.02,0.9609303699552822,0.9607606325231923,0.02,0.75,linear,3,True,0.027379006147384644
