model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.12,1.47,pi3,0.05,0.9427137671340788,0.9842678732823631,0.02,0.74,rbf,1,True,0.043086071809132896
pi3,SVR(C=0.1),0.98,0.07,1.45,pi2,0.03,0.9577766951018173,0.9923323134883787,0.02,0.7,rbf,1,True,0.043086071809132896
pi2,"SVR(C=0.1, kernel='linear')",0.99,0.03,1.37,pi3,0.04,0.9513869501883536,0.9522848117502146,0.02,0.74,linear,1,True,0.043086071809132896
pi3,SVR(kernel='linear'),0.95,0.08,1.49,pi2,0.04,0.987851080597321,0.9895063731266238,0.02,0.7,linear,1,True,0.043086071809132896
pi2,"SVR(C=10, epsilon=0.5)",0.31,0.02,1.28,pi3,0.05,0.25745461648950385,0.5452551359532964,0.03,0.34,rbf,2,True,0.03725111484527588
pi3,"SVR(C=10, epsilon=0.5)",0.55,0.03,1.56,pi2,0.13,0.41776601737672503,0.3102452937253184,0.03,0.79,rbf,2,True,0.03725111484527588
pi3,"SVR(C=10, epsilon=0.5)",0.55,0.03,1.56,pi5,0.05,0.5941341015832754,0.880045284763826,0.03,0.81,rbf,2,True,0.03725111484527588
pi5,SVR(C=10),0.88,0.11,1.41,pi3,0.5,0.37767488699749063,0.5452551359532964,0.03,0.84,rbf,2,True,0.03725111484527588
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.24,0.01,1.62,pi3,0.11,0.35273989371417713,0.400679292502622,0.03,0.34,linear,2,True,0.03725111484527588
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.4,0.01,1.6,pi2,0.16,0.23649189759441758,0.24204362990233252,0.03,0.79,linear,2,True,0.03725111484527588
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.4,0.01,1.6,pi5,0.36,0.7563193258451957,0.7561661825432642,0.03,0.81,linear,2,True,0.03725111484527588
pi5,SVR(kernel='linear'),0.76,0.07,1.98,pi3,0.36,0.39491653201315513,0.400679292502622,0.03,0.84,linear,2,True,0.03725111484527588
