model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.14,1.6,pi3,0.07,0.9214528856993007,0.9834865352149607,0.04,0.73,rbf,1,True,0.043357670307159424
pi3,SVR(C=10),0.98,0.21,1.97,pi2,0.04,0.9468732629272825,0.9922289181776994,0.04,0.71,rbf,1,True,0.043357670307159424
pi3,SVR(C=10),0.98,0.21,1.97,pi4,0.06,0.9233828480355817,0.9647000965055869,0.03,0.35,rbf,1,True,0.043357670307159424
pi4,SVR(C=10),0.96,0.13,1.58,pi3,0.02,0.9460845899849911,0.9834865352149607,0.03,0.96,rbf,1,True,0.043357670307159424
pi2,SVR(kernel='linear'),0.99,0.06,1.35,pi3,0.06,0.9326479856185103,0.932230994572731,0.04,0.73,linear,1,True,0.043357670307159424
pi3,"SVR(C=10, kernel='linear')",0.93,0.14,1.66,pi2,0.05,0.9856270903669389,0.9895654731765313,0.04,0.71,linear,1,True,0.043357670307159424
pi3,"SVR(C=10, kernel='linear')",0.93,0.14,1.66,pi4,0.01,0.9182515213963662,0.9144282314095806,0.03,0.35,linear,1,True,0.043357670307159424
pi4,SVR(kernel='linear'),0.91,0.07,1.52,pi3,0.0,0.9180816644690732,0.932230994572731,0.03,0.96,linear,1,True,0.043357670307159424
pi2,"SVR(C=10, epsilon=1)",0.33,0.03,1.68,pi3,0.12,0.45130003496019655,0.6127486077568443,0.03,0.3,rbf,2,True,0.04151091972986857
pi3,"SVR(C=1, epsilon=0.5)",0.61,0.04,2.0,pi2,0.27,0.3436374612175215,0.3335423873851139,0.03,0.73,rbf,2,True,0.04151091972986857
pi3,"SVR(C=1, epsilon=0.5)",0.61,0.04,2.0,pi5,0.48,0.1289388880403406,0.4546671717453611,0.04,0.79,rbf,2,True,0.04151091972986857
pi5,SVR(),0.45,0.06,1.39,pi3,0.01,0.4612093894324337,0.6127486077568443,0.04,0.82,rbf,2,True,0.04151091972986857
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.22,0.03,2.76,pi3,0.15,0.3662679397363098,0.46897053340542905,0.03,0.3,linear,2,True,0.04151091972986857
pi3,SVR(kernel='linear'),0.47,0.07,1.57,pi2,0.28,0.19156788662277335,0.2193979001206966,0.03,0.73,linear,2,True,0.04151091972986857
pi3,SVR(kernel='linear'),0.47,0.07,1.57,pi5,0.07,0.39463064990441377,0.4043613145069682,0.04,0.79,linear,2,True,0.04151091972986857
pi5,"SVR(C=0.1, kernel='linear')",0.4,0.04,1.59,pi3,0.03,0.43502674684454434,0.46897053340542905,0.04,0.82,linear,2,True,0.04151091972986857
pi2,SVR(),0.96,0.04,0.8,pi4,0.01,0.9692911580036292,0.987824753465173,0.02,0.98,rbf,3,True,0.020374983549118042
pi4,SVR(C=10),0.99,0.02,0.72,pi2,0.04,0.9440929466995601,0.9568150533478148,0.02,0.79,rbf,3,True,0.020374983549118042
pi2,"SVR(C=0.1, kernel='linear')",0.96,0.02,0.73,pi4,0.03,0.9818520592892622,0.9837920590879359,0.02,0.98,linear,3,True,0.020374983549118042
pi4,SVR(kernel='linear'),0.98,0.01,0.7,pi2,0.03,0.954287852004029,0.9561358581624596,0.02,0.79,linear,3,True,0.020374983549118042
