model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.11,1.47,pi3,0.07,0.9205751588178144,0.9823633251475433,0.04,0.7,rbf,1,True,0.048474013805389404
pi3,SVR(C=10),0.98,0.15,1.68,pi2,0.04,0.939046469343377,0.9899619953404383,0.04,0.65,rbf,1,True,0.048474013805389404
pi3,SVR(C=10),0.98,0.15,1.68,pi4,0.05,0.9307697836825781,0.9636665684304518,0.03,0.34,rbf,1,True,0.048474013805389404
pi4,SVR(C=10),0.96,0.11,1.49,pi3,0.0,0.9597913651563433,0.9823633251475433,0.03,0.95,rbf,1,True,0.048474013805389404
pi2,"SVR(C=10, kernel='linear')",0.99,0.12,1.32,pi3,0.05,0.9347512717546503,0.9347607044143899,0.04,0.7,linear,1,True,0.048474013805389404
pi3,"SVR(C=10, kernel='linear')",0.93,0.16,1.55,pi2,0.05,0.9860027906885107,0.9864279676810968,0.04,0.65,linear,1,True,0.048474013805389404
pi3,"SVR(C=10, kernel='linear')",0.93,0.16,1.55,pi4,0.01,0.9234517967936922,0.9142019925977796,0.03,0.34,linear,1,True,0.048474013805389404
pi4,"SVR(C=10, kernel='linear')",0.91,0.2,1.52,pi3,0.01,0.9246739470215571,0.9347607044143899,0.03,0.95,linear,1,True,0.048474013805389404
pi2,SVR(),0.84,0.09,0.92,pi3,0.63,0.2061242396651033,0.5597295703073942,0.03,0.37,rbf,2,True,0.041686177253723145
pi3,"SVR(C=10, epsilon=0.5)",0.56,0.04,1.56,pi2,1.05,-0.4935516914801801,0.8403261839622022,0.03,0.84,rbf,2,True,0.041686177253723145
pi2,SVR(kernel='linear'),0.77,0.05,1.33,pi3,0.56,0.21023001823976128,0.4259387201339404,0.03,0.37,linear,2,True,0.041686177253723145
pi3,"SVR(C=1, epsilon=0.5, kernel='linear')",0.43,0.01,1.34,pi2,0.62,-0.1954114481058582,0.7732030219086276,0.03,0.84,linear,2,True,0.041686177253723145
pi2,SVR(),0.96,0.05,0.82,pi4,0.02,0.9824038725676741,0.9878653216379332,0.01,0.99,rbf,3,True,0.009197711944580078
pi4,SVR(C=10),0.99,0.02,0.67,pi2,0.03,0.9613026194973464,0.9631810855031313,0.01,0.77,rbf,3,True,0.009197711944580078
pi2,SVR(kernel='linear'),0.96,0.01,0.66,pi4,0.02,0.985078825376902,0.9844187186121571,0.01,0.99,linear,3,True,0.009197711944580078
pi4,"SVR(C=10, kernel='linear')",0.98,0.01,0.59,pi2,0.02,0.9640331538512121,0.9644230437684104,0.01,0.77,linear,3,True,0.009197711944580078
