model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.12,1.47,pi3,0.06,0.9345851221449197,0.9815520315546064,0.02,0.73,rbf,1,True,0.04641103744506836
pi3,SVR(),0.98,0.08,1.4,pi2,0.04,0.9385001567236225,0.9914150171901948,0.02,0.61,rbf,1,True,0.04641103744506836
pi3,SVR(),0.98,0.08,1.4,pi4,0.07,0.9155949236190876,0.9583976401331723,0.05,0.33,rbf,1,True,0.04641103744506836
pi4,SVR(C=10),0.96,0.11,1.51,pi3,0.01,0.9516179649305679,0.9815520315546064,0.05,0.94,rbf,1,True,0.04641103744506836
pi2,"SVR(C=0.1, kernel='linear')",0.99,0.04,1.27,pi3,0.04,0.9462561021206891,0.9464275674071551,0.02,0.73,linear,1,True,0.04641103744506836
pi3,SVR(kernel='linear'),0.95,0.07,1.37,pi2,0.04,0.9874359326467046,0.9881494730926774,0.02,0.61,linear,1,True,0.04641103744506836
pi3,SVR(kernel='linear'),0.95,0.07,1.37,pi4,0.03,0.9119308991348205,0.8982611995926781,0.05,0.33,linear,1,True,0.04641103744506836
pi4,"SVR(C=10, kernel='linear')",0.9,0.18,1.68,pi3,0.04,0.9387337878134374,0.9464275674071551,0.05,0.94,linear,1,True,0.04641103744506836
pi2,SVR(),0.83,0.04,0.9,pi3,0.42,0.4127611525464455,0.7359597019309121,0.03,0.38,rbf,2,True,0.03518847624460856
pi3,SVR(),0.74,0.09,1.29,pi2,0.37,0.36555855812384375,0.8320836910840304,0.03,0.82,rbf,2,True,0.03518847624460856
pi3,SVR(),0.74,0.09,1.29,pi5,0.05,0.689793716177487,0.8990808528486448,0.02,0.84,rbf,2,True,0.03518847624460856
pi5,SVR(),0.9,0.07,1.27,pi3,0.24,0.6603859561192671,0.7359597019309121,0.02,0.89,rbf,2,True,0.03518847624460856
pi2,SVR(kernel='linear'),0.76,0.04,0.98,pi3,0.29,0.46811803296006693,0.6679309768900681,0.03,0.38,linear,2,True,0.03518847624460856
pi3,"SVR(C=10, kernel='linear')",0.67,0.1,1.2,pi2,0.3,0.37262421647654376,0.7573589445738629,0.03,0.82,linear,2,True,0.03518847624460856
pi3,"SVR(C=10, kernel='linear')",0.67,0.1,1.2,pi5,0.06,0.7300765373263216,0.7900673730353549,0.02,0.84,linear,2,True,0.03518847624460856
pi5,"SVR(C=10, epsilon=0.5, kernel='linear')",0.79,0.03,1.42,pi3,0.17,0.6232609452794402,0.6679309768900681,0.02,0.89,linear,2,True,0.03518847624460856
pi2,SVR(),0.96,0.03,0.77,pi4,0.01,0.9752678568248841,0.9898214241620445,0.02,0.95,rbf,3,True,0.020844966173171997
pi4,SVR(C=10),0.99,0.02,0.73,pi2,0.03,0.9612111792983786,0.9639939223484342,0.02,0.83,rbf,3,True,0.020844966173171997
pi2,"SVR(C=0.1, kernel='linear')",0.97,0.01,0.67,pi4,0.02,0.9859327582236069,0.9860806950112047,0.02,0.95,linear,3,True,0.020844966173171997
pi4,SVR(kernel='linear'),0.99,0.01,0.68,pi2,0.02,0.965182825833291,0.965159310639821,0.02,0.83,linear,3,True,0.020844966173171997
