model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.14,1.61,pi3,0.08,0.9121551676471372,0.9821458788318161,0.04,0.78,rbf,1,True,0.04901707172393799
pi3,SVR(C=0.1),0.98,0.13,1.93,pi2,0.05,0.9307255315907574,0.9923478457889429,0.04,0.7,rbf,1,True,0.04901707172393799
pi3,SVR(C=0.1),0.98,0.13,1.93,pi4,0.08,0.8991934098881721,0.9576061051714286,0.05,0.33,rbf,1,True,0.04901707172393799
pi4,SVR(C=10),0.96,0.14,1.62,pi3,0.02,0.9405118208796774,0.9821458788318161,0.05,0.99,rbf,1,True,0.04901707172393799
pi2,SVR(kernel='linear'),0.99,0.07,1.75,pi3,0.06,0.926617661261772,0.9247507491950715,0.04,0.78,linear,1,True,0.04901707172393799
pi3,"SVR(C=10, kernel='linear')",0.92,0.16,1.88,pi2,0.06,0.9843701663960805,0.9882561063030095,0.04,0.7,linear,1,True,0.04901707172393799
pi3,"SVR(C=10, kernel='linear')",0.92,0.16,1.88,pi4,0.01,0.9178207918545531,0.9139654573161127,0.05,0.33,linear,1,True,0.04901707172393799
pi4,SVR(kernel='linear'),0.91,0.08,1.42,pi3,0.0,0.9179954918272811,0.9247507491950715,0.05,0.99,linear,1,True,0.04901707172393799
pi2,SVR(C=10),0.35,0.1,1.27,pi3,0.15,0.5014185707378911,0.7645341090599447,0.03,0.32,rbf,2,True,0.03652652104695638
pi3,SVR(),0.76,0.12,1.67,pi2,0.49,0.2748798496524204,0.35154568678805165,0.03,0.76,rbf,2,True,0.03652652104695638
pi3,SVR(),0.76,0.12,1.67,pi5,0.69,0.07723170526045131,0.3983210969856755,0.03,0.82,rbf,2,True,0.03652652104695638
pi5,"SVR(C=10, epsilon=0.5)",0.4,0.04,1.52,pi3,0.24,0.15765167875240638,0.7645341090599447,0.03,0.78,rbf,2,True,0.03652652104695638
pi2,SVR(kernel='linear'),0.32,0.07,2.16,pi3,0.16,0.4794876292686715,0.6531227270267352,0.03,0.32,linear,2,True,0.03652652104695638
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.65,0.02,1.56,pi2,0.53,0.12720696414037702,0.3187967559939622,0.03,0.76,linear,2,True,0.03652652104695638
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.65,0.02,1.56,pi5,0.38,0.2755453504919737,0.31124354373283214,0.03,0.82,linear,2,True,0.03652652104695638
pi5,SVR(kernel='linear'),0.31,0.06,1.87,pi3,0.32,0.6355820975963646,0.6531227270267352,0.03,0.78,linear,2,True,0.03652652104695638
pi2,SVR(),0.97,0.04,0.83,pi4,0.01,0.979257362888138,0.9882959790456743,0.02,0.95,rbf,3,True,0.015160530805587769
pi4,SVR(C=10),0.99,0.03,0.81,pi2,0.02,0.965310007789526,0.9697982317594049,0.02,0.85,rbf,3,True,0.015160530805587769
pi2,SVR(kernel='linear'),0.97,0.01,0.66,pi4,0.01,0.9824262184936747,0.9844538877306663,0.02,0.95,linear,3,True,0.015160530805587769
pi4,"SVR(C=10, kernel='linear')",0.98,0.02,0.73,pi2,0.01,0.9696464694264765,0.9693967767730599,0.02,0.85,linear,3,True,0.015160530805587769
