model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.1,1.4,pi3,0.05,0.9385039452229744,0.9838645033218273,0.03,0.83,rbf,1,True,0.05493942896525065
pi3,SVR(),0.98,0.09,1.61,pi2,0.03,0.9498616195217694,0.9924370611023863,0.03,0.63,rbf,1,True,0.05493942896525065
pi2,SVR(kernel='linear'),0.99,0.06,1.51,pi3,0.05,0.9431575465582501,0.9475881249234577,0.03,0.83,linear,1,True,0.05493942896525065
pi3,SVR(kernel='linear'),0.95,0.08,1.55,pi2,0.04,0.9833139126619843,0.9886138346273238,0.03,0.63,linear,1,True,0.05493942896525065
pi2,"SVR(C=10, epsilon=0.5)",0.3,0.02,1.36,pi3,0.05,0.25463153508933023,0.5723244612344297,0.03,0.34,rbf,2,True,0.03750077883402506
pi3,"SVR(C=1, epsilon=0.5)",0.57,0.03,1.61,pi2,0.28,0.29086907816124263,0.30221242218098987,0.03,0.77,rbf,2,True,0.03750077883402506
pi3,"SVR(C=1, epsilon=0.5)",0.57,0.03,1.61,pi5,0.1,0.46927382602522905,0.9305039997990496,0.03,0.78,rbf,2,True,0.03750077883402506
pi5,SVR(),0.93,0.08,1.22,pi3,0.53,0.3955853216687455,0.5723244612344297,0.03,0.76,rbf,2,True,0.03750077883402506
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.24,0.02,2.66,pi3,0.1,0.34085739912488033,0.4248506410897155,0.03,0.34,linear,2,True,0.03750077883402506
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.42,0.01,1.65,pi2,0.2,0.22641133220547693,0.2388473375346405,0.03,0.77,linear,2,True,0.03750077883402506
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.42,0.01,1.65,pi5,0.38,0.806705770672238,0.8432004733321056,0.03,0.78,linear,2,True,0.03750077883402506
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.84,0.01,1.54,pi3,0.53,0.3120982735576542,0.4248506410897155,0.03,0.76,linear,2,True,0.03750077883402506
pi2,SVR(C=10),0.96,0.08,0.98,pi4,0.02,0.9801033572416394,0.9880186683722003,0.01,0.99,rbf,3,True,0.010756224393844604
pi4,SVR(C=10),0.99,0.03,0.86,pi2,0.03,0.9575141853008707,0.9609932486272085,0.01,0.77,rbf,3,True,0.010756224393844604
pi2,"SVR(C=10, kernel='linear')",0.96,0.03,0.7,pi4,0.02,0.9838815174485134,0.984720144730947,0.01,0.99,linear,3,True,0.010756224393844604
pi4,SVR(kernel='linear'),0.98,0.01,0.68,pi2,0.02,0.961087012430586,0.9619256972810759,0.01,0.77,linear,3,True,0.010756224393844604
