model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.11,1.36,pi3,0.07,0.918233523974907,0.9823200597713755,0.04,0.67,rbf,1,True,0.06865517298380534
pi3,SVR(C=0.1),0.98,0.11,1.68,pi2,0.05,0.9307749083379809,0.9912183323183029,0.04,0.73,rbf,1,True,0.06865517298380534
pi3,SVR(C=0.1),0.98,0.11,1.68,pi4,0.09,0.8918261579370632,0.9606512532567534,0.05,0.31,rbf,1,True,0.06865517298380534
pi4,SVR(C=10),0.96,0.12,1.57,pi3,0.02,0.9370119889030417,0.9823200597713755,0.05,0.93,rbf,1,True,0.06865517298380534
pi2,SVR(kernel='linear'),0.99,0.06,1.25,pi3,0.05,0.932339678049233,0.9322446680821725,0.04,0.67,linear,1,True,0.06865517298380534
pi3,SVR(kernel='linear'),0.93,0.1,1.69,pi2,0.05,0.98454060237296,0.9870467289856668,0.04,0.73,linear,1,True,0.06865517298380534
pi3,SVR(kernel='linear'),0.93,0.1,1.69,pi4,0.02,0.9096174137981408,0.8969610576783552,0.05,0.31,linear,1,True,0.06865517298380534
pi4,SVR(kernel='linear'),0.9,0.09,1.63,pi3,0.03,0.9224892400577708,0.9322446680821725,0.05,0.93,linear,1,True,0.06865517298380534
pi2,SVR(),0.85,0.06,1.09,pi3,0.36,0.49093688133427504,0.7568314773638355,0.03,0.38,rbf,2,True,0.031672000885009766
pi3,SVR(),0.76,0.09,1.33,pi2,0.39,0.36483893381110555,0.8542023447543803,0.03,0.81,rbf,2,True,0.031672000885009766
pi3,SVR(),0.76,0.09,1.33,pi5,0.55,0.20384624369509274,0.34887243693024317,0.03,0.77,rbf,2,True,0.031672000885009766
pi5,"SVR(C=10, epsilon=0.5)",0.35,0.04,1.54,pi3,0.2,0.153791297497202,0.7568314773638355,0.03,0.9,rbf,2,True,0.031672000885009766
pi2,"SVR(C=10, kernel='linear')",0.79,0.31,1.73,pi3,0.29,0.5029421509715459,0.6831476962896323,0.03,0.38,linear,2,True,0.031672000885009766
pi3,SVR(kernel='linear'),0.68,0.05,1.24,pi2,0.28,0.39927556016420784,0.7880249143051019,0.03,0.81,linear,2,True,0.031672000885009766
pi3,SVR(kernel='linear'),0.68,0.05,1.24,pi5,0.43,0.25260059281399094,0.25281413989393986,0.03,0.77,linear,2,True,0.031672000885009766
pi5,"SVR(C=0.01, kernel='linear')",0.25,0.04,2.23,pi3,0.43,0.6825991181145507,0.6831476962896323,0.03,0.9,linear,2,True,0.031672000885009766
pi2,SVR(),0.96,0.03,0.82,pi4,0.02,0.9794815548920268,0.9879128771804835,0.01,0.99,rbf,3,True,0.016904175281524658
pi4,SVR(C=10),0.99,0.02,0.72,pi2,0.03,0.9590282954590628,0.963908172140315,0.01,0.77,rbf,3,True,0.016904175281524658
pi2,SVR(kernel='linear'),0.97,0.02,0.68,pi4,0.02,0.9818582087080362,0.9836400240442602,0.01,0.99,linear,3,True,0.016904175281524658
pi4,SVR(kernel='linear'),0.98,0.01,0.68,pi2,0.02,0.964535277884957,0.965845798540129,0.01,0.77,linear,3,True,0.016904175281524658
