model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.08,1.3,pi3,0.08,0.909673056545688,0.9786551710420525,0.04,0.75,rbf,1,True,0.06317720810572307
pi3,SVR(),0.98,0.15,2.08,pi2,0.06,0.9148008716933677,0.9924128314224478,0.04,0.7,rbf,1,True,0.06317720810572307
pi3,SVR(),0.98,0.15,2.08,pi4,0.13,0.8468696463899638,0.959644804696165,0.04,0.29,rbf,1,True,0.06317720810572307
pi4,SVR(C=10),0.96,0.17,1.79,pi3,0.03,0.9250645734393415,0.9786551710420525,0.04,0.97,rbf,1,True,0.06317720810572307
pi2,"SVR(C=10, kernel='linear')",0.99,0.08,1.19,pi3,0.07,0.9203058176341814,0.9206264371156336,0.04,0.75,linear,1,True,0.06317720810572307
pi3,SVR(kernel='linear'),0.92,0.1,1.73,pi2,0.07,0.9866042250812157,0.9910462932495965,0.04,0.7,linear,1,True,0.06317720810572307
pi3,SVR(kernel='linear'),0.92,0.1,1.73,pi4,0.0,0.9221827245630334,0.9166303067613184,0.04,0.29,linear,1,True,0.06317720810572307
pi4,SVR(kernel='linear'),0.92,0.08,1.8,pi3,0.0,0.9124005445040319,0.9206264371156336,0.04,0.97,linear,1,True,0.06317720810572307
pi2,SVR(),0.85,0.09,1.06,pi3,0.58,0.27385594657476997,0.7615418160707523,0.04,0.29,rbf,2,True,0.057160417238871254
pi3,SVR(C=10),0.76,0.17,2.09,pi2,12.54,-11.778874906559176,0.8488871231011079,0.04,0.69,rbf,2,True,0.057160417238871254
pi2,SVR(kernel='linear'),0.78,0.05,1.25,pi3,0.52,0.25852919972027766,0.4875787522037237,0.04,0.29,linear,2,True,0.057160417238871254
pi3,SVR(kernel='linear'),0.49,0.06,1.52,pi2,0.98,-0.49736706047277157,0.7810693594335093,0.04,0.69,linear,2,True,0.057160417238871254
pi2,SVR(),0.97,0.03,0.85,pi4,0.01,0.9778236258198014,0.9892328727772216,0.02,0.95,rbf,3,True,0.028012245893478394
pi4,SVR(C=10),0.99,0.02,0.75,pi2,0.03,0.9578838684639317,0.9661567050967168,0.02,0.79,rbf,3,True,0.028012245893478394
pi2,"SVR(C=10, kernel='linear')",0.97,0.03,0.69,pi4,0.02,0.9853644152818959,0.9848507896148462,0.02,0.95,linear,3,True,0.028012245893478394
pi4,"SVR(C=10, kernel='linear')",0.98,0.03,0.74,pi2,0.02,0.9675400402945498,0.9677310148007848,0.02,0.79,linear,3,True,0.028012245893478394
