model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.09,1.35,pi3,0.06,0.9341128246515616,0.9819764430226521,0.04,0.82,rbf,1,True,0.06289056936899821
pi3,SVR(),0.98,0.1,1.54,pi2,0.06,0.9260832342605682,0.9922176343130129,0.04,0.71,rbf,1,True,0.06289056936899821
pi3,SVR(),0.98,0.1,1.54,pi4,0.12,0.8607083320630957,0.9649461687681467,0.06,0.29,rbf,1,True,0.06289056936899821
pi4,SVR(C=10),0.96,0.12,1.6,pi3,0.01,0.9521845224672812,0.9819764430226521,0.06,0.94,rbf,1,True,0.06289056936899821
pi2,SVR(kernel='linear'),0.99,0.06,1.47,pi3,0.04,0.9430351220944482,0.9452768057347012,0.04,0.82,linear,1,True,0.06289056936899821
pi3,SVR(kernel='linear'),0.95,0.09,1.51,pi2,0.04,0.9834939684429083,0.9872916433707369,0.04,0.71,linear,1,True,0.06289056936899821
pi3,SVR(kernel='linear'),0.95,0.09,1.51,pi4,0.04,0.9080226879536334,0.9077345890627805,0.06,0.29,linear,1,True,0.06289056936899821
pi4,SVR(kernel='linear'),0.91,0.08,1.79,pi3,0.04,0.9427493871267011,0.9452768057347012,0.06,0.94,linear,1,True,0.06289056936899821
pi2,SVR(),0.85,0.09,1.11,pi3,0.55,0.2951650956780367,0.6640863692978198,0.03,0.32,rbf,2,True,0.04108948508898417
pi3,"SVR(C=10, epsilon=0.5)",0.66,0.05,1.98,pi2,2.54,-1.8736630626174193,0.846014382411772,0.03,0.81,rbf,2,True,0.04108948508898417
pi3,"SVR(C=10, epsilon=0.5)",0.66,0.05,1.98,pi5,0.76,-0.09400498911885813,0.6113474714999643,0.04,0.81,rbf,2,True,0.04108948508898417
pi5,SVR(),0.61,0.08,1.56,pi3,0.14,0.4762893409871073,0.6640863692978198,0.04,0.72,rbf,2,True,0.04108948508898417
pi2,SVR(kernel='linear'),0.78,0.04,1.07,pi3,0.43,0.35113044345400335,0.510939527339693,0.03,0.32,linear,2,True,0.04108948508898417
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.51,0.03,1.89,pi2,0.37,0.14099251500987775,0.7784016407915454,0.03,0.81,linear,2,True,0.04108948508898417
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.51,0.03,1.89,pi5,0.02,0.5285642152624869,0.5389953318416186,0.04,0.81,linear,2,True,0.04108948508898417
pi5,SVR(kernel='linear'),0.54,0.1,2.59,pi3,0.02,0.5152032067574265,0.510939527339693,0.04,0.72,linear,2,True,0.04108948508898417
pi2,SVR(),0.97,0.02,0.78,pi4,0.0,0.969354028087546,0.988792085377367,0.01,0.94,rbf,3,True,0.015909671783447266
pi4,SVR(C=10),0.99,0.03,0.78,pi2,0.03,0.9609622563990684,0.967327420646143,0.01,0.81,rbf,3,True,0.015909671783447266
pi2,SVR(kernel='linear'),0.97,0.02,0.68,pi4,0.01,0.9779092103617247,0.9840982382776468,0.01,0.94,linear,3,True,0.015909671783447266
pi4,"SVR(C=0.1, kernel='linear')",0.98,0.02,0.77,pi2,0.02,0.9634006775325116,0.9678563577589943,0.01,0.81,linear,3,True,0.015909671783447266
