model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.11,1.47,pi3,0.06,0.9292861344422026,0.9816676855806823,0.03,0.83,rbf,1,True,0.06156110763549805
pi3,SVR(),0.98,0.09,1.46,pi2,0.06,0.9184594618300987,0.991605699020115,0.03,0.6,rbf,1,True,0.06156110763549805
pi2,"SVR(C=0.1, kernel='linear')",0.99,0.05,1.45,pi3,0.05,0.9372979483264867,0.9397770891322411,0.03,0.83,linear,1,True,0.06156110763549805
pi3,"SVR(C=10, kernel='linear')",0.94,0.14,1.51,pi2,0.04,0.9842483749073494,0.9888039229910013,0.03,0.6,linear,1,True,0.06156110763549805
pi2,SVR(C=10),0.38,0.07,1.15,pi3,0.11,0.2741740008278096,0.6320459166118282,0.03,0.32,rbf,2,True,0.03524792194366455
pi3,"SVR(C=10, epsilon=0.5)",0.63,0.04,1.82,pi2,0.8,-0.1702417728420198,0.38082251121108335,0.03,0.77,rbf,2,True,0.03524792194366455
pi3,"SVR(C=10, epsilon=0.5)",0.63,0.04,1.82,pi5,0.75,-0.11604704049509618,0.27739255573739174,0.03,0.82,rbf,2,True,0.03524792194366455
pi5,SVR(),0.28,0.09,1.51,pi3,0.16,0.43260701509283295,0.6320459166118282,0.03,0.76,rbf,2,True,0.03524792194366455
pi2,"SVR(C=10, kernel='linear')",0.34,0.12,1.47,pi3,0.08,0.2520130523959201,0.4541899694839855,0.03,0.32,linear,2,True,0.03524792194366455
pi3,"SVR(C=10, kernel='linear')",0.45,0.08,1.47,pi2,0.33,0.12481554458205868,0.33700042091584914,0.03,0.77,linear,2,True,0.03524792194366455
pi3,"SVR(C=10, kernel='linear')",0.45,0.08,1.47,pi5,0.27,0.1846291591189927,0.23378900569946914,0.03,0.82,linear,2,True,0.03524792194366455
pi5,"SVR(C=0.01, kernel='linear')",0.23,0.04,1.39,pi3,0.16,0.38904067405186193,0.4541899694839855,0.03,0.76,linear,2,True,0.03524792194366455
pi2,SVR(),0.96,0.02,0.8,pi4,0.01,0.9681577900881783,0.9880441273852605,0.02,0.94,rbf,3,True,0.021005630493164062
pi4,SVR(C=10),0.99,0.03,0.75,pi2,0.03,0.9583282608358029,0.9615057785501775,0.02,0.84,rbf,3,True,0.021005630493164062
pi2,SVR(kernel='linear'),0.96,0.02,0.7,pi4,0.02,0.9850220939966569,0.984861721310604,0.02,0.94,linear,3,True,0.021005630493164062
pi4,SVR(kernel='linear'),0.98,0.02,0.8,pi2,0.02,0.9626714304985389,0.9621569176239332,0.02,0.84,linear,3,True,0.021005630493164062
