model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.1,1.49,pi3,0.08,0.9151449604221475,0.9813084388932102,0.04,0.71,rbf,1,True,0.04495354493459066
pi3,SVR(C=10),0.98,0.12,1.63,pi2,0.04,0.9373129048973743,0.9913099324493876,0.04,0.72,rbf,1,True,0.04495354493459066
pi3,SVR(C=10),0.98,0.12,1.63,pi4,0.07,0.9088192960434371,0.9617145351285081,0.03,0.33,rbf,1,True,0.04495354493459066
pi4,SVR(C=10),0.96,0.11,1.46,pi3,0.03,0.9321345370234915,0.9813084388932102,0.03,0.93,rbf,1,True,0.04495354493459066
pi2,SVR(kernel='linear'),0.99,0.06,1.33,pi3,0.06,0.9291899596740083,0.9292524551017045,0.04,0.71,linear,1,True,0.04495354493459066
pi3,SVR(kernel='linear'),0.93,0.1,1.63,pi2,0.06,0.9873582118654047,0.9877682062096956,0.04,0.72,linear,1,True,0.04495354493459066
pi3,SVR(kernel='linear'),0.93,0.1,1.63,pi4,0.0,0.925820031920375,0.917877197634857,0.03,0.33,linear,1,True,0.04495354493459066
pi4,SVR(kernel='linear'),0.92,0.07,1.46,pi3,0.0,0.9153390036045124,0.9292524551017045,0.03,0.93,linear,1,True,0.04495354493459066
pi2,"SVR(C=1, epsilon=0.5)",0.32,0.03,1.5,pi3,0.12,0.4412459728811504,0.6243772222018684,0.02,0.32,rbf,2,True,0.042302995920181274
pi2,"SVR(C=1, epsilon=0.5)",0.32,0.03,1.5,pi4,0.61,-0.29471038936816196,0.6116950662051288,0.04,0.23,rbf,2,True,0.042302995920181274
pi3,"SVR(C=1, epsilon=0.5)",0.62,0.03,2.01,pi2,0.26,0.364521664488069,0.31970755530262174,0.02,0.78,rbf,2,True,0.042302995920181274
pi4,SVR(),0.61,0.05,1.2,pi2,1.14,-0.5330695694834979,0.31970755530262174,0.04,0.67,rbf,2,True,0.042302995920181274
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.22,0.01,2.06,pi3,0.15,0.37156313645450123,0.46451114215034395,0.02,0.32,linear,2,True,0.042302995920181274
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.22,0.01,2.06,pi4,0.21,0.00753696168293172,0.09622568445986712,0.04,0.23,linear,2,True,0.042302995920181274
pi3,"SVR(C=10, kernel='linear')",0.46,0.11,1.66,pi2,0.25,0.2098617333656675,0.21787208644142242,0.02,0.78,linear,2,True,0.042302995920181274
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.1,0.01,1.95,pi2,0.03,0.13069728585568852,0.21787208644142242,0.04,0.67,linear,2,True,0.042302995920181274
pi2,SVR(),0.96,0.04,0.87,pi4,0.01,0.9756063451246105,0.9875947587860838,0.01,0.94,rbf,3,True,0.016289621591567993
pi4,SVR(C=10),0.99,0.02,0.69,pi2,0.03,0.9542837567972962,0.9626033751957748,0.01,0.81,rbf,3,True,0.016289621591567993
pi2,SVR(kernel='linear'),0.96,0.02,0.75,pi4,0.02,0.9843188622576545,0.9836578561755701,0.01,0.94,linear,3,True,0.016289621591567993
pi4,"SVR(C=0.1, kernel='linear')",0.98,0.01,0.68,pi2,0.02,0.9591428417407284,0.9602813338701035,0.01,0.81,linear,3,True,0.016289621591567993
