model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.13,1.41,pi3,0.07,0.9256199847304786,0.982614795764855,0.03,0.73,rbf,1,True,0.058333237965901695
pi3,SVR(),0.98,0.11,1.87,pi2,0.06,0.9237690062919138,0.9910764146670988,0.03,0.71,rbf,1,True,0.058333237965901695
pi3,SVR(),0.98,0.11,1.87,pi4,0.12,0.8650915075832115,0.9559801108105032,0.06,0.32,rbf,1,True,0.058333237965901695
pi4,SVR(C=10),0.96,0.14,1.7,pi3,0.0,0.9516227906873852,0.982614795764855,0.06,0.99,rbf,1,True,0.058333237965901695
pi2,"SVR(C=0.1, kernel='linear')",0.99,0.05,1.49,pi3,0.06,0.9278978334629356,0.9271537740514929,0.03,0.73,linear,1,True,0.058333237965901695
pi3,"SVR(C=10, kernel='linear')",0.93,0.15,1.61,pi2,0.06,0.9823955973225511,0.988901435687363,0.03,0.71,linear,1,True,0.058333237965901695
pi3,"SVR(C=10, kernel='linear')",0.93,0.15,1.61,pi4,0.02,0.9107424769314978,0.9080640461875475,0.06,0.32,linear,1,True,0.058333237965901695
pi4,SVR(kernel='linear'),0.91,0.08,2.08,pi3,0.02,0.9247590576148864,0.9271537740514929,0.06,0.99,linear,1,True,0.058333237965901695
pi2,SVR(),0.85,0.08,1.19,pi3,0.51,0.3410815157795729,0.6681061232686911,0.03,0.37,rbf,2,True,0.04096682866414388
pi3,SVR(C=10),0.67,0.13,1.44,pi2,2.19,-1.521509269460735,0.8514456221612389,0.03,0.81,rbf,2,True,0.04096682866414388
pi3,SVR(C=10),0.67,0.13,1.44,pi5,0.33,0.34287710646101666,0.38860291837492456,0.03,0.76,rbf,2,True,0.04096682866414388
pi5,SVR(),0.39,0.07,1.55,pi3,0.16,0.5522680572602259,0.6681061232686911,0.03,0.94,rbf,2,True,0.04096682866414388
pi2,SVR(kernel='linear'),0.79,0.04,1.08,pi3,0.39,0.40638063016828296,0.6043698163818467,0.03,0.37,linear,2,True,0.04096682866414388
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.6,0.03,1.28,pi2,0.55,0.05379921990509473,0.7916209556879557,0.03,0.81,linear,2,True,0.04096682866414388
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.6,0.03,1.28,pi5,0.24,0.36638784393186985,0.36704655971892897,0.03,0.76,linear,2,True,0.04096682866414388
pi5,"SVR(C=0.01, kernel='linear')",0.37,0.03,1.8,pi3,0.24,0.607156657304915,0.6043698163818467,0.03,0.94,linear,2,True,0.04096682866414388
pi2,SVR(C=10),0.97,0.03,0.79,pi4,0.01,0.9790022029398546,0.9882565142881488,0.02,0.98,rbf,3,True,0.01940891146659851
pi4,SVR(C=10),0.99,0.03,0.75,pi2,0.03,0.9585057810252465,0.9662526738076942,0.02,0.84,rbf,3,True,0.01940891146659851
pi2,SVR(kernel='linear'),0.96,0.01,0.71,pi4,0.02,0.9834564166032245,0.9839913650420673,0.02,0.98,linear,3,True,0.01940891146659851
pi4,SVR(kernel='linear'),0.98,0.02,0.68,pi2,0.02,0.9650660240698398,0.9649721206497509,0.02,0.84,linear,3,True,0.01940891146659851
