model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.24,1.97,pi3,0.05,0.9384753348758471,0.9836950855903576,0.02,0.79,rbf,1,True,0.050931692123413086
pi3,SVR(C=10),0.98,0.11,1.97,pi2,0.03,0.9545529437178794,0.9902666338333136,0.02,0.65,rbf,1,True,0.050931692123413086
pi3,SVR(C=10),0.98,0.11,1.97,pi4,0.06,0.9203909629658168,0.9553281738893431,0.05,0.33,rbf,1,True,0.050931692123413086
pi4,SVR(C=10),0.96,0.18,2.36,pi3,0.01,0.9481464312089758,0.9836950855903576,0.05,0.98,rbf,1,True,0.050931692123413086
pi2,SVR(kernel='linear'),0.99,0.09,1.64,pi3,0.04,0.9513904624669565,0.9518203712333989,0.02,0.79,linear,1,True,0.050931692123413086
pi3,SVR(kernel='linear'),0.95,0.07,1.38,pi2,0.03,0.9861420049405841,0.9870004690165518,0.02,0.65,linear,1,True,0.050931692123413086
pi3,SVR(kernel='linear'),0.95,0.07,1.38,pi4,0.04,0.9130391188494075,0.9053938477799477,0.05,0.33,linear,1,True,0.050931692123413086
pi4,SVR(kernel='linear'),0.91,0.12,2.74,pi3,0.05,0.9508263848201499,0.9518203712333989,0.05,0.98,linear,1,True,0.050931692123413086
pi2,"SVR(C=10, epsilon=1)",0.3,0.03,1.73,pi3,0.12,0.17915728988565494,0.7740897327490721,0.03,0.35,rbf,2,True,0.041980365912119545
pi3,SVR(),0.77,0.14,1.86,pi2,0.57,0.2086074854705715,0.3016341263238338,0.03,0.77,rbf,2,True,0.041980365912119545
pi3,SVR(),0.77,0.14,1.86,pi5,0.68,0.09432843819450232,0.35256761233176703,0.04,0.75,rbf,2,True,0.041980365912119545
pi5,"SVR(C=10, epsilon=0.5)",0.35,0.02,1.71,pi3,0.24,0.11528641669249695,0.7740897327490721,0.04,0.83,rbf,2,True,0.041980365912119545
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.21,0.02,2.83,pi3,0.38,0.5887556213833054,0.6621440967626971,0.03,0.35,linear,2,True,0.041980365912119545
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.66,0.02,2.5,pi2,0.49,0.16936144137353115,0.2133082295836225,0.03,0.77,linear,2,True,0.041980365912119545
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.66,0.02,2.5,pi5,0.47,0.1886795868746518,0.22514234772890973,0.04,0.75,linear,2,True,0.041980365912119545
pi5,"SVR(C=0.01, kernel='linear')",0.23,0.04,2.65,pi3,0.42,0.6490739618242467,0.6621440967626971,0.04,0.83,linear,2,True,0.041980365912119545
pi2,SVR(C=10),0.96,0.04,0.98,pi4,0.02,0.9822926932186412,0.9887919528158606,0.02,0.95,rbf,3,True,0.019462555646896362
pi4,SVR(C=10),0.99,0.03,0.88,pi2,0.03,0.9606267648454146,0.9641698502534314,0.02,0.8,rbf,3,True,0.019462555646896362
pi2,SVR(kernel='linear'),0.96,0.02,0.74,pi4,0.02,0.9845521888024796,0.9852073384909067,0.02,0.95,linear,3,True,0.019462555646896362
pi4,"SVR(C=0.1, kernel='linear')",0.99,0.01,0.77,pi2,0.02,0.9638137464358622,0.9638079519907616,0.02,0.8,linear,3,True,0.019462555646896362
