model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.72,0.99,pi4,0.11,0.8824115623728801,0.9528493494427869,0.16,0.61,rbf,1,False,0.17089426517486572
pi4,"SVR(C=10, epsilon=0.5)",0.03,0.8,0.95,pi2,0.01,0.945162467004401,0.9913962703324934,0.16,1.0,rbf,1,False,0.17089426517486572
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.01,4.1,0.99,pi4,0.08,0.9060245540820278,0.9022494711540043,0.16,0.61,linear,1,False,0.17089426517486572
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,4.05,0.9,pi2,0.08,0.982931518472072,0.9891660515971392,0.16,1.0,linear,1,False,0.17089426517486572
pi2,"SVR(C=10, epsilon=2)",0.01,0.72,0.27,pi4,0.21,0.060405560989896245,0.6329893154605633,0.21,0.34,rbf,2,False,0.21847552061080933
pi4,"SVR(C=10, epsilon=1)",0.02,0.8,0.63,pi2,1.24,-0.6056997293124604,0.2719010353463931,0.21,0.79,rbf,2,False,0.21847552061080933
pi3,"SVR(C=10, epsilon=2)",0.01,0.84,0.6,pi5,1.31,-0.7090991930024937,0.8599718309673365,0.22,1.0,rbf,2,False,0.21847552061080933
pi5,SVR(C=10),0.03,0.53,0.86,pi3,0.96,-0.09834967504702807,0.5975898545124521,0.22,0.48,rbf,2,False,0.21847552061080933
pi2,"SVR(C=0.1, epsilon=2, kernel='linear')",0.0,1.27,0.21,pi4,0.54,-0.3221051314655883,0.18771058028792487,0.21,0.34,linear,2,False,0.21847552061080933
pi4,"SVR(C=0.01, epsilon=5, kernel='linear')",0.0,0.97,0.19,pi2,0.04,0.14747960517902658,0.2138082538117987,0.21,0.79,linear,2,False,0.21847552061080933
pi3,"SVR(C=10, epsilon=2, kernel='linear')",0.04,1.28,0.45,pi5,0.09,0.5401096159135554,0.7237416386357827,0.22,1.0,linear,2,False,0.21847552061080933
pi5,"SVR(C=10, epsilon=0.5, kernel='linear')",0.04,1.09,0.72,pi3,0.38,0.34783054805864977,0.44664022716363583,0.22,0.48,linear,2,False,0.21847552061080933
pi2,SVR(),0.01,0.32,0.95,pi4,2.41,-1.4598341054228592,0.9864077348605428,0.28,0.35,rbf,3,False,0.2758573591709137
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.3,0.99,pi2,0.14,0.8511890984727426,0.9469989739217242,0.28,0.53,rbf,3,False,0.2758573591709137
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.33,0.94,pi4,0.01,0.9326047519979077,0.983725287423769,0.28,0.35,linear,3,False,0.2758573591709137
pi4,SVR(kernel='linear'),0.01,0.8,0.98,pi2,0.07,0.9093639735343655,0.9439328717408376,0.28,0.53,linear,3,False,0.2758573591709137
