model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.03,1.27,0.99,pi4,0.12,0.8718457203541514,0.9355199421813845,0.11,0.58,rbf,1,False,0.11109986901283264
pi4,SVR(),0.05,1.14,0.94,pi2,0.02,0.9566184746862647,0.9909043634033512,0.11,0.83,rbf,1,False,0.11109986901283264
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.02,6.22,0.99,pi4,0.13,0.8535992955799049,0.8651631564875701,0.11,0.58,linear,1,False,0.11109986901283264
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,7.54,0.87,pi2,0.11,0.971193208417352,0.9876621089326157,0.11,0.83,linear,1,False,0.11109986901283264
pi2,"SVR(C=10, epsilon=5)",0.0,0.7,0.3,pi4,0.26,0.04174105037936093,0.348534318337163,0.18,0.42,rbf,2,False,0.18888521194458008
pi4,"SVR(C=10, epsilon=2)",0.02,0.83,0.35,pi2,0.44,-0.09250789757896816,0.2979464187708446,0.18,0.76,rbf,2,False,0.18888521194458008
pi3,"SVR(C=10, epsilon=2)",0.01,0.72,0.65,pi5,1.01,-0.3641544605552649,0.3666654833725098,0.19,0.97,rbf,2,False,0.18888521194458008
pi5,"SVR(C=10, epsilon=1)",0.01,0.52,0.37,pi3,0.33,0.0326935010440732,0.6472594970926306,0.19,0.48,rbf,2,False,0.18888521194458008
pi2,"SVR(C=10, epsilon=5, kernel='linear')",0.01,1.21,0.21,pi4,0.33,-0.1180259019318215,-0.015074892767509729,0.18,0.42,linear,2,False,0.18888521194458008
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,0.91,-0.02,pi2,0.19,0.17257257247799718,0.20799948010752045,0.18,0.76,linear,2,False,0.18888521194458008
pi3,"SVR(C=0.01, epsilon=2, kernel='linear')",0.0,2.24,0.5,pi5,0.22,0.2774514845946292,0.274236526172699,0.19,0.97,linear,2,False,0.18888521194458008
pi5,"SVR(C=0.1, kernel='linear')",0.02,1.03,0.27,pi3,0.17,0.4416277353648157,0.4981876009958216,0.19,0.48,linear,2,False,0.18888521194458008
pi2,SVR(),0.01,0.29,0.95,pi4,2.68,-1.7225335137892048,0.9879069454089829,0.3,0.33,rbf,3,False,0.3010448217391968
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.34,0.99,pi2,0.53,0.4596927183218831,0.9527798636252982,0.3,0.44,rbf,3,False,0.3010448217391968
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.37,0.95,pi4,0.04,0.914187619893199,0.9840788878026717,0.3,0.33,linear,3,False,0.3010448217391968
pi4,"SVR(C=10, epsilon=0.5, kernel='linear')",0.07,0.94,0.98,pi2,0.07,0.9162749898874604,0.9542941883065605,0.3,0.44,linear,3,False,0.3010448217391968
