model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.69,0.98,pi4,0.08,0.8983625185136421,0.9648806137147563,0.12,0.6,rbf,1,False,0.1236916333436966
pi4,"SVR(C=10, epsilon=0.5)",0.02,0.73,0.96,pi2,0.04,0.9266830824609973,0.9761458409733235,0.12,0.85,rbf,1,False,0.1236916333436966
pi2,"SVR(C=10, epsilon=1, kernel='linear')",0.05,5.12,0.97,pi4,0.06,0.9096223546241475,0.9214975303839962,0.12,0.6,linear,1,False,0.1236916333436966
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.13,6.5,0.92,pi2,0.04,0.9577303178617882,0.9743597767844241,0.12,0.85,linear,1,False,0.1236916333436966
pi2,"SVR(C=10, epsilon=5)",0.0,0.64,0.34,pi4,0.2,0.13525262438168795,0.35612542559081106,0.19,0.44,rbf,2,False,0.2032454013824463
pi4,"SVR(C=10, epsilon=2)",0.02,0.82,0.36,pi2,0.5,-0.14588638722557046,0.3381867475985174,0.19,0.77,rbf,2,False,0.2032454013824463
pi3,"SVR(C=10, epsilon=2)",0.01,0.67,0.6,pi5,0.75,-0.1509554570092453,0.3595474768988629,0.21,0.97,rbf,2,False,0.2032454013824463
pi5,"SVR(C=1, epsilon=0.5)",0.01,0.48,0.36,pi3,0.31,0.05186844599312057,0.604030720564467,0.21,0.48,rbf,2,False,0.2032454013824463
pi2,"SVR(C=0.01, epsilon=2, kernel='linear')",0.0,1.4,0.21,pi4,0.58,-0.37130412807701396,-0.005374696660893408,0.19,0.44,linear,2,False,0.2032454013824463
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.01,0.84,-0.01,pi2,0.11,0.10565914495207818,0.20966773384853354,0.19,0.77,linear,2,False,0.2032454013824463
pi3,"SVR(C=0.01, epsilon=2, kernel='linear')",0.0,1.68,0.45,pi5,0.16,0.29430455222410457,0.3119685089885955,0.21,0.97,linear,2,False,0.2032454013824463
pi5,"SVR(C=0.01, kernel='linear')",0.01,0.94,0.31,pi3,0.12,0.4296788925830498,0.4549939540584347,0.21,0.48,linear,2,False,0.2032454013824463
pi2,SVR(C=10),0.01,0.31,0.95,pi4,2.59,-1.646458520423752,0.9873176638909319,0.32,0.31,rbf,3,False,0.32107555866241455
pi4,"SVR(C=10, epsilon=1)",0.0,0.29,0.99,pi2,1.19,-0.20357126624461563,0.9478610432767766,0.32,0.42,rbf,3,False,0.32107555866241455
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.41,0.95,pi4,0.03,0.9177870346018202,0.9839022141055437,0.32,0.31,linear,3,False,0.32107555866241455
pi4,"SVR(C=0.01, kernel='linear')",0.01,1.74,0.98,pi2,0.05,0.928977951377258,0.9486126677946298,0.32,0.42,linear,3,False,0.32107555866241455
