model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.66,0.98,pi4,0.11,0.8698243697148019,0.9613158097552226,0.11,0.6,rbf,1,False,0.11322000622749329
pi4,"SVR(C=10, epsilon=0.5)",0.02,0.74,0.96,pi2,0.04,0.9229405215155213,0.9775278065023667,0.11,0.84,rbf,1,False,0.11322000622749329
pi2,"SVR(C=10, epsilon=1, kernel='linear')",0.1,4.46,0.97,pi4,0.07,0.9064210849477662,0.9145216022297986,0.11,0.6,linear,1,False,0.11322000622749329
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.14,5.87,0.91,pi2,0.05,0.9672945282554053,0.9745991575291051,0.11,0.84,linear,1,False,0.11322000622749329
pi2,"SVR(C=10, epsilon=5)",0.0,0.68,0.34,pi4,0.2,0.14451314765724843,0.38012415704599445,0.18,0.45,rbf,2,False,0.20471283793449402
pi4,"SVR(C=10, epsilon=2)",0.02,0.8,0.38,pi2,0.42,-0.03781798901596489,0.34202801421319873,0.18,0.76,rbf,2,False,0.20471283793449402
pi2,"SVR(C=0.01, epsilon=2, kernel='linear')",0.0,1.14,0.18,pi4,0.47,-0.2865801202308651,-0.0020051211543505865,0.18,0.45,linear,2,False,0.20471283793449402
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,0.94,-0.0,pi2,0.17,0.16339836414265552,0.18263364040833296,0.18,0.76,linear,2,False,0.20471283793449402
pi2,SVR(),0.02,0.28,0.95,pi4,2.87,-1.920238776329723,0.9879502158243165,0.29,0.31,rbf,3,False,0.28682741522789
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.3,0.99,pi2,0.44,0.547922268774528,0.949853215209431,0.29,0.46,rbf,3,False,0.28682741522789
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.38,0.95,pi4,0.03,0.9212781506844633,0.9845797017600275,0.29,0.31,linear,3,False,0.28682741522789
pi4,SVR(kernel='linear'),0.02,0.99,0.98,pi2,0.06,0.921240639331728,0.9518847356406978,0.29,0.46,linear,3,False,0.28682741522789
