model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.69,0.99,pi4,0.09,0.9011618602646378,0.9622367891303276,0.12,0.61,rbf,1,False,0.11535191535949707
pi4,"SVR(C=10, epsilon=1)",0.01,0.71,0.96,pi2,0.02,0.9462759003168569,0.9901872055162181,0.12,0.86,rbf,1,False,0.11535191535949707
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.07,4.25,0.99,pi4,0.07,0.9167996167516744,0.9230624135837612,0.12,0.61,linear,1,False,0.11535191535949707
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,8.52,0.92,pi2,0.05,0.9754339743715961,0.9881309011737971,0.12,0.86,linear,1,False,0.11535191535949707
pi2,"SVR(C=10, epsilon=5)",0.01,0.92,0.34,pi4,0.22,0.11338847433557231,0.38405402740153816,0.18,0.45,rbf,2,False,0.18351978063583374
pi4,"SVR(C=10, epsilon=2)",0.02,1.02,0.38,pi2,0.44,-0.05777586489659181,0.33526483140168384,0.18,0.76,rbf,2,False,0.18351978063583374
pi3,"SVR(C=10, epsilon=2)",0.01,0.86,0.63,pi5,0.68,-0.044106123650581086,0.3831843558629755,0.19,0.97,rbf,2,False,0.18351978063583374
pi5,"SVR(C=10, epsilon=1)",0.01,0.61,0.38,pi3,0.38,0.0026802845278905973,0.6314431354915417,0.19,0.49,rbf,2,False,0.18351978063583374
pi2,"SVR(C=0.1, epsilon=5, kernel='linear')",0.0,1.52,0.22,pi4,0.28,-0.05708086255892009,-0.007927342477336508,0.18,0.45,linear,2,False,0.18351978063583374
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.01,1.06,-0.01,pi2,0.16,0.14914186866536716,0.22009799937473173,0.18,0.76,linear,2,False,0.18351978063583374
pi3,"SVR(C=10, epsilon=2, kernel='linear')",0.04,2.28,0.5,pi5,0.23,0.2718300860175644,0.25912483124776997,0.19,0.97,linear,2,False,0.18351978063583374
pi5,"SVR(C=0.01, kernel='linear')",0.01,1.07,0.26,pi3,0.21,0.4645131859012325,0.5006849837116472,0.19,0.49,linear,2,False,0.18351978063583374
pi2,SVR(),0.01,0.31,0.95,pi4,2.83,-1.8752135165867299,0.9883507351121049,0.3,0.31,rbf,3,False,0.29837852716445923
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.33,0.99,pi2,0.56,0.42579645728504645,0.9524576994213175,0.3,0.46,rbf,3,False,0.29837852716445923
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.44,0.95,pi4,0.03,0.9214649595793135,0.984580140506836,0.3,0.31,linear,3,False,0.29837852716445923
pi4,"SVR(C=10, epsilon=0.5, kernel='linear')",0.1,1.24,0.98,pi2,0.07,0.9147095352925109,0.954418636786438,0.3,0.46,linear,3,False,0.29837852716445923
