model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.02,0.72,0.99,pi4,0.1,0.8894627562357583,0.9547883634710357,0.15,0.61,rbf,1,False,0.16442574560642242
pi4,"SVR(C=10, epsilon=1)",0.02,0.79,0.95,pi2,0.02,0.9304787416720753,0.990682983904811,0.15,0.88,rbf,1,False,0.16442574560642242
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.01,4.46,0.99,pi4,0.08,0.90696755478062,0.9060808550984415,0.15,0.61,linear,1,False,0.16442574560642242
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,3.67,0.91,pi2,0.07,0.9782558377451114,0.9881747366865565,0.15,0.88,linear,1,False,0.16442574560642242
pi3,SVR(),0.03,0.64,0.6,pi5,0.17,0.43500044223565504,0.8825730656480099,0.18,1.0,rbf,2,False,0.176344096660614
pi5,SVR(),0.03,0.49,0.88,pi3,1.13,-0.2505225673706608,0.6041178943823757,0.18,0.57,rbf,2,False,0.176344096660614
pi3,"SVR(C=0.01, epsilon=2, kernel='linear')",0.0,1.33,0.57,pi5,0.05,0.6166464819837244,0.762090299017592,0.18,1.0,linear,2,False,0.176344096660614
pi5,"SVR(C=10, epsilon=0.5, kernel='linear')",0.05,1.11,0.76,pi3,0.52,0.2406420063622785,0.5652827264776554,0.18,0.57,linear,2,False,0.176344096660614
pi2,SVR(C=10),0.01,0.28,0.94,pi4,2.71,-1.7711347334868228,0.9879367400205815,0.35,0.29,rbf,3,False,0.33939695358276367
pi4,SVR(C=10),0.01,0.31,0.99,pi2,0.55,0.43700583824621786,0.9374974962904817,0.35,0.43,rbf,3,False,0.33939695358276367
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.31,0.94,pi4,0.0,0.9342041681775728,0.9854110856859138,0.35,0.29,linear,3,False,0.33939695358276367
pi4,SVR(kernel='linear'),0.02,1.08,0.99,pi2,0.08,0.910120048045113,0.9367438758523701,0.35,0.43,linear,3,False,0.33939695358276367
