model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.02,0.71,0.99,pi4,0.09,0.9021430272988867,0.9618605905593922,0.12,0.59,rbf,1,False,0.11790387332439423
pi4,"SVR(C=10, epsilon=0.5)",0.02,0.74,0.96,pi2,0.01,0.9488831209736669,0.9895345206330924,0.12,0.86,rbf,1,False,0.11790387332439423
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.04,4.85,0.99,pi4,0.07,0.9178209749170786,0.9202779218234826,0.12,0.59,linear,1,False,0.11790387332439423
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,6.96,0.92,pi2,0.06,0.9774949229149176,0.9876112765344884,0.12,0.86,linear,1,False,0.11790387332439423
pi2,"SVR(C=10, epsilon=5)",0.0,0.66,0.34,pi4,0.24,0.10008224627981499,0.3395476610386533,0.17,0.45,rbf,2,False,0.19144666194915771
pi4,"SVR(C=10, epsilon=2)",0.02,0.83,0.34,pi2,0.77,-0.4260966627315641,0.3447537981142732,0.17,0.78,rbf,2,False,0.19144666194915771
pi2,"SVR(C=10, epsilon=5, kernel='linear')",0.01,1.28,0.23,pi4,0.33,-0.1013523357486632,-0.013871322559139365,0.17,0.45,linear,2,False,0.19144666194915771
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.01,0.91,-0.01,pi2,0.16,0.14728687544772123,0.22730886087136726,0.17,0.78,linear,2,False,0.19144666194915771
pi2,SVR(),0.01,0.26,0.95,pi4,2.84,-1.888481915271107,0.9873610056025587,0.31,0.32,rbf,3,False,0.31294822692871094
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.29,0.99,pi2,0.59,0.39238200668059586,0.9498980374129566,0.31,0.43,rbf,3,False,0.31294822692871094
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.42,0.95,pi4,0.03,0.9173761939147034,0.9842122037204649,0.31,0.32,linear,3,False,0.31294822692871094
pi4,"SVR(C=10, kernel='linear')",0.18,1.13,0.98,pi2,0.06,0.9245071841724415,0.9512562058207755,0.31,0.43,linear,3,False,0.31294822692871094
