model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.03,0.75,0.99,pi4,0.1,0.8928343059350212,0.9332339526255992,0.12,0.61,rbf,1,False,0.11949752271175385
pi4,"SVR(C=1, epsilon=1)",0.03,1.19,0.93,pi2,0.02,0.9494305786093078,0.9893769099272415,0.12,0.85,rbf,1,False,0.11949752271175385
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.41,6.26,0.99,pi4,0.13,0.8589486868794978,0.8717436538930784,0.12,0.61,linear,1,False,0.11949752271175385
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.16,5.29,0.87,pi2,0.1,0.9692056562599594,0.987143074657408,0.12,0.85,linear,1,False,0.11949752271175385
pi2,"SVR(C=10, epsilon=5)",0.01,0.78,0.34,pi4,0.23,0.10406223625340605,0.367875551826205,0.19,0.44,rbf,2,False,0.1977744996547699
pi4,"SVR(C=10, epsilon=2)",0.02,0.87,0.37,pi2,0.48,-0.11082399879695393,0.3368298459262732,0.19,0.75,rbf,2,False,0.1977744996547699
pi3,"SVR(C=10, epsilon=2)",0.01,0.76,0.64,pi5,1.04,-0.3947235329813561,0.4173518745378476,0.2,0.98,rbf,2,False,0.1977744996547699
pi5,"SVR(C=10, epsilon=0.5)",0.02,0.52,0.42,pi3,0.31,0.11074511327922065,0.6415207371708673,0.2,0.45,rbf,2,False,0.1977744996547699
pi2,"SVR(C=10, epsilon=5, kernel='linear')",0.01,1.36,0.23,pi4,0.3,-0.07411155752241338,-0.011430615127402177,0.19,0.44,linear,2,False,0.1977744996547699
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.01,0.97,-0.01,pi2,0.17,0.16050889457915396,0.22615116669823954,0.19,0.75,linear,2,False,0.1977744996547699
pi3,"SVR(C=0.01, epsilon=2, kernel='linear')",0.0,1.96,0.48,pi5,0.13,0.35169221537299744,0.3483716534619947,0.2,0.98,linear,2,False,0.1977744996547699
pi5,SVR(kernel='linear'),0.02,1.05,0.35,pi3,0.1,0.4462022383080806,0.4820764347201192,0.2,0.45,linear,2,False,0.1977744996547699
pi2,SVR(),0.01,0.32,0.95,pi4,2.63,-1.6803482153522178,0.9863576893543037,0.29,0.35,rbf,3,False,0.2916254699230194
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.34,0.99,pi2,0.53,0.45990119093185666,0.945952151392305,0.29,0.44,rbf,3,False,0.2916254699230194
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.5,0.95,pi4,0.03,0.9168689936844368,0.9831361658343861,0.29,0.35,linear,3,False,0.2916254699230194
pi4,SVR(kernel='linear'),0.01,0.93,0.98,pi2,0.06,0.9183973297653903,0.9473997719608211,0.29,0.44,linear,3,False,0.2916254699230194
