model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.02,0.82,0.99,pi4,0.09,0.8971441585885007,0.9627369317444949,0.15,0.61,rbf,1,False,0.15109415352344513
pi4,SVR(C=10),0.06,0.89,0.96,pi2,0.03,0.9374423099043453,0.9902219008932112,0.15,0.87,rbf,1,False,0.15109415352344513
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.06,5.21,0.99,pi4,0.07,0.9139603612304279,0.9112882775107194,0.15,0.61,linear,1,False,0.15109415352344513
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.12,6.01,0.91,pi2,0.07,0.9768309807270454,0.9876947769763514,0.15,0.87,linear,1,False,0.15109415352344513
pi3,"SVR(C=1, epsilon=2)",0.0,0.73,0.46,pi5,0.69,-0.2334713494066878,0.8690803895527617,0.2,1.0,rbf,2,False,0.19400668144226074
pi5,SVR(C=10),0.03,0.53,0.87,pi3,0.97,-0.10482074676523268,0.45546747110038943,0.2,0.38,rbf,2,False,0.19400668144226074
pi3,"SVR(C=1, epsilon=2, kernel='linear')",0.01,1.78,0.35,pi5,0.08,0.42998527740100845,0.7669834152907334,0.2,1.0,linear,2,False,0.19400668144226074
pi5,"SVR(C=10, epsilon=0.5, kernel='linear')",0.05,1.37,0.77,pi3,0.68,0.08240256274871882,0.3526947602961342,0.2,0.38,linear,2,False,0.19400668144226074
pi2,SVR(),0.01,0.27,0.94,pi4,2.56,-1.617766347983101,0.9869845323205527,0.35,0.3,rbf,3,False,0.3505542278289795
pi4,"SVR(C=10, epsilon=0.5)",0.0,0.27,0.99,pi2,0.18,0.8104119344751193,0.9396210420408437,0.35,0.45,rbf,3,False,0.3505542278289795
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.29,0.94,pi4,0.01,0.9267155175151212,0.9842726357333907,0.35,0.3,linear,3,False,0.3505542278289795
pi4,SVR(kernel='linear'),0.02,0.69,0.98,pi2,0.07,0.9103385100959118,0.9404621283280928,0.35,0.45,linear,3,False,0.3505542278289795
