model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.02,0.74,0.99,pi4,0.11,0.8765436199278166,0.9566058774890237,0.14,0.7,rbf,1,False,0.13597089052200317
pi4,SVR(C=10),0.03,0.74,0.96,pi2,0.03,0.9300764168995377,0.9910381989942234,0.14,0.86,rbf,1,False,0.13597089052200317
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,4.46,0.99,pi4,0.09,0.9020735228133292,0.9029609404134603,0.14,0.7,linear,1,False,0.13597089052200317
pi4,"SVR(C=1, epsilon=1, kernel='linear')",0.02,5.68,0.9,pi2,0.08,0.9805101198369323,0.9889497617207487,0.14,0.86,linear,1,False,0.13597089052200317
pi2,"SVR(C=10, epsilon=5)",0.0,0.75,0.32,pi4,0.52,-0.19987314881185725,0.3734078951317763,0.23,0.27,rbf,2,False,0.23328638076782227
pi4,"SVR(C=10, epsilon=2)",0.02,0.93,0.37,pi2,0.79,-0.41487596817340155,0.3204584995716423,0.23,0.77,rbf,2,False,0.23328638076782227
pi3,"SVR(C=10, epsilon=2)",0.01,0.81,0.57,pi5,1.28,-0.7064305541111142,0.7332515934380027,0.24,1.0,rbf,2,False,0.23328638076782227
pi5,"SVR(C=1, epsilon=0.5)",0.01,0.49,0.73,pi3,0.92,-0.18458223546286034,0.5700759084717142,0.24,0.46,rbf,2,False,0.23328638076782227
pi2,"SVR(C=0.01, epsilon=1, kernel='linear')",0.0,1.27,0.19,pi4,0.3,-0.10578107351099941,0.019542505415312328,0.23,0.27,linear,2,False,0.23328638076782227
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.01,1.04,0.02,pi2,0.13,0.15314623853821618,0.1941064924171063,0.23,0.77,linear,2,False,0.23328638076782227
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.05,1.03,0.44,pi5,0.04,0.3908908125351337,0.6169686144378836,0.24,1.0,linear,2,False,0.23328638076782227
pi5,SVR(kernel='linear'),0.02,1.03,0.62,pi3,0.27,0.35164100858271463,0.43548199420846256,0.24,0.46,linear,2,False,0.23328638076782227
pi2,SVR(),0.01,0.28,0.94,pi4,2.35,-1.4156445813492136,0.9877832973391902,0.32,0.33,rbf,3,False,0.3184571862220764
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.29,0.99,pi2,0.13,0.8589544753650962,0.9392927234713048,0.32,0.44,rbf,3,False,0.3184571862220764
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.31,0.94,pi4,0.01,0.925721325768897,0.9855846060293034,0.32,0.33,linear,3,False,0.3184571862220764
pi4,"SVR(C=0.01, kernel='linear')",0.0,0.78,0.99,pi2,0.08,0.9032989433392093,0.9373256107648359,0.32,0.44,linear,3,False,0.3184571862220764
