model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.02,0.69,0.99,pi4,0.07,0.9173371198986257,0.9652558791943193,0.12,0.6,rbf,1,False,0.1201343983411789
pi4,"SVR(C=10, epsilon=0.5)",0.02,0.78,0.97,pi2,0.02,0.9464865260735666,0.9901582982107745,0.12,0.91,rbf,1,False,0.1201343983411789
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.01,5.58,0.99,pi4,0.06,0.9313408822698368,0.93169883522294,0.12,0.6,linear,1,False,0.1201343983411789
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.09,7.2,0.93,pi2,0.05,0.979633456699604,0.9881180421568999,0.12,0.91,linear,1,False,0.1201343983411789
pi2,"SVR(C=10, epsilon=2)",0.01,0.74,0.33,pi4,0.17,0.15180308379337404,0.37970902758573266,0.2,0.43,rbf,2,False,0.23851120471954346
pi4,"SVR(C=1, epsilon=2)",0.02,1.02,0.38,pi2,0.68,-0.29960097983335876,0.32509107592649233,0.2,0.78,rbf,2,False,0.23851120471954346
pi2,"SVR(C=10, epsilon=2, kernel='linear')",0.03,1.53,0.23,pi4,0.59,-0.36523775988559626,-0.00204895265802274,0.2,0.43,linear,2,False,0.23851120471954346
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.05,1.14,-0.0,pi2,0.17,0.1651212757883863,0.22830916533264278,0.2,0.78,linear,2,False,0.23851120471954346
pi2,SVR(),0.01,0.27,0.92,pi4,2.44,-1.5120407141968384,0.9875480835212974,0.37,0.34,rbf,3,False,0.3699442148208618
pi4,SVR(C=10),0.01,0.28,0.99,pi2,0.81,0.17889486698886337,0.9236426004092896,0.37,0.37,rbf,3,False,0.3699442148208618
pi2,SVR(kernel='linear'),0.01,0.27,0.92,pi4,0.02,0.9395851149223527,0.9865484341009565,0.37,0.34,linear,3,False,0.3699442148208618
pi4,"SVR(C=10, kernel='linear')",0.18,0.95,0.99,pi2,0.09,0.8983938350273394,0.9164026256587213,0.37,0.37,linear,3,False,0.3699442148208618
