model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.02,0.74,0.99,pi4,0.06,0.9286042995130729,0.9710656543595292,0.11,0.61,rbf,1,False,0.11268989741802216
pi4,"SVR(C=10, epsilon=0.5)",0.02,0.69,0.97,pi2,0.03,0.9379283688282827,0.9908340466173774,0.11,0.86,rbf,1,False,0.11268989741802216
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.01,4.96,0.99,pi4,0.04,0.9428660616874618,0.9588538922514921,0.11,0.61,linear,1,False,0.11268989741802216
pi4,"SVR(C=10, epsilon=0.5, kernel='linear')",0.2,2.7,0.96,pi2,0.0,0.9611475382017782,0.986716935246242,0.11,0.86,linear,1,False,0.11268989741802216
pi2,"SVR(C=10, epsilon=2)",0.01,0.74,0.3,pi4,0.21,0.09095299622401565,0.5697641204806632,0.22,0.28,rbf,2,False,0.2209050953388214
pi4,"SVR(C=10, epsilon=2)",0.02,0.76,0.57,pi2,1.37,-0.7986117061739684,0.299446811915439,0.22,0.8,rbf,2,False,0.2209050953388214
pi3,"SVR(C=10, epsilon=1)",0.02,0.65,0.56,pi5,0.17,0.39024834100541894,0.8815906921442291,0.23,1.0,rbf,2,False,0.2209050953388214
pi5,SVR(),0.04,0.51,0.88,pi3,1.32,-0.4367984745156315,0.5608741523195436,0.23,0.44,rbf,2,False,0.2209050953388214
pi2,"SVR(C=0.1, epsilon=2, kernel='linear')",0.01,1.54,0.21,pi4,0.58,-0.3699805662724409,0.09171840580706758,0.22,0.28,linear,2,False,0.2209050953388214
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.05,0.99,0.09,pi2,0.08,0.17410033967452887,0.21125770620727946,0.22,0.8,linear,2,False,0.2209050953388214
pi3,"SVR(C=10, epsilon=2, kernel='linear')",0.02,1.14,0.52,pi5,0.01,0.5288711456509643,0.779691137460101,0.23,1.0,linear,2,False,0.2209050953388214
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.98,0.78,pi3,0.54,0.23981285603390512,0.5158708544847777,0.23,0.44,linear,2,False,0.2209050953388214
pi2,SVR(),0.01,0.3,0.94,pi4,2.25,-1.3090903350520597,0.9886435222125786,0.31,0.35,rbf,3,False,0.31091445684432983
pi4,SVR(C=10),0.01,0.27,0.99,pi2,0.9,0.09219880672870073,0.9442771440071142,0.31,0.44,rbf,3,False,0.31091445684432983
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.29,0.94,pi4,0.01,0.9364976595351575,0.9870565466357302,0.31,0.35,linear,3,False,0.31091445684432983
pi4,"SVR(C=0.01, kernel='linear')",0.0,0.76,0.99,pi2,0.08,0.9104159563560377,0.943671230209572,0.31,0.44,linear,3,False,0.31091445684432983
