model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.7,0.99,pi4,0.12,0.864998766147892,0.9626486305920566,0.14,0.56,rbf,1,False,0.14113180339336395
pi4,SVR(C=10),0.03,0.76,0.96,pi2,0.03,0.9311326615782475,0.9899399462818456,0.14,0.83,rbf,1,False,0.14113180339336395
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.02,4.91,0.99,pi4,0.07,0.9126721528490636,0.91234505031582,0.14,0.56,linear,1,False,0.14113180339336395
pi4,"SVR(C=0.1, epsilon=1, kernel='linear')",0.01,6.09,0.91,pi2,0.06,0.9745845575958683,0.9862061897416169,0.14,0.83,linear,1,False,0.14113180339336395
pi2,"SVR(C=10, epsilon=5)",0.0,0.71,0.35,pi4,0.29,0.06593064816664007,0.39512683490808587,0.18,0.47,rbf,2,False,0.1863308846950531
pi4,"SVR(C=10, epsilon=1)",0.02,0.8,0.4,pi2,0.78,-0.38564376992501903,0.3526268094074442,0.18,0.77,rbf,2,False,0.1863308846950531
pi3,"SVR(C=10, epsilon=2)",0.01,0.71,0.65,pi5,1.02,-0.3663755755390612,0.5118558062423869,0.19,0.97,rbf,2,False,0.1863308846950531
pi5,"SVR(C=10, epsilon=1)",0.01,0.48,0.51,pi3,0.52,-0.007584574621239959,0.649500645500237,0.19,0.46,rbf,2,False,0.1863308846950531
pi2,"SVR(C=0.1, epsilon=5, kernel='linear')",0.0,1.26,0.21,pi4,0.26,-0.04421364072265699,0.01562867896181841,0.18,0.47,linear,2,False,0.1863308846950531
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.03,0.94,0.02,pi2,0.15,0.16173853710700237,0.2115319486588373,0.18,0.77,linear,2,False,0.1863308846950531
pi3,"SVR(C=0.01, epsilon=2, kernel='linear')",0.0,2.28,0.51,pi5,0.15,0.36026315637962847,0.388583420385314,0.19,0.97,linear,2,False,0.1863308846950531
pi5,SVR(kernel='linear'),0.03,1.02,0.39,pi3,0.07,0.45570502949686464,0.5058573283559646,0.19,0.46,linear,2,False,0.1863308846950531
pi2,SVR(),0.02,0.29,0.95,pi4,2.82,-1.8687010840960783,0.9872211858418417,0.31,0.32,rbf,3,False,0.31496042013168335
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.3,0.99,pi2,0.6,0.3909105853541939,0.9509701624972128,0.31,0.44,rbf,3,False,0.31496042013168335
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.37,0.95,pi4,0.03,0.9210065273405309,0.9841494116416762,0.31,0.32,linear,3,False,0.31496042013168335
pi4,"SVR(C=0.1, kernel='linear')",0.01,1.04,0.98,pi2,0.06,0.9220288350787955,0.9513844650399569,0.31,0.44,linear,3,False,0.31496042013168335
