model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.67,0.99,pi4,0.08,0.9061121317589704,0.960526373321719,0.12,0.62,rbf,1,False,0.11942893266677856
pi4,"SVR(C=10, epsilon=1)",0.02,0.74,0.96,pi2,0.02,0.9424189551827042,0.989584802497168,0.12,0.86,rbf,1,False,0.11942893266677856
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.04,4.49,0.99,pi4,0.06,0.923560330434049,0.9293292413410436,0.12,0.62,linear,1,False,0.11942893266677856
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,7.9,0.93,pi2,0.04,0.9723538472159989,0.986590254072152,0.12,0.86,linear,1,False,0.11942893266677856
pi2,"SVR(C=10, epsilon=5)",0.0,0.68,0.34,pi4,0.23,0.11266360653939933,0.35900234374779916,0.18,0.47,rbf,2,False,0.20330145955085754
pi4,"SVR(C=10, epsilon=2)",0.02,0.81,0.36,pi2,0.47,-0.11109927991015223,0.3391820270140008,0.18,0.74,rbf,2,False,0.20330145955085754
pi2,"SVR(C=0.1, epsilon=5, kernel='linear')",0.0,1.37,0.2,pi4,0.26,-0.0640950812483525,-0.007414123776995352,0.18,0.47,linear,2,False,0.20330145955085754
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,0.91,-0.01,pi2,0.18,0.17731834728359985,0.20038919754101536,0.18,0.74,linear,2,False,0.20330145955085754
pi2,SVR(),0.01,0.27,0.95,pi4,2.83,-1.8829294573723567,0.9883022480530395,0.31,0.32,rbf,3,False,0.3134723901748657
pi4,SVR(C=10),0.01,0.29,0.99,pi2,1.15,-0.1602440336949369,0.9472590826081186,0.31,0.42,rbf,3,False,0.3134723901748657
pi2,SVR(kernel='linear'),0.01,0.4,0.95,pi4,0.03,0.9176864434005578,0.9843945225568594,0.31,0.32,linear,3,False,0.3134723901748657
pi4,SVR(kernel='linear'),0.02,1.03,0.98,pi2,0.06,0.9260117462099049,0.9511072458822364,0.31,0.42,linear,3,False,0.3134723901748657
