model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.02,0.72,0.99,pi4,0.09,0.8958040938664588,0.9591489416192142,0.11,0.71,rbf,1,False,0.11249218881130219
pi4,"SVR(C=10, epsilon=0.5)",0.02,0.83,0.96,pi2,0.02,0.9346188492865117,0.9898809651026297,0.11,0.87,rbf,1,False,0.11249218881130219
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.02,5.58,0.99,pi4,0.07,0.9185985699813407,0.9240484416107396,0.11,0.71,linear,1,False,0.11249218881130219
pi4,"SVR(C=1, epsilon=1, kernel='linear')",0.03,3.86,0.92,pi2,0.05,0.9706356013141443,0.9859401929215238,0.11,0.87,linear,1,False,0.11249218881130219
pi3,"SVR(C=10, epsilon=2)",0.01,0.71,0.54,pi5,1.16,-0.6133356517264181,0.6675977265706845,0.19,1.0,rbf,2,False,0.19281941652297974
pi5,SVR(),0.02,0.6,0.67,pi3,0.74,-0.07419777017014884,0.5428069922155018,0.19,0.53,rbf,2,False,0.19281941652297974
pi3,"SVR(C=0.1, epsilon=2, kernel='linear')",0.0,1.22,0.39,pi5,0.01,0.383746837945394,0.5884008974495155,0.19,1.0,linear,2,False,0.19281941652297974
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.9,0.59,pi3,0.38,0.20996267292524284,0.3895802440243429,0.19,0.53,linear,2,False,0.19281941652297974
pi2,SVR(),0.01,0.29,0.94,pi4,2.35,-1.413111695221923,0.9863292961277099,0.3,0.33,rbf,3,False,0.30106019973754883
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.29,0.99,pi2,0.16,0.829678001285425,0.9382406509894752,0.3,0.48,rbf,3,False,0.30106019973754883
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.31,0.94,pi4,0.01,0.9332967871969726,0.9841889812565847,0.3,0.33,linear,3,False,0.30106019973754883
pi4,"SVR(C=10, kernel='linear')",0.08,0.93,0.98,pi2,0.08,0.9071956431345668,0.9395762904495208,0.3,0.48,linear,3,False,0.30106019973754883
