model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.02,0.98,0.99,pi4,0.09,0.903457142744887,0.9583132357118005,0.13,0.62,rbf,1,False,0.1342824101448059
pi4,"SVR(C=10, epsilon=1)",0.02,1.0,0.96,pi2,0.01,0.9525002941530888,0.9899172440959445,0.13,0.84,rbf,1,False,0.1342824101448059
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.02,5.99,0.99,pi4,0.06,0.9237894285394495,0.9276219469722018,0.13,0.62,linear,1,False,0.1342824101448059
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.13,6.87,0.93,pi2,0.05,0.9810817045763278,0.9871444940477856,0.13,0.84,linear,1,False,0.1342824101448059
pi2,"SVR(C=10, epsilon=5)",0.0,0.72,0.31,pi4,0.33,-0.013794392410728662,0.31411226592915353,0.19,0.48,rbf,2,False,0.19989821314811707
pi4,"SVR(C=10, epsilon=2)",0.02,0.83,0.31,pi2,0.61,-0.3004252462915733,0.3135840090876003,0.19,0.75,rbf,2,False,0.19989821314811707
pi3,"SVR(C=10, epsilon=2)",0.01,0.72,0.65,pi5,0.97,-0.319708174180209,0.3283434376200034,0.21,0.97,rbf,2,False,0.19989821314811707
pi5,"SVR(C=10, epsilon=2)",0.0,0.53,0.33,pi3,0.27,0.05475886013798503,0.6505114942952761,0.21,0.44,rbf,2,False,0.19989821314811707
pi2,"SVR(C=0.01, epsilon=1, kernel='linear')",0.01,1.18,0.19,pi4,0.44,-0.25386886914818607,-0.003745706719204378,0.19,0.48,linear,2,False,0.19989821314811707
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.03,0.98,-0.0,pi2,0.15,0.1487158719154723,0.18531358115691376,0.19,0.75,linear,2,False,0.19989821314811707
pi3,"SVR(C=10, epsilon=2, kernel='linear')",0.03,1.88,0.49,pi5,0.21,0.2831810708171649,0.2845779286156035,0.21,0.97,linear,2,False,0.19989821314811707
pi5,"SVR(C=0.01, kernel='linear')",0.01,0.94,0.28,pi3,0.2,0.4833675571182443,0.49210927753299416,0.21,0.44,linear,2,False,0.19989821314811707
pi2,SVR(),0.01,0.31,0.95,pi4,2.77,-1.8131235344724153,0.9871147154918681,0.31,0.32,rbf,3,False,0.31056106090545654
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.3,0.99,pi2,0.61,0.3808691043646649,0.9528745965392073,0.31,0.43,rbf,3,False,0.31056106090545654
pi2,"SVR(C=0.01, kernel='linear')",0.0,0.42,0.95,pi4,0.02,0.9315546369994032,0.9837617032741162,0.31,0.32,linear,3,False,0.31056106090545654
pi4,SVR(kernel='linear'),0.02,1.06,0.98,pi2,0.06,0.9274095139514902,0.9534455919432469,0.31,0.43,linear,3,False,0.31056106090545654
