model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.33,0.99,pi3,0.08,0.9160297066051245,0.9806875794145945,0.04,0.69,rbf,1,True,0.040471514066060386
pi3,SVR(C=10),0.03,0.34,0.98,pi2,0.03,0.9490575116645688,0.991879725664426,0.04,0.7,rbf,1,True,0.040471514066060386
pi3,SVR(C=10),0.03,0.34,0.98,pi4,0.08,0.9018454570015895,0.9598158396992673,0.03,0.38,rbf,1,True,0.040471514066060386
pi4,SVR(C=10),0.02,0.32,0.96,pi3,0.03,0.9338572595561264,0.9806875794145945,0.03,0.94,rbf,1,True,0.040471514066060386
pi2,SVR(kernel='linear'),0.01,0.27,0.99,pi3,0.06,0.9288763232336887,0.9288702485073187,0.04,0.69,linear,1,True,0.040471514066060386
pi3,"SVR(C=0.1, kernel='linear')",0.01,0.3,0.93,pi2,0.06,0.9872225561906985,0.9875892157098761,0.04,0.7,linear,1,True,0.040471514066060386
pi3,"SVR(C=0.1, kernel='linear')",0.01,0.3,0.93,pi4,0.0,0.9318049725374659,0.9258010587801279,0.03,0.38,linear,1,True,0.040471514066060386
pi4,SVR(kernel='linear'),0.01,0.3,0.93,pi3,0.01,0.917724365356126,0.9288702485073187,0.03,0.94,linear,1,True,0.040471514066060386
pi2,SVR(C=10),0.02,0.29,0.82,pi3,0.55,0.2703540496265442,0.6942307418246587,0.04,0.33,rbf,2,True,0.046472748120625816
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.46,0.69,pi2,8.31,-7.613766282750779,0.8236585068897496,0.04,0.72,rbf,2,True,0.046472748120625816
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.46,0.69,pi5,1.05,-0.3560910287283172,0.33691722754479525,0.05,0.79,rbf,2,True,0.046472748120625816
pi5,"SVR(C=10, epsilon=0.5)",0.0,0.36,0.34,pi3,0.14,0.19686288141105923,0.6942307418246587,0.05,0.88,rbf,2,True,0.046472748120625816
pi2,SVR(kernel='linear'),0.01,0.32,0.78,pi3,0.53,0.24811380350353496,0.4949747622383329,0.04,0.33,linear,2,True,0.046472748120625816
pi3,SVR(kernel='linear'),0.01,0.35,0.49,pi2,1.5,-1.001772323240735,0.782155116302105,0.04,0.72,linear,2,True,0.046472748120625816
pi3,SVR(kernel='linear'),0.01,0.35,0.49,pi5,0.35,0.14687013860431675,0.22329190362086315,0.05,0.79,linear,2,True,0.046472748120625816
pi5,"SVR(C=0.01, kernel='linear')",0.01,0.38,0.22,pi3,0.21,0.43302149017732283,0.4949747622383329,0.05,0.88,linear,2,True,0.046472748120625816
pi2,SVR(C=10),0.01,0.26,0.96,pi4,0.02,0.9790756416656902,0.9872462717465612,0.02,0.96,rbf,3,True,0.02711161971092224
pi4,SVR(C=10),0.01,0.2,0.99,pi2,0.04,0.9510206036866395,0.9632755620465023,0.02,0.79,rbf,3,True,0.02711161971092224
pi2,"SVR(C=10, kernel='linear')",0.01,0.18,0.96,pi4,0.02,0.9826350659269139,0.9825025904261463,0.02,0.96,linear,3,True,0.02711161971092224
pi4,SVR(kernel='linear'),0.0,0.16,0.98,pi2,0.02,0.9618187033669887,0.9628140290366054,0.02,0.79,linear,3,True,0.02711161971092224
