model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.04,0.53,0.99,pi3,0.07,0.9194225026788325,0.9807792416584173,0.03,0.7,rbf,1,True,0.04175792137781779
pi3,SVR(C=10),0.06,0.63,0.98,pi2,0.04,0.9406304316390249,0.9918414408880056,0.03,0.58,rbf,1,True,0.04175792137781779
pi3,SVR(C=10),0.06,0.63,0.98,pi4,0.05,0.9301538617156285,0.968018930345132,0.03,0.31,rbf,1,True,0.04175792137781779
pi4,SVR(C=10),0.04,0.59,0.97,pi3,0.02,0.9509146355711916,0.9807792416584173,0.03,0.92,rbf,1,True,0.04175792137781779
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.42,0.99,pi3,0.06,0.9313930258497999,0.9311766388059805,0.03,0.7,linear,1,True,0.04175792137781779
pi3,SVR(kernel='linear'),0.03,0.59,0.93,pi2,0.06,0.9870108895525983,0.9888373976045355,0.03,0.58,linear,1,True,0.04175792137781779
pi3,SVR(kernel='linear'),0.03,0.59,0.93,pi4,0.0,0.9320959584764156,0.9272873148985494,0.03,0.31,linear,1,True,0.04175792137781779
pi4,SVR(kernel='linear'),0.02,0.57,0.93,pi3,0.0,0.9253444764217804,0.9311766388059805,0.03,0.92,linear,1,True,0.04175792137781779
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.63,0.32,pi3,0.11,0.4294603921664297,0.6575361527094743,0.02,0.31,rbf,2,True,0.034051974614461265
pi3,"SVR(C=10, epsilon=0.5)",0.03,0.76,0.66,pi2,0.5,0.16022020964175654,0.32344068510077406,0.02,0.74,rbf,2,True,0.034051974614461265
pi3,"SVR(C=10, epsilon=0.5)",0.03,0.76,0.66,pi5,0.89,-0.22961621944714472,0.33391464820860883,0.03,0.76,rbf,2,True,0.034051974614461265
pi5,SVR(),0.08,0.9,0.33,pi3,0.17,0.4990605649123637,0.6575361527094743,0.03,0.79,rbf,2,True,0.034051974614461265
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.71,0.24,pi3,0.2,0.4411271125929377,0.5094376203723283,0.02,0.31,linear,2,True,0.034051974614461265
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.87,0.51,pi2,0.29,0.2180974974411667,0.24151112610967262,0.02,0.74,linear,2,True,0.034051974614461265
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.87,0.51,pi5,0.23,0.28272734348822426,0.2910487533784356,0.03,0.76,linear,2,True,0.034051974614461265
pi5,"SVR(C=0.1, kernel='linear')",0.03,1.12,0.29,pi3,0.21,0.5048961505149485,0.5094376203723283,0.03,0.79,linear,2,True,0.034051974614461265
pi2,SVR(C=10),0.02,0.41,0.95,pi4,0.03,0.9769385773047112,0.987985865476474,0.02,0.95,rbf,3,True,0.016697794198989868
pi4,SVR(C=10),0.02,0.33,0.99,pi2,0.04,0.9447976504226505,0.9493152277215579,0.02,0.73,rbf,3,True,0.016697794198989868
pi2,"SVR(C=10, kernel='linear')",0.02,0.44,0.95,pi4,0.03,0.9833921504703264,0.9839988006955882,0.02,0.95,linear,3,True,0.016697794198989868
pi4,SVR(kernel='linear'),0.01,0.33,0.98,pi2,0.03,0.9504824605586559,0.9511175684065674,0.02,0.73,linear,3,True,0.016697794198989868
