model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.35,0.99,pi3,0.07,0.9181270628419232,0.9844059550354857,0.04,0.7,rbf,1,True,0.046571969985961914
pi3,SVR(),0.02,0.38,0.98,pi2,0.05,0.9316031413913997,0.9901770250328567,0.04,0.67,rbf,1,True,0.046571969985961914
pi3,SVR(),0.02,0.38,0.98,pi4,0.06,0.9236175842604988,0.9633054760100024,0.03,0.36,rbf,1,True,0.046571969985961914
pi4,SVR(C=10),0.03,0.36,0.96,pi3,0.01,0.9535878549658762,0.9844059550354857,0.03,0.91,rbf,1,True,0.046571969985961914
pi2,"SVR(C=10, kernel='linear')",0.02,0.31,0.99,pi3,0.05,0.9312843885647623,0.9321261290576709,0.04,0.7,linear,1,True,0.046571969985961914
pi3,"SVR(C=10, kernel='linear')",0.03,0.36,0.93,pi2,0.05,0.9856501165660859,0.9862074239766823,0.04,0.67,linear,1,True,0.046571969985961914
pi3,"SVR(C=10, kernel='linear')",0.03,0.36,0.93,pi4,0.02,0.9111681707803482,0.9030811078344128,0.03,0.36,linear,1,True,0.046571969985961914
pi4,SVR(kernel='linear'),0.02,0.42,0.9,pi3,0.02,0.9267829699673387,0.9321261290576709,0.03,0.91,linear,1,True,0.046571969985961914
pi2,SVR(),0.02,0.31,0.84,pi3,0.64,0.197709495252667,0.562460013790951,0.03,0.37,rbf,2,True,0.032346765200297035
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.43,0.56,pi2,0.95,-0.38334672089024635,0.8403215991317792,0.03,0.82,rbf,2,True,0.032346765200297035
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.43,0.56,pi5,0.05,0.6091871270170729,0.883377122468888,0.03,0.83,rbf,2,True,0.032346765200297035
pi5,SVR(),0.02,0.34,0.88,pi3,0.51,0.3734863110602199,0.562460013790951,0.03,0.88,rbf,2,True,0.032346765200297035
pi2,"SVR(C=10, kernel='linear')",0.03,0.31,0.77,pi3,0.56,0.2134304515902562,0.4187186750793245,0.03,0.37,linear,2,True,0.032346765200297035
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.42,0.42,pi2,0.45,-0.03313318925574338,0.7742666112524959,0.03,0.82,linear,2,True,0.032346765200297035
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.42,0.42,pi5,0.32,0.7386071150711961,0.7356809541940413,0.03,0.83,linear,2,True,0.032346765200297035
pi5,"SVR(C=10, kernel='linear')",0.06,0.51,0.74,pi3,0.32,0.4152565522141678,0.4187186750793245,0.03,0.88,linear,2,True,0.032346765200297035
pi2,SVR(C=10),0.01,0.24,0.96,pi4,0.02,0.9793214270066005,0.9875917752931196,0.02,0.97,rbf,3,True,0.018409520387649536
pi4,SVR(),0.01,0.18,0.99,pi2,0.03,0.9556186315005664,0.9636160872247034,0.02,0.78,rbf,3,True,0.018409520387649536
pi2,SVR(kernel='linear'),0.0,0.17,0.96,pi4,0.02,0.9840607480951256,0.9834669071778636,0.02,0.97,linear,3,True,0.018409520387649536
pi4,SVR(kernel='linear'),0.0,0.17,0.98,pi2,0.02,0.9625324171605343,0.9623555683170223,0.02,0.78,linear,3,True,0.018409520387649536
