model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.35,0.99,pi3,0.06,0.9266713923483285,0.9840523599770463,0.04,0.71,rbf,1,True,0.04941129684448242
pi3,SVR(),0.03,0.37,0.98,pi2,0.05,0.9320826231845122,0.9915158906623007,0.04,0.62,rbf,1,True,0.04941129684448242
pi3,SVR(),0.03,0.37,0.98,pi4,0.07,0.9129457671680885,0.9646257604744282,0.04,0.32,rbf,1,True,0.04941129684448242
pi4,SVR(C=10),0.03,0.37,0.96,pi3,0.01,0.9548030174783076,0.9840523599770463,0.04,0.91,rbf,1,True,0.04941129684448242
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.27,0.99,pi3,0.05,0.9408474121430991,0.9408138964348076,0.04,0.71,linear,1,True,0.04941129684448242
pi3,SVR(kernel='linear'),0.02,0.33,0.94,pi2,0.05,0.9881239306385208,0.9886845109806914,0.04,0.62,linear,1,True,0.04941129684448242
pi3,SVR(kernel='linear'),0.02,0.33,0.94,pi4,0.04,0.897349184732436,0.8909941602348939,0.04,0.32,linear,1,True,0.04941129684448242
pi4,"SVR(C=10, kernel='linear')",0.03,0.38,0.89,pi3,0.05,0.9365909957186522,0.9408138964348076,0.04,0.91,linear,1,True,0.04941129684448242
pi2,SVR(),0.02,0.27,0.81,pi3,0.33,0.48053712924492276,0.7918461241509102,0.03,0.35,rbf,2,True,0.04708627859751383
pi3,SVR(C=10),0.03,0.4,0.79,pi2,6.88,-6.09126281523455,0.8140374379470828,0.03,0.84,rbf,2,True,0.04708627859751383
pi2,SVR(kernel='linear'),0.01,0.42,0.78,pi3,0.31,0.4713644515151776,0.6703393526346586,0.03,0.35,linear,2,True,0.04708627859751383
pi3,SVR(kernel='linear'),0.01,0.35,0.67,pi2,0.72,-0.050643451212583734,0.7829765329042866,0.03,0.84,linear,2,True,0.04708627859751383
