model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.04,0.53,0.98,pi3,0.08,0.8954294592763726,0.9797184425309043,0.04,0.68,rbf,1,True,0.040161450703938804
pi3,SVR(C=10),0.05,0.69,0.98,pi2,0.06,0.924114791424732,0.9779429360098223,0.04,0.59,rbf,1,True,0.040161450703938804
pi3,SVR(C=10),0.05,0.69,0.98,pi4,0.07,0.9129048374218655,0.966548806210708,0.03,0.32,rbf,1,True,0.040161450703938804
pi4,SVR(C=10),0.04,0.81,0.97,pi3,0.04,0.9262555989931427,0.9797184425309043,0.03,0.93,rbf,1,True,0.040161450703938804
pi2,SVR(kernel='linear'),0.02,0.43,0.97,pi3,0.06,0.9186059077705151,0.9188528667511481,0.04,0.68,linear,1,True,0.040161450703938804
pi3,SVR(kernel='linear'),0.03,0.6,0.92,pi2,0.06,0.9743056079479521,0.9749915832455633,0.04,0.59,linear,1,True,0.040161450703938804
pi3,SVR(kernel='linear'),0.03,0.6,0.92,pi4,0.04,0.8808048128859757,0.8775547431936398,0.03,0.32,linear,1,True,0.040161450703938804
pi4,SVR(kernel='linear'),0.03,0.62,0.88,pi3,0.03,0.9045638186169884,0.9188528667511481,0.03,0.93,linear,1,True,0.040161450703938804
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.62,0.33,pi3,0.09,0.42398551423517983,0.6515474110147863,0.02,0.32,rbf,2,True,0.03578803936640421
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.74,0.65,pi2,0.57,0.08585021032988005,0.33296287708054884,0.02,0.73,rbf,2,True,0.03578803936640421
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.74,0.65,pi5,1.05,-0.39881102505990085,0.4408877860797854,0.04,0.75,rbf,2,True,0.03578803936640421
pi5,SVR(),0.03,0.72,0.44,pi3,0.05,0.48877707585254326,0.6515474110147863,0.04,0.74,rbf,2,True,0.03578803936640421
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.02,1.01,0.25,pi3,0.2,0.44924600204385456,0.4851898727975591,0.02,0.32,linear,2,True,0.03578803936640421
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.02,0.99,0.49,pi2,0.28,0.204023694349034,0.251960935725246,0.02,0.73,linear,2,True,0.03578803936640421
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.02,0.99,0.49,pi5,0.15,0.3386163710636796,0.37194184113306195,0.04,0.75,linear,2,True,0.03578803936640421
pi5,"SVR(C=0.01, kernel='linear')",0.01,1.11,0.37,pi3,0.12,0.49629405674398175,0.4851898727975591,0.04,0.74,linear,2,True,0.03578803936640421
pi2,SVR(C=10),0.03,0.44,0.95,pi4,0.04,0.9852321297060803,0.9883034180925684,0.01,0.92,rbf,3,True,0.012074708938598633
pi4,SVR(C=10),0.01,0.34,0.99,pi2,0.04,0.9464780341318759,0.9486504283408471,0.01,0.72,rbf,3,True,0.012074708938598633
pi2,"SVR(C=10, kernel='linear')",0.02,0.38,0.95,pi4,0.04,0.9845948543952167,0.9849737999112966,0.01,0.92,linear,3,True,0.012074708938598633
pi4,"SVR(C=10, kernel='linear')",0.02,0.29,0.98,pi2,0.04,0.9484460884531348,0.9489425147309313,0.01,0.72,linear,3,True,0.012074708938598633
