model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.06,0.55,0.99,pi3,0.08,0.9113207752257696,0.9826278067571133,0.03,0.7,rbf,1,True,0.036065141359965004
pi3,SVR(C=10),0.05,0.64,0.98,pi2,0.05,0.9322772472012725,0.989608520889541,0.03,0.59,rbf,1,True,0.036065141359965004
pi3,SVR(C=10),0.05,0.64,0.98,pi4,0.07,0.9169330204497218,0.9641041091012149,0.03,0.34,rbf,1,True,0.036065141359965004
pi4,SVR(C=10),0.04,0.58,0.96,pi3,0.03,0.9381300106190875,0.9826278067571133,0.03,0.91,rbf,1,True,0.036065141359965004
pi2,SVR(kernel='linear'),0.02,0.45,0.99,pi3,0.06,0.9299459287553367,0.9298175471836418,0.03,0.7,linear,1,True,0.036065141359965004
pi3,"SVR(C=0.1, kernel='linear')",0.02,0.6,0.93,pi2,0.05,0.9845740296931472,0.986709508735406,0.03,0.59,linear,1,True,0.036065141359965004
pi3,"SVR(C=0.1, kernel='linear')",0.02,0.6,0.93,pi4,0.0,0.9327088425529154,0.9289047666299368,0.03,0.34,linear,1,True,0.036065141359965004
pi4,SVR(kernel='linear'),0.02,0.58,0.93,pi3,0.01,0.9201740614637923,0.9298175471836418,0.03,0.91,linear,1,True,0.036065141359965004
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.67,0.33,pi3,0.13,0.46098252274041185,0.6784089507012088,0.03,0.3,rbf,2,True,0.03464096784591675
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.73,0.68,pi2,0.58,0.0961891406401929,0.3276999920135163,0.03,0.7,rbf,2,True,0.03464096784591675
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.73,0.68,pi5,1.14,-0.4569599466175083,0.4135104665324145,0.03,0.73,rbf,2,True,0.03464096784591675
pi5,SVR(),0.03,0.64,0.41,pi3,0.12,0.5368234945266619,0.6784089507012088,0.03,0.76,rbf,2,True,0.03464096784591675
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.85,0.25,pi3,0.19,0.44574728720820866,0.513898644333989,0.03,0.3,linear,2,True,0.03464096784591675
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.79,0.51,pi2,0.32,0.1942081742139239,0.2521302403867619,0.03,0.7,linear,2,True,0.03464096784591675
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.79,0.51,pi5,0.18,0.32964688802150666,0.3601353314173936,0.03,0.73,linear,2,True,0.03464096784591675
pi5,"SVR(C=0.1, kernel='linear')",0.03,1.18,0.36,pi3,0.16,0.520469410818609,0.513898644333989,0.03,0.76,linear,2,True,0.03464096784591675
pi2,SVR(C=10),0.03,0.47,0.95,pi4,0.04,0.9848292118039886,0.9889268791090886,0.01,0.92,rbf,3,True,0.011458247900009155
pi4,SVR(C=10),0.01,0.3,0.99,pi2,0.04,0.9470739161945937,0.948270539854962,0.01,0.73,rbf,3,True,0.011458247900009155
pi2,"SVR(C=10, kernel='linear')",0.02,0.28,0.95,pi4,0.03,0.984278546005352,0.9838788251209247,0.01,0.92,linear,3,True,0.011458247900009155
pi4,SVR(kernel='linear'),0.01,0.31,0.98,pi2,0.03,0.9489513613346506,0.9497828000616994,0.01,0.73,linear,3,True,0.011458247900009155
