model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.3,0.99,pi3,0.06,0.9319795324979506,0.9812468754548291,0.02,0.73,rbf,1,True,0.046315173308054604
pi3,SVR(),0.02,0.28,0.98,pi2,0.05,0.931287947154718,0.9921435813089019,0.02,0.6,rbf,1,True,0.046315173308054604
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.29,0.99,pi3,0.04,0.9461839116871363,0.9465528093466666,0.02,0.73,linear,1,True,0.046315173308054604
pi3,SVR(kernel='linear'),0.01,0.27,0.95,pi2,0.04,0.9875296260385454,0.9886942686860589,0.02,0.6,linear,1,True,0.046315173308054604
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.41,0.33,pi3,0.1,0.43012137603667866,0.7248550636428137,0.04,0.39,rbf,2,True,0.044999003410339355
pi3,SVR(),0.02,0.34,0.72,pi2,0.47,0.25468930461835637,0.3276309409549253,0.04,0.73,rbf,2,True,0.044999003410339355
pi3,SVR(),0.02,0.34,0.72,pi5,0.29,0.4381789055087969,0.5767574713055073,0.05,0.82,rbf,2,True,0.044999003410339355
pi5,SVR(),0.02,0.33,0.58,pi3,0.1,0.6808128154319228,0.7248550636428137,0.05,0.88,rbf,2,True,0.044999003410339355
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.01,0.45,0.24,pi3,0.39,0.6278195072653787,0.6669845817495639,0.04,0.39,linear,2,True,0.044999003410339355
pi3,SVR(kernel='linear'),0.01,0.35,0.67,pi2,0.43,0.2416149286237893,0.23920879711239673,0.04,0.73,linear,2,True,0.044999003410339355
pi3,SVR(kernel='linear'),0.01,0.35,0.67,pi5,0.15,0.5162051102049626,0.5246190737669714,0.05,0.82,linear,2,True,0.044999003410339355
pi5,SVR(kernel='linear'),0.02,0.48,0.52,pi3,0.15,0.6718425845493031,0.6669845817495639,0.05,0.88,linear,2,True,0.044999003410339355
pi2,SVR(),0.01,0.27,0.96,pi4,0.01,0.9758159530680648,0.9884256433115404,0.01,0.94,rbf,3,True,0.016010254621505737
pi4,SVR(C=10),0.01,0.18,0.99,pi2,0.03,0.9569653239072868,0.9618716792166472,0.01,0.84,rbf,3,True,0.016010254621505737
pi2,"SVR(C=10, kernel='linear')",0.01,0.19,0.96,pi4,0.02,0.9849731176443507,0.9850275810860262,0.01,0.94,linear,3,True,0.016010254621505737
pi4,SVR(kernel='linear'),0.0,0.16,0.99,pi2,0.02,0.9609598296071818,0.9619002325527043,0.01,0.84,linear,3,True,0.016010254621505737
