model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.54,0.99,pi3,0.07,0.9204139725173269,0.9806745797837957,0.04,0.71,rbf,1,True,0.04947322607040405
pi3,SVR(C=10),0.05,0.72,0.98,pi2,0.05,0.933641384649688,0.989427262961441,0.04,0.62,rbf,1,True,0.04947322607040405
pi3,SVR(C=10),0.05,0.72,0.98,pi4,0.07,0.9142946317162889,0.9630922257969186,0.05,0.33,rbf,1,True,0.04947322607040405
pi4,SVR(C=10),0.05,0.66,0.96,pi3,0.02,0.9453742261143417,0.9806745797837957,0.05,0.91,rbf,1,True,0.04947322607040405
pi2,SVR(kernel='linear'),0.03,0.58,0.99,pi3,0.05,0.9318676867883892,0.9319687477469123,0.04,0.71,linear,1,True,0.04947322607040405
pi3,"SVR(C=10, kernel='linear')",0.06,0.71,0.93,pi2,0.05,0.9812620367874635,0.9862577275705635,0.04,0.62,linear,1,True,0.04947322607040405
pi3,"SVR(C=10, kernel='linear')",0.06,0.71,0.93,pi4,0.02,0.9102359472712885,0.9072735619029587,0.05,0.33,linear,1,True,0.04947322607040405
pi4,SVR(kernel='linear'),0.03,0.79,0.91,pi3,0.02,0.9307814630168391,0.9319687477469123,0.05,0.91,linear,1,True,0.04947322607040405
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.77,0.34,pi3,0.08,0.4141015288069321,0.6417940334091808,0.02,0.31,rbf,2,True,0.03452531496683756
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.91,0.64,pi2,0.65,-0.007889241804573732,0.3371994721215812,0.02,0.74,rbf,2,True,0.03452531496683756
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.91,0.64,pi5,1.16,-0.5216131133124757,0.4160454812845302,0.03,0.72,rbf,2,True,0.03452531496683756
pi5,"SVR(C=10, epsilon=0.5)",0.01,0.81,0.42,pi3,0.15,0.26483754384803504,0.6417940334091808,0.03,0.75,rbf,2,True,0.03452531496683756
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,1.08,0.27,pi3,0.15,0.42091719243034886,0.47863022189018123,0.02,0.31,linear,2,True,0.03452531496683756
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,1.03,0.48,pi2,0.23,0.24376360266946895,0.2679739599479751,0.02,0.74,linear,2,True,0.03452531496683756
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,1.03,0.48,pi5,0.23,0.24934726693751286,0.258822408321266,0.03,0.72,linear,2,True,0.03452531496683756
pi5,SVR(kernel='linear'),0.05,1.59,0.26,pi3,0.22,0.4772848606847716,0.47863022189018123,0.03,0.75,linear,2,True,0.03452531496683756
pi2,SVR(C=10),0.03,0.49,0.95,pi4,0.03,0.9756913120102448,0.9863195442929535,0.01,0.95,rbf,3,True,0.008632302284240723
pi4,SVR(C=10),0.02,0.39,0.99,pi2,0.04,0.9419066842579863,0.9474343977167036,0.01,0.72,rbf,3,True,0.008632302284240723
pi2,"SVR(C=10, kernel='linear')",0.01,0.37,0.95,pi4,0.03,0.9820812626718076,0.9819863703288477,0.01,0.95,linear,3,True,0.008632302284240723
pi4,SVR(kernel='linear'),0.01,0.35,0.98,pi2,0.03,0.9473839334048051,0.9484727658373531,0.01,0.72,linear,3,True,0.008632302284240723
