model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.05,0.56,0.99,pi3,0.07,0.9229516659154169,0.983047806899624,0.03,0.71,rbf,1,True,0.05051281054814657
pi3,SVR(C=10),0.05,0.78,0.98,pi2,0.05,0.9367786580152645,0.990951499018471,0.03,0.6,rbf,1,True,0.05051281054814657
pi3,SVR(C=10),0.05,0.78,0.98,pi4,0.07,0.9136853957222887,0.9568254731265926,0.05,0.3,rbf,1,True,0.05051281054814657
pi4,SVR(),0.03,0.58,0.96,pi3,0.0,0.9527060381571287,0.983047806899624,0.05,0.91,rbf,1,True,0.05051281054814657
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.46,0.99,pi3,0.05,0.9348681218093512,0.9353272044772557,0.03,0.71,linear,1,True,0.05051281054814657
pi3,SVR(kernel='linear'),0.03,0.57,0.94,pi2,0.05,0.9856142452006188,0.9876444109958985,0.03,0.6,linear,1,True,0.05051281054814657
pi3,SVR(kernel='linear'),0.03,0.57,0.94,pi4,0.02,0.9150725859461415,0.9073216437731954,0.05,0.3,linear,1,True,0.05051281054814657
pi4,SVR(kernel='linear'),0.02,0.65,0.91,pi3,0.02,0.9300355050635467,0.9353272044772557,0.05,0.91,linear,1,True,0.05051281054814657
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.52,0.33,pi3,0.09,0.4213705455303419,0.6419838510555749,0.02,0.31,rbf,2,True,0.03163647651672363
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.75,0.64,pi2,0.5,0.14387391865952492,0.32757275397098196,0.02,0.73,rbf,2,True,0.03163647651672363
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.75,0.64,pi5,0.88,-0.23736104622072363,0.39328864364345895,0.03,0.75,rbf,2,True,0.03163647651672363
pi5,"SVR(C=1, epsilon=0.5)",0.01,0.68,0.39,pi3,0.09,0.2990639576847912,0.6419838510555749,0.03,0.76,rbf,2,True,0.03163647651672363
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.82,0.24,pi3,0.17,0.4143845591723757,0.48069365288112986,0.02,0.31,linear,2,True,0.03163647651672363
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.68,0.48,pi2,0.28,0.20487172082538008,0.24411403489705297,0.02,0.73,linear,2,True,0.03163647651672363
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.68,0.48,pi5,0.24,0.24079779482693187,0.27007715673686983,0.03,0.75,linear,2,True,0.03163647651672363
pi5,SVR(kernel='linear'),0.03,1.21,0.27,pi3,0.21,0.4836526587667477,0.48069365288112986,0.03,0.76,linear,2,True,0.03163647651672363
pi2,SVR(C=10),0.01,0.38,0.96,pi4,0.03,0.9837633837523313,0.98847860837709,0.01,0.92,rbf,3,True,0.01133871078491211
pi4,SVR(C=10),0.01,0.31,0.99,pi2,0.04,0.9485296771433737,0.9563934704606468,0.01,0.74,rbf,3,True,0.01133871078491211
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.3,0.96,pi4,0.03,0.9834758671025176,0.9842323960276994,0.01,0.92,linear,3,True,0.01133871078491211
pi4,"SVR(C=0.1, kernel='linear')",0.0,0.32,0.98,pi2,0.03,0.955193857101778,0.9557667668286767,0.01,0.74,linear,3,True,0.01133871078491211
