model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.52,0.99,pi3,0.07,0.9182659355633661,0.9823241240283718,0.03,0.71,rbf,1,True,0.034871180852254234
pi3,SVR(),0.03,0.58,0.98,pi2,0.05,0.9323512275662225,0.9912144608452761,0.03,0.58,rbf,1,True,0.034871180852254234
pi3,SVR(),0.03,0.58,0.98,pi4,0.07,0.9130938742818896,0.9665016326043734,0.03,0.36,rbf,1,True,0.034871180852254234
pi4,SVR(C=10),0.06,0.69,0.97,pi3,0.02,0.9471647753102065,0.9823241240283718,0.03,0.91,rbf,1,True,0.034871180852254234
pi2,"SVR(C=0.1, kernel='linear')",0.02,0.51,0.99,pi3,0.05,0.9333684825787155,0.9344826171219202,0.03,0.71,linear,1,True,0.034871180852254234
pi3,SVR(kernel='linear'),0.03,0.6,0.93,pi2,0.05,0.984822953327918,0.9870168891725756,0.03,0.58,linear,1,True,0.034871180852254234
pi3,SVR(kernel='linear'),0.03,0.6,0.93,pi4,0.01,0.9284655810214056,0.9227585109801182,0.03,0.36,linear,1,True,0.034871180852254234
pi4,SVR(kernel='linear'),0.03,0.63,0.92,pi3,0.01,0.9281120393199866,0.9344826171219202,0.03,0.91,linear,1,True,0.034871180852254234
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.66,0.32,pi3,0.11,0.4258387399803958,0.6389444507331361,0.03,0.28,rbf,2,True,0.03032950560251872
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.79,0.64,pi2,0.5,0.13810892456143287,0.3190941448484861,0.03,0.72,rbf,2,True,0.03032950560251872
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.79,0.64,pi5,0.94,-0.2982129618947478,0.3296687441534182,0.03,0.73,rbf,2,True,0.03032950560251872
pi5,"SVR(C=10, epsilon=0.5)",0.01,0.68,0.33,pi3,0.0,0.3248307394223703,0.6389444507331361,0.03,0.74,rbf,2,True,0.03032950560251872
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.01,0.8,0.25,pi3,0.16,0.407382385795675,0.46207146397108223,0.03,0.28,linear,2,True,0.03032950560251872
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.02,0.75,0.46,pi2,0.26,0.20151997569704283,0.2459070903312338,0.03,0.72,linear,2,True,0.03032950560251872
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.02,0.75,0.46,pi5,0.25,0.2147256230541582,0.26645005525618504,0.03,0.73,linear,2,True,0.03032950560251872
pi5,"SVR(C=0.01, kernel='linear')",0.01,0.74,0.27,pi3,0.19,0.4540518834968861,0.46207146397108223,0.03,0.74,linear,2,True,0.03032950560251872
pi2,SVR(C=10),0.02,0.42,0.95,pi4,0.03,0.9816228890358214,0.987456945474631,0.01,0.94,rbf,3,True,0.011567801237106323
pi4,SVR(C=10),0.02,0.31,0.99,pi2,0.04,0.9491741953383339,0.9528100345617484,0.01,0.73,rbf,3,True,0.011567801237106323
pi2,SVR(kernel='linear'),0.01,0.42,0.95,pi4,0.03,0.9843070829365624,0.9843404679772934,0.01,0.94,linear,3,True,0.011567801237106323
pi4,SVR(kernel='linear'),0.01,0.34,0.98,pi2,0.03,0.9530854215924476,0.9535695907724292,0.01,0.73,linear,3,True,0.011567801237106323
