model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.31,0.99,pi3,0.07,0.9261945652920617,0.9798340435036866,0.03,0.76,rbf,1,True,0.0525822639465332
pi3,SVR(),0.02,0.33,0.98,pi2,0.05,0.9285515029398254,0.9912876802266272,0.03,0.58,rbf,1,True,0.0525822639465332
pi3,SVR(),0.02,0.33,0.98,pi4,0.13,0.8534509556897351,0.9577034599158485,0.05,0.33,rbf,1,True,0.0525822639465332
pi4,SVR(C=10),0.03,0.35,0.96,pi3,0.02,0.9342078074233823,0.9798340435036866,0.05,0.9,rbf,1,True,0.0525822639465332
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.27,0.99,pi3,0.05,0.9358602570598373,0.9373930060620059,0.03,0.76,linear,1,True,0.0525822639465332
pi3,"SVR(C=10, kernel='linear')",0.03,0.32,0.94,pi2,0.05,0.985594542764051,0.9881639722687283,0.03,0.58,linear,1,True,0.0525822639465332
pi3,"SVR(C=10, kernel='linear')",0.03,0.32,0.94,pi4,0.02,0.9200050871739698,0.9171645303877008,0.05,0.33,linear,1,True,0.0525822639465332
pi4,SVR(kernel='linear'),0.01,0.32,0.92,pi3,0.02,0.9366527662860291,0.9373930060620059,0.05,0.9,linear,1,True,0.0525822639465332
pi2,SVR(C=10),0.02,0.29,0.84,pi3,0.64,0.1991500029641533,0.5782834455272525,0.03,0.34,rbf,2,True,0.030262470245361328
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.41,0.58,pi2,1.21,-0.6341640675114837,0.8393804566363258,0.03,0.84,rbf,2,True,0.030262470245361328
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.41,0.58,pi5,0.48,0.10212186524902589,0.3310935437228808,0.02,0.8,rbf,2,True,0.030262470245361328
pi5,"SVR(C=1, epsilon=0.5)",0.0,0.41,0.33,pi3,0.16,0.17167389362384233,0.5782834455272525,0.02,0.9,rbf,2,True,0.030262470245361328
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.39,0.79,pi3,0.56,0.22864296055782396,0.4385720029320511,0.03,0.34,linear,2,True,0.030262470245361328
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.01,0.39,0.44,pi2,0.54,-0.10445175727223877,0.7866581477585629,0.03,0.84,linear,2,True,0.030262470245361328
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.01,0.39,0.44,pi5,0.23,0.2117557941879883,0.22326823279088615,0.02,0.8,linear,2,True,0.030262470245361328
pi5,"SVR(C=0.01, kernel='linear')",0.01,0.46,0.22,pi3,0.21,0.4316192271359731,0.4385720029320511,0.02,0.9,linear,2,True,0.030262470245361328
pi2,SVR(),0.01,0.25,0.96,pi4,0.01,0.9734586782074713,0.9875138423722529,0.03,0.94,rbf,3,True,0.027205556631088257
pi4,SVR(C=10),0.01,0.18,0.99,pi2,0.04,0.9508049806273178,0.9592261557850944,0.03,0.73,rbf,3,True,0.027205556631088257
pi2,SVR(kernel='linear'),0.0,0.17,0.96,pi4,0.02,0.9821481719703621,0.982020637128881,0.03,0.94,linear,3,True,0.027205556631088257
pi4,"SVR(C=0.1, kernel='linear')",0.0,0.18,0.98,pi2,0.02,0.961846694305269,0.9621387370288937,0.03,0.73,linear,3,True,0.027205556631088257
