model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.52,0.99,pi3,0.07,0.9161267553561785,0.9812885647445415,0.03,0.7,rbf,1,True,0.043021440505981445
pi3,SVR(C=10),0.07,0.63,0.98,pi2,0.05,0.9358478673729509,0.990356165094855,0.03,0.58,rbf,1,True,0.043021440505981445
pi3,SVR(C=10),0.07,0.63,0.98,pi4,0.06,0.9194147759942727,0.9565794970348112,0.04,0.29,rbf,1,True,0.043021440505981445
pi4,SVR(C=10),0.04,0.54,0.96,pi3,0.01,0.9477546214464829,0.9812885647445415,0.04,0.9,rbf,1,True,0.043021440505981445
pi2,SVR(kernel='linear'),0.02,0.52,0.99,pi3,0.06,0.9304229498177106,0.931383826632626,0.03,0.7,linear,1,True,0.043021440505981445
pi3,"SVR(C=10, kernel='linear')",0.05,0.61,0.93,pi2,0.05,0.9837574003932951,0.9865951808281092,0.03,0.58,linear,1,True,0.043021440505981445
pi3,"SVR(C=10, kernel='linear')",0.05,0.61,0.93,pi4,0.01,0.9186805734445381,0.911963791535437,0.04,0.29,linear,1,True,0.043021440505981445
pi4,SVR(kernel='linear'),0.02,0.61,0.91,pi3,0.02,0.9270720640018064,0.931383826632626,0.04,0.9,linear,1,True,0.043021440505981445
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.7,0.33,pi3,0.1,0.42679137820241864,0.6634753876715258,0.02,0.32,rbf,2,True,0.038812100887298584
pi3,"SVR(C=10, epsilon=0.5)",0.03,0.77,0.66,pi2,0.35,0.30892300875143563,0.3285387438101449,0.02,0.74,rbf,2,True,0.038812100887298584
pi3,"SVR(C=10, epsilon=0.5)",0.03,0.77,0.66,pi5,0.72,-0.054911079968532395,0.3719354804102253,0.04,0.77,rbf,2,True,0.038812100887298584
pi5,SVR(),0.04,0.65,0.37,pi3,0.15,0.5265483206872237,0.6634753876715258,0.04,0.77,rbf,2,True,0.038812100887298584
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.02,0.87,0.25,pi3,0.22,0.4635882854800123,0.5020153084347866,0.02,0.32,linear,2,True,0.038812100887298584
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.81,0.5,pi2,0.29,0.21485683237240194,0.24510615849123352,0.02,0.74,linear,2,True,0.038812100887298584
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.81,0.5,pi5,0.2,0.3050381952129291,0.344275185102082,0.04,0.77,linear,2,True,0.038812100887298584
pi5,"SVR(C=0.01, kernel='linear')",0.02,0.79,0.34,pi3,0.15,0.49534459011605236,0.5020153084347866,0.04,0.77,linear,2,True,0.038812100887298584
pi2,SVR(C=10),0.02,0.41,0.95,pi4,0.04,0.9846984380843514,0.9872581998595901,0.01,0.94,rbf,3,True,0.011327117681503296
pi4,SVR(C=10),0.02,0.35,0.99,pi2,0.04,0.9478140611794971,0.9488967321275046,0.01,0.72,rbf,3,True,0.011327117681503296
pi2,"SVR(C=10, kernel='linear')",0.01,0.31,0.95,pi4,0.03,0.9833191341549948,0.983777074549404,0.01,0.94,linear,3,True,0.011327117681503296
pi4,"SVR(C=0.1, kernel='linear')",0.01,0.33,0.98,pi2,0.03,0.9503901591952187,0.9503439019754527,0.01,0.72,linear,3,True,0.011327117681503296
