model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.31,0.99,pi3,0.06,0.9345928483116854,0.9812866605026256,0.04,0.82,rbf,1,True,0.06173241138458252
pi3,SVR(),0.02,0.3,0.98,pi2,0.05,0.9344957250941552,0.9918814418037273,0.04,0.7,rbf,1,True,0.06173241138458252
pi2,SVR(kernel='linear'),0.01,0.28,0.99,pi3,0.04,0.9445286062203478,0.9468811516652478,0.04,0.82,linear,1,True,0.06173241138458252
pi3,SVR(kernel='linear'),0.01,0.29,0.95,pi2,0.04,0.9827670746215559,0.9877554551162058,0.04,0.7,linear,1,True,0.06173241138458252
pi2,"SVR(C=1, epsilon=0.5)",0.0,0.41,0.3,pi3,0.03,0.329271749553519,0.6713935419670374,0.03,0.34,rbf,2,True,0.03765730063120524
pi3,"SVR(C=1, epsilon=0.5)",0.01,0.42,0.67,pi2,0.36,0.3103543153179299,0.3040583724163698,0.03,0.78,rbf,2,True,0.03765730063120524
pi3,"SVR(C=1, epsilon=0.5)",0.01,0.42,0.67,pi5,0.18,0.4901991424765524,0.893954245980122,0.03,0.83,rbf,2,True,0.03765730063120524
pi5,SVR(),0.02,0.32,0.89,pi3,0.28,0.6097079361948841,0.6713935419670374,0.03,0.78,rbf,2,True,0.03765730063120524
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.01,0.46,0.25,pi3,0.28,0.5293250985531645,0.5782884085958047,0.03,0.34,linear,2,True,0.03765730063120524
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.42,0.58,pi2,0.36,0.22164000449169374,0.2533468689281768,0.03,0.78,linear,2,True,0.03765730063120524
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.42,0.58,pi5,0.19,0.7675589464890733,0.7642618073531742,0.03,0.83,linear,2,True,0.03765730063120524
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.44,0.76,pi3,0.18,0.5807871664607964,0.5782884085958047,0.03,0.78,linear,2,True,0.03765730063120524
pi2,SVR(C=10),0.01,0.24,0.97,pi4,0.0,0.9717208671522668,0.9876465919095108,0.01,0.96,rbf,3,True,0.01500624418258667
pi4,SVR(C=10),0.01,0.2,0.99,pi2,0.03,0.9614773602539763,0.9667980083972875,0.01,0.81,rbf,3,True,0.01500624418258667
pi2,"SVR(C=10, kernel='linear')",0.01,0.17,0.96,pi4,0.02,0.9847665027538425,0.9846279255228105,0.01,0.96,linear,3,True,0.01500624418258667
pi4,"SVR(C=0.1, kernel='linear')",0.0,0.19,0.98,pi2,0.02,0.9651472086748466,0.9649264751452024,0.01,0.81,linear,3,True,0.01500624418258667
