model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.04,0.64,0.99,pi3,0.08,0.909038121526787,0.9792040033982979,0.04,0.7,rbf,1,True,0.042702833811442055
pi3,SVR(C=10),0.07,0.79,0.98,pi2,0.04,0.9374734169288124,0.9900782305495155,0.04,0.59,rbf,1,True,0.042702833811442055
pi3,SVR(C=10),0.07,0.79,0.98,pi4,0.05,0.9324240854389593,0.9682507134797916,0.03,0.3,rbf,1,True,0.042702833811442055
pi4,SVR(C=10),0.05,0.72,0.97,pi3,0.02,0.9492098413361898,0.9792040033982979,0.03,0.91,rbf,1,True,0.042702833811442055
pi2,SVR(kernel='linear'),0.03,0.58,0.99,pi3,0.06,0.9240380730480986,0.9242475183168042,0.04,0.7,linear,1,True,0.042702833811442055
pi3,SVR(kernel='linear'),0.04,0.77,0.92,pi2,0.06,0.985191988385451,0.986973223366998,0.04,0.59,linear,1,True,0.042702833811442055
pi3,SVR(kernel='linear'),0.04,0.77,0.92,pi4,0.01,0.9379678485211222,0.9331640030254404,0.03,0.3,linear,1,True,0.042702833811442055
pi4,SVR(kernel='linear'),0.03,0.82,0.93,pi3,0.02,0.9132196916928547,0.9242475183168042,0.03,0.91,linear,1,True,0.042702833811442055
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.8,0.33,pi3,0.1,0.43039591369809604,0.6392461232043618,0.02,0.32,rbf,2,True,0.03677135705947876
pi3,"SVR(C=10, epsilon=0.5)",0.03,0.9,0.64,pi2,0.4,0.23443789819352512,0.32786206396560347,0.02,0.72,rbf,2,True,0.03677135705947876
pi3,"SVR(C=10, epsilon=0.5)",0.03,0.9,0.64,pi5,0.86,-0.21932474513828182,0.3080203287497737,0.04,0.77,rbf,2,True,0.03677135705947876
pi5,"SVR(C=1, epsilon=0.5)",0.01,0.79,0.31,pi3,0.12,0.4245062223949997,0.6392461232043618,0.04,0.75,rbf,2,True,0.03677135705947876
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,1.23,0.24,pi3,0.17,0.4114413217990146,0.4722360181405969,0.02,0.32,linear,2,True,0.03677135705947876
pi3,"SVR(C=1, epsilon=0.5, kernel='linear')",0.01,0.98,0.47,pi2,0.28,0.19566467527817677,0.2388641570340475,0.02,0.72,linear,2,True,0.03677135705947876
pi3,"SVR(C=1, epsilon=0.5, kernel='linear')",0.01,0.98,0.47,pi5,0.27,0.20419800371946906,0.26447506617111793,0.04,0.77,linear,2,True,0.03677135705947876
pi5,"SVR(C=0.01, kernel='linear')",0.01,1.54,0.26,pi3,0.2,0.4676623607049699,0.4722360181405969,0.04,0.75,linear,2,True,0.03677135705947876
pi2,SVR(C=10),0.04,0.47,0.95,pi4,0.03,0.984275104888761,0.9879560353499833,0.01,0.94,rbf,3,True,0.014278262853622437
pi4,SVR(C=10),0.01,0.5,0.99,pi2,0.04,0.950819363584981,0.9524769372166458,0.01,0.73,rbf,3,True,0.014278262853622437
pi2,"SVR(C=10, kernel='linear')",0.02,0.31,0.95,pi4,0.03,0.9842195521108543,0.9841195033056374,0.01,0.94,linear,3,True,0.014278262853622437
pi4,SVR(kernel='linear'),0.01,0.28,0.98,pi2,0.03,0.9528575155912462,0.9534544288909544,0.01,0.73,linear,3,True,0.014278262853622437
